序号,传输方向,时间戳,ID,帧格式,帧类型,长度,数据,
8873394,接收,14:46:12.951.0,0x00000301,标准帧,数据帧,0x08,68 51 2D 50 2B 00 00 00 ,
8873395,接收,14:46:12.951.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8873396,接收,14:46:12.951.0,0x00000303,标准帧,数据帧,0x04,B4 28 00 00 ,
8873397,接收,14:46:12.951.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8873398,接收,14:46:12.967.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C F6 FF ,
8873399,接收,14:46:12.967.0,0x0000030a,标准帧,数据帧,0x04,0D 51 FE 50 ,
8873400,接收,14:46:12.983.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8873401,接收,14:46:12.983.0,0x00000401,标准帧,数据帧,0x08,D0 A2 00 00 AD 01 00 00 ,
8873402,接收,14:46:13.049.0,0x00000301,标准帧,数据帧,0x08,68 51 33 50 2B 00 00 00 ,
8873403,接收,14:46:13.049.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8873404,接收,14:46:13.080.0,0x00000303,标准帧,数据帧,0x04,B4 28 00 00 ,
8873405,接收,14:46:13.080.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8873406,接收,14:46:13.080.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C F4 FF ,
8873407,接收,14:46:13.080.0,0x0000030a,标准帧,数据帧,0x04,0D 51 FE 50 ,
8873408,接收,14:46:13.080.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8873409,接收,14:46:13.080.0,0x00000401,标准帧,数据帧,0x08,D0 A2 00 00 AD 01 00 00 ,
8873410,接收,14:46:13.145.0,0x00000604,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8873411,接收,14:46:13.145.0,0x00000605,标准帧,数据帧,0x08,00 00 00 00 01 00 08 00 ,
8873412,接收,14:46:13.145.0,0x00000606,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8873413,接收,14:46:13.145.0,0x00000301,标准帧,数据帧,0x08,62 51 32 50 2B 00 00 00 ,
8873414,接收,14:46:13.145.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8873415,接收,14:46:13.145.0,0x00000402,标准帧,数据帧,0x08,64 00 00 00 B3 E0 06 00 ,
8873416,接收,14:46:13.145.0,0x00000403,标准帧,数据帧,0x08,64 00 00 00 B3 E0 06 00 ,
8873417,接收,14:46:13.161.0,0x00000303,标准帧,数据帧,0x04,B1 28 00 00 ,
8873418,接收,14:46:13.161.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8873419,接收,14:46:13.161.0,0x00000405,标准帧,数据帧,0x08,32 10 32 10 33 10 32 10 ,
8873420,接收,14:46:13.161.0,0x00000406,标准帧,数据帧,0x08,35 10 33 10 33 10 33 10 ,
8873421,接收,14:46:13.161.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C FC FF ,
8873422,接收,14:46:13.161.0,0x0000030a,标准帧,数据帧,0x04,12 51 03 51 ,
8873423,接收,14:46:13.161.0,0x00000407,标准帧,数据帧,0x04,36 10 35 10 ,
8873424,接收,14:46:13.161.0,0x00000408,标准帧,数据帧,0x04,88 B0 07 00 ,
8873425,接收,14:46:13.177.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8873426,接收,14:46:13.177.0,0x00000401,标准帧,数据帧,0x08,C6 A2 00 00 AD 01 00 00 ,
8873427,接收,14:46:13.177.0,0x00000409,标准帧,数据帧,0x08,E3 E3 E3 D7 E3 E3 E3 E4 ,
8873428,接收,14:46:13.177.0,0x00000506,标准帧,数据帧,0x07,32 10 36 10 91 E3 E3 ,
8873429,接收,14:46:13.193.0,0x00000509,标准帧,数据帧,0x03,3E 5D 01 ,
8873430,接收,14:46:13.193.0,0x0000050a,标准帧,数据帧,0x03,E5 E6 E3 ,
8873431,接收,14:46:13.193.0,0x0000050d,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8873432,接收,14:46:13.193.0,0x0000050d,标准帧,数据帧,0x08,01 4F C3 00 00 00 00 00 ,
8873433,接收,14:46:13.257.0,0x00000301,标准帧,数据帧,0x08,62 51 38 50 2B 00 00 00 ,
8873434,接收,14:46:13.257.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8873435,接收,14:46:13.272.0,0x00000303,标准帧,数据帧,0x04,B1 28 00 00 ,
8873436,接收,14:46:13.272.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8873437,接收,14:46:13.272.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C F8 FF ,
8873438,接收,14:46:13.272.0,0x0000030a,标准帧,数据帧,0x04,12 51 03 51 ,
8873439,接收,14:46:13.272.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8873440,接收,14:46:13.272.0,0x00000401,标准帧,数据帧,0x08,C6 A2 00 00 AD 01 00 00 ,
8873441,接收,14:46:13.355.0,0x00000301,标准帧,数据帧,0x08,68 51 2D 50 2A 00 00 00 ,
8873442,接收,14:46:13.355.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8873443,接收,14:46:13.355.0,0x00000303,标准帧,数据帧,0x04,B4 28 00 00 ,
8873444,接收,14:46:13.355.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8873445,接收,14:46:13.368.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C FA FF ,
8873446,接收,14:46:13.368.0,0x0000030a,标准帧,数据帧,0x04,0D 51 03 51 ,
8873447,接收,14:46:13.385.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8873448,接收,14:46:13.385.0,0x00000401,标准帧,数据帧,0x08,D0 A2 00 00 A4 01 00 00 ,
8873449,接收,14:46:13.449.0,0x00000301,标准帧,数据帧,0x08,68 51 2C 50 2A 00 00 00 ,
8873450,接收,14:46:13.449.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8873451,接收,14:46:13.482.0,0x00000303,标准帧,数据帧,0x04,B4 28 00 00 ,
8873452,接收,14:46:13.482.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8873453,接收,14:46:13.482.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C F8 FF ,
8873454,接收,14:46:13.482.0,0x0000030a,标准帧,数据帧,0x04,0D 51 03 51 ,
8873455,接收,14:46:13.482.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8873456,接收,14:46:13.482.0,0x00000401,标准帧,数据帧,0x08,D0 A2 00 00 A4 01 00 00 ,
8873457,接收,14:46:13.544.0,0x00000301,标准帧,数据帧,0x08,6C 51 2A 50 2A 00 00 00 ,
8873458,接收,14:46:13.544.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8873459,接收,14:46:13.563.0,0x00000303,标准帧,数据帧,0x04,B6 28 00 00 ,
8873460,接收,14:46:13.563.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8873461,接收,14:46:13.563.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C F8 FF ,
8873462,接收,14:46:13.563.0,0x0000030a,标准帧,数据帧,0x04,0D 51 03 51 ,
8873463,接收,14:46:13.586.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8873464,接收,14:46:13.586.0,0x00000401,标准帧,数据帧,0x08,DA A2 00 00 A4 01 00 00 ,
8873465,接收,14:46:13.655.0,0x00000301,标准帧,数据帧,0x08,6C 51 32 50 2A 00 00 00 ,
8873466,接收,14:46:13.655.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8873467,接收,14:46:13.691.0,0x00000303,标准帧,数据帧,0x04,B6 28 00 00 ,
8873468,接收,14:46:13.691.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8873469,接收,14:46:13.691.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C FC FF ,
8873470,接收,14:46:13.691.0,0x0000030a,标准帧,数据帧,0x04,0D 51 03 51 ,
8873471,接收,14:46:13.691.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8873472,接收,14:46:13.691.0,0x00000401,标准帧,数据帧,0x08,DA A2 00 00 A4 01 00 00 ,
8873473,接收,14:46:13.754.0,0x00000301,标准帧,数据帧,0x08,68 51 2D 50 2B 00 00 00 ,
8873474,接收,14:46:13.754.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8873475,接收,14:46:13.754.0,0x00000303,标准帧,数据帧,0x04,B4 28 00 00 ,
8873476,接收,14:46:13.754.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8873477,接收,14:46:13.768.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C FA FF ,
8873478,接收,14:46:13.768.0,0x0000030a,标准帧,数据帧,0x04,0D 51 03 51 ,
8873479,接收,14:46:13.783.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8873480,接收,14:46:13.783.0,0x00000401,标准帧,数据帧,0x08,D0 A2 00 00 AD 01 00 00 ,
8873481,接收,14:46:13.847.0,0x00000301,标准帧,数据帧,0x08,68 51 33 50 2B 00 00 00 ,
8873482,接收,14:46:13.847.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8873483,接收,14:46:13.881.0,0x00000303,标准帧,数据帧,0x04,B4 28 00 00 ,
8873484,接收,14:46:13.881.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8873485,接收,14:46:13.881.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C F8 FF ,
8873486,接收,14:46:13.881.0,0x0000030a,标准帧,数据帧,0x04,0D 51 03 51 ,
8873487,接收,14:46:13.881.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8873488,接收,14:46:13.881.0,0x00000401,标准帧,数据帧,0x08,D0 A2 00 00 AD 01 00 00 ,
8873489,接收,14:46:13.944.0,0x00000301,标准帧,数据帧,0x08,68 51 2C 50 2A 00 00 00 ,
8873490,接收,14:46:13.944.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8873491,接收,14:46:13.959.0,0x00000303,标准帧,数据帧,0x04,B4 28 00 00 ,
8873492,接收,14:46:13.959.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8873493,接收,14:46:13.975.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C FC FF ,
8873494,接收,14:46:13.975.0,0x0000030a,标准帧,数据帧,0x04,0D 51 03 51 ,
8873495,接收,14:46:13.975.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8873496,接收,14:46:13.975.0,0x00000401,标准帧,数据帧,0x08,D0 A2 00 00 A4 01 00 00 ,
8873497,接收,14:46:14.055.0,0x00000301,标准帧,数据帧,0x08,68 51 39 50 2A 00 00 00 ,
8873498,接收,14:46:14.055.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8873499,接收,14:46:14.089.0,0x00000303,标准帧,数据帧,0x04,B4 28 00 00 ,
8873500,接收,14:46:14.089.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8873501,接收,14:46:14.089.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C F4 FF ,
8873502,接收,14:46:14.089.0,0x0000030a,标准帧,数据帧,0x04,0D 51 03 51 ,
8873503,接收,14:46:14.089.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8873504,接收,14:46:14.089.0,0x00000401,标准帧,数据帧,0x08,D0 A2 00 00 A4 01 00 00 ,
8873505,接收,14:46:14.153.0,0x00000604,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8873506,接收,14:46:14.153.0,0x00000605,标准帧,数据帧,0x08,00 00 00 00 01 00 08 00 ,
8873507,接收,14:46:14.153.0,0x00000606,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8873508,接收,14:46:14.153.0,0x00000301,标准帧,数据帧,0x08,68 51 2D 50 2A 00 00 00 ,
8873509,接收,14:46:14.153.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8873510,接收,14:46:14.153.0,0x00000402,标准帧,数据帧,0x08,64 00 00 00 B3 E0 06 00 ,
8873511,接收,14:46:14.153.0,0x00000403,标准帧,数据帧,0x08,64 00 00 00 B3 E0 06 00 ,
8873512,接收,14:46:14.153.0,0x00000303,标准帧,数据帧,0x04,B4 28 00 00 ,
8873513,接收,14:46:14.153.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8873514,接收,14:46:14.153.0,0x00000405,标准帧,数据帧,0x08,32 10 32 10 32 10 32 10 ,
8873515,接收,14:46:14.153.0,0x00000406,标准帧,数据帧,0x08,35 10 33 10 33 10 33 10 ,
8873516,接收,14:46:14.167.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C F6 FF ,
8873517,接收,14:46:14.167.0,0x0000030a,标准帧,数据帧,0x04,0D 51 03 51 ,
8873518,接收,14:46:14.167.0,0x00000407,标准帧,数据帧,0x04,36 10 36 10 ,
8873519,接收,14:46:14.167.0,0x00000408,标准帧,数据帧,0x04,89 B0 07 00 ,
8873520,接收,14:46:14.186.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8873521,接收,14:46:14.186.0,0x00000401,标准帧,数据帧,0x08,D0 A2 00 00 A4 01 00 00 ,
8873522,接收,14:46:14.186.0,0x00000409,标准帧,数据帧,0x08,E3 E3 E3 D7 E3 E3 E3 E4 ,
8873523,接收,14:46:14.186.0,0x00000506,标准帧,数据帧,0x07,32 10 36 10 91 E3 E3 ,
8873524,接收,14:46:14.186.0,0x00000509,标准帧,数据帧,0x03,3E 5D 01 ,
8873525,接收,14:46:14.186.0,0x0000050a,标准帧,数据帧,0x03,E5 E6 E3 ,
8873526,接收,14:46:14.199.0,0x0000050d,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8873527,接收,14:46:14.199.0,0x0000050d,标准帧,数据帧,0x08,01 4F C3 00 00 00 00 00 ,
8873528,接收,14:46:14.247.0,0x00000301,标准帧,数据帧,0x08,68 51 34 50 2A 00 00 00 ,
8873529,接收,14:46:14.247.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8873530,接收,14:46:14.280.0,0x00000303,标准帧,数据帧,0x04,B4 28 00 00 ,
8873531,接收,14:46:14.280.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8873532,接收,14:46:14.280.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C F6 FF ,
8873533,接收,14:46:14.280.0,0x0000030a,标准帧,数据帧,0x04,0D 51 03 51 ,
8873534,接收,14:46:14.280.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8873535,接收,14:46:14.280.0,0x00000401,标准帧,数据帧,0x08,D0 A2 00 00 A4 01 00 00 ,
8873536,接收,14:46:14.344.0,0x00000301,标准帧,数据帧,0x08,68 51 33 50 2A 00 00 00 ,
8873537,接收,14:46:14.344.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8873538,接收,14:46:14.372.0,0x00000303,标准帧,数据帧,0x04,B4 28 00 00 ,
8873539,接收,14:46:14.372.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8873540,接收,14:46:14.372.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C FA FF ,
8873541,接收,14:46:14.372.0,0x0000030a,标准帧,数据帧,0x04,0D 51 FE 50 ,
8873542,接收,14:46:14.372.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8873543,接收,14:46:14.372.0,0x00000401,标准帧,数据帧,0x08,D0 A2 00 00 A4 01 00 00 ,
8873544,接收,14:46:14.456.0,0x00000301,标准帧,数据帧,0x08,68 51 32 50 2A 00 00 00 ,
8873545,接收,14:46:14.456.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8873546,接收,14:46:14.472.0,0x00000303,标准帧,数据帧,0x04,B4 28 00 00 ,
8873547,接收,14:46:14.472.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8873548,接收,14:46:14.472.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0C 3C F8 FF ,
8873549,接收,14:46:14.472.0,0x0000030a,标准帧,数据帧,0x04,0D 51 FE 50 ,
8873550,接收,14:46:14.472.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8873551,接收,14:46:14.472.0,0x00000401,标准帧,数据帧,0x08,D0 A2 00 00 A4 01 00 00 ,
8873552,接收,14:46:14.553.0,0x00000301,标准帧,数据帧,0x08,62 51 2F 50 2B 00 00 00 ,
8873553,接收,14:46:14.553.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8873554,接收,14:46:14.553.0,0x00000303,标准帧,数据帧,0x04,B1 28 00 00 ,
8873555,接收,14:46:14.553.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8873556,接收,14:46:14.569.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C FA FF ,
8873557,接收,14:46:14.569.0,0x0000030a,标准帧,数据帧,0x04,0D 51 03 51 ,
8873558,接收,14:46:14.597.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8873559,接收,14:46:14.597.0,0x00000401,标准帧,数据帧,0x08,C6 A2 00 00 AD 01 00 00 ,
8873560,接收,14:46:14.651.0,0x00000301,标准帧,数据帧,0x08,62 51 33 50 2B 00 00 00 ,
8873561,接收,14:46:14.651.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8873562,接收,14:46:14.682.0,0x00000303,标准帧,数据帧,0x04,B1 28 00 00 ,
8873563,接收,14:46:14.682.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8873564,接收,14:46:14.682.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C FA FF ,
8873565,接收,14:46:14.682.0,0x0000030a,标准帧,数据帧,0x04,0D 51 03 51 ,
8873566,接收,14:46:14.682.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8873567,接收,14:46:14.682.0,0x00000401,标准帧,数据帧,0x08,C6 A2 00 00 AD 01 00 00 ,
8873568,接收,14:46:14.747.0,0x00000301,标准帧,数据帧,0x08,62 51 2B 50 2B 00 00 00 ,
8873569,接收,14:46:14.747.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8873570,接收,14:46:14.762.0,0x00000303,标准帧,数据帧,0x04,B1 28 00 00 ,
8873571,接收,14:46:14.762.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8873572,接收,14:46:14.762.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C FC FF ,
8873573,接收,14:46:14.762.0,0x0000030a,标准帧,数据帧,0x04,12 51 08 51 ,
8873574,接收,14:46:14.779.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8873575,接收,14:46:14.779.0,0x00000401,标准帧,数据帧,0x08,C6 A2 00 00 AD 01 00 00 ,
8873576,接收,14:46:14.860.0,0x00000301,标准帧,数据帧,0x08,62 51 2B 50 2B 00 00 00 ,
8873577,接收,14:46:14.860.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8873578,接收,14:46:14.860.0,0x00000303,标准帧,数据帧,0x04,B1 28 00 00 ,
8873579,接收,14:46:14.860.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8873580,接收,14:46:14.875.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C F8 FF ,
8873581,接收,14:46:14.875.0,0x0000030a,标准帧,数据帧,0x04,12 51 08 51 ,
8873582,接收,14:46:14.875.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8873583,接收,14:46:14.875.0,0x00000401,标准帧,数据帧,0x08,C6 A2 00 00 AD 01 00 00 ,
8873584,接收,14:46:14.955.0,0x00000301,标准帧,数据帧,0x08,68 51 31 50 2C 00 00 00 ,
8873585,接收,14:46:14.955.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8873586,接收,14:46:14.955.0,0x00000303,标准帧,数据帧,0x04,B4 28 00 00 ,
8873587,接收,14:46:14.955.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8873588,接收,14:46:14.970.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C FA FF ,
8873589,接收,14:46:14.970.0,0x0000030a,标准帧,数据帧,0x04,12 51 03 51 ,
8873590,接收,14:46:14.970.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8873591,接收,14:46:14.970.0,0x00000401,标准帧,数据帧,0x08,D0 A2 00 00 B8 01 00 00 ,
8873592,接收,14:46:15.049.0,0x00000301,标准帧,数据帧,0x08,68 51 2D 50 2C 00 00 00 ,
8873593,接收,14:46:15.049.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8873594,接收,14:46:15.065.0,0x00000303,标准帧,数据帧,0x04,B4 28 00 00 ,
8873595,接收,14:46:15.065.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8873596,接收,14:46:15.083.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C F8 FF ,
8873597,接收,14:46:15.083.0,0x0000030a,标准帧,数据帧,0x04,12 51 03 51 ,
8873598,接收,14:46:15.083.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8873599,接收,14:46:15.083.0,0x00000401,标准帧,数据帧,0x08,D0 A2 00 00 B8 01 00 00 ,
8873600,接收,14:46:15.150.0,0x00000604,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8873601,接收,14:46:15.150.0,0x00000605,标准帧,数据帧,0x08,00 00 00 00 01 00 08 00 ,
8873602,接收,14:46:15.150.0,0x00000606,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8873603,接收,14:46:15.150.0,0x00000301,标准帧,数据帧,0x08,62 51 2C 50 2A 00 00 00 ,
8873604,接收,14:46:15.150.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8873605,接收,14:46:15.150.0,0x00000402,标准帧,数据帧,0x08,64 00 00 00 B3 E0 06 00 ,
8873606,接收,14:46:15.150.0,0x00000403,标准帧,数据帧,0x08,64 00 00 00 B3 E0 06 00 ,
8873607,接收,14:46:15.161.0,0x00000303,标准帧,数据帧,0x04,B1 28 00 00 ,
8873608,接收,14:46:15.161.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8873609,接收,14:46:15.161.0,0x00000405,标准帧,数据帧,0x08,32 10 32 10 33 10 32 10 ,
8873610,接收,14:46:15.161.0,0x00000406,标准帧,数据帧,0x08,35 10 33 10 33 10 33 10 ,
8873611,接收,14:46:15.161.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C FA FF ,
8873612,接收,14:46:15.161.0,0x0000030a,标准帧,数据帧,0x04,0D 51 03 51 ,
8873613,接收,14:46:15.161.0,0x00000407,标准帧,数据帧,0x04,36 10 35 10 ,
8873614,接收,14:46:15.161.0,0x00000408,标准帧,数据帧,0x04,8A B0 07 00 ,
8873615,接收,14:46:15.177.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8873616,接收,14:46:15.177.0,0x00000401,标准帧,数据帧,0x08,C6 A2 00 00 A4 01 00 00 ,
8873617,接收,14:46:15.177.0,0x00000409,标准帧,数据帧,0x08,E3 E3 E3 D7 E3 E3 E3 E4 ,
8873618,接收,14:46:15.177.0,0x00000506,标准帧,数据帧,0x07,32 10 36 10 91 E3 E3 ,
8873619,接收,14:46:15.193.0,0x00000509,标准帧,数据帧,0x03,3E 5D 01 ,
8873620,接收,14:46:15.193.0,0x0000050a,标准帧,数据帧,0x03,E5 E6 E3 ,
8873621,接收,14:46:15.193.0,0x0000050d,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8873622,接收,14:46:15.193.0,0x0000050d,标准帧,数据帧,0x08,01 4F C3 00 00 00 00 00 ,
8873623,接收,14:46:15.259.0,0x00000301,标准帧,数据帧,0x08,62 51 32 50 2A 00 00 00 ,
8873624,接收,14:46:15.259.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8873625,接收,14:46:15.259.0,0x00000303,标准帧,数据帧,0x04,B1 28 00 00 ,
8873626,接收,14:46:15.259.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8873627,接收,14:46:15.275.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C F0 FF ,
8873628,接收,14:46:15.275.0,0x0000030a,标准帧,数据帧,0x04,0D 51 03 51 ,
8873629,接收,14:46:15.275.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8873630,接收,14:46:15.275.0,0x00000401,标准帧,数据帧,0x08,C6 A2 00 00 A4 01 00 00 ,
8873631,接收,14:46:15.355.0,0x00000301,标准帧,数据帧,0x08,68 51 2A 50 2B 00 00 00 ,
8873632,接收,14:46:15.355.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8873633,接收,14:46:15.355.0,0x00000303,标准帧,数据帧,0x04,B4 28 00 00 ,
8873634,接收,14:46:15.355.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8873635,接收,14:46:15.373.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C FC FF ,
8873636,接收,14:46:15.373.0,0x0000030a,标准帧,数据帧,0x04,1C 51 03 51 ,
8873637,接收,14:46:15.373.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8873638,接收,14:46:15.373.0,0x00000401,标准帧,数据帧,0x08,D0 A2 00 00 AD 01 00 00 ,
8873639,接收,14:46:15.450.0,0x00000301,标准帧,数据帧,0x08,68 51 32 50 2B 00 00 00 ,
8873640,接收,14:46:15.450.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8873641,接收,14:46:15.485.0,0x00000303,标准帧,数据帧,0x04,B4 28 00 00 ,
8873642,接收,14:46:15.485.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8873643,接收,14:46:15.485.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C FC FF ,
8873644,接收,14:46:15.485.0,0x0000030a,标准帧,数据帧,0x04,1C 51 03 51 ,
8873645,接收,14:46:15.485.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
