序号,传输方向,时间戳,ID,帧格式,帧类型,长度,数据,
2629,接收,19:10:32.338.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5A 3B ,
2630,接收,19:10:32.338.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
2631,接收,19:10:32.338.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 00 00 00 00 ,
2632,接收,19:10:32.411.0,0x00000301,标准帧,数据帧,0x08,68 3C 11 3C 00 00 00 00 ,
2633,接收,19:10:32.411.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
2634,接收,19:10:32.419.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
2635,接收,19:10:32.419.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
2636,接收,19:10:32.428.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7D 3C D4 FF ,
2637,接收,19:10:32.428.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5A 3B ,
2638,接收,19:10:32.439.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
2639,接收,19:10:32.439.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 00 00 00 00 ,
2640,接收,19:10:32.515.0,0x00000301,标准帧,数据帧,0x08,68 3C 0C 3C 00 00 00 00 ,
2641,接收,19:10:32.515.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
2642,接收,19:10:32.518.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
2643,接收,19:10:32.518.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
2644,接收,19:10:32.542.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 81 3C D2 FF ,
2645,接收,19:10:32.542.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5A 3B ,
2646,接收,19:10:32.542.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
2647,接收,19:10:32.542.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 00 00 00 00 ,
2648,接收,19:10:32.610.0,0x00000301,标准帧,数据帧,0x08,68 3C 17 3C 00 00 00 00 ,
2649,接收,19:10:32.610.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
2650,接收,19:10:32.620.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
2651,接收,19:10:32.620.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
2652,接收,19:10:32.629.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7E 3C D2 FF ,
2653,接收,19:10:32.629.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5A 3B ,
2654,接收,19:10:32.638.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
2655,接收,19:10:32.638.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 00 00 00 00 ,
2656,接收,19:10:32.715.0,0x00000301,标准帧,数据帧,0x08,68 3C 13 3C 00 00 00 00 ,
2657,接收,19:10:32.715.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
2658,接收,19:10:32.719.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
2659,接收,19:10:32.719.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
2660,接收,19:10:32.739.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 82 3C D6 FF ,
2661,接收,19:10:32.739.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5A 3B ,
2662,接收,19:10:32.740.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
2663,接收,19:10:32.740.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 00 00 00 00 ,
2664,接收,19:10:32.809.0,0x00000604,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
2665,接收,19:10:32.810.0,0x00000605,标准帧,数据帧,0x08,00 00 00 00 01 00 00 00 ,
2666,接收,19:10:32.810.0,0x00000606,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
2667,接收,19:10:32.813.0,0x00000301,标准帧,数据帧,0x08,68 3C 14 3C 00 00 00 00 ,
2668,接收,19:10:32.813.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
2669,接收,19:10:32.813.0,0x00000402,标准帧,数据帧,0x08,01 00 00 00 F8 25 00 00 ,
2670,接收,19:10:32.814.0,0x00000403,标准帧,数据帧,0x08,64 00 00 00 E3 C3 07 00 ,
2671,接收,19:10:32.821.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
2672,接收,19:10:32.821.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
2673,接收,19:10:32.821.0,0x00000405,标准帧,数据帧,0x08,10 0C 10 0C 13 0C 14 0C ,
2674,接收,19:10:32.821.0,0x00000406,标准帧,数据帧,0x08,07 0C 1B 0C 17 0C 14 0C ,
2675,接收,19:10:32.827.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7E 3C D4 FF ,
2676,接收,19:10:32.827.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5A 3B ,
2677,接收,19:10:32.828.0,0x00000407,标准帧,数据帧,0x04,17 0C 1D 0C ,
2678,接收,19:10:32.828.0,0x00000408,标准帧,数据帧,0x04,85 09 00 00 ,
2679,接收,19:10:32.840.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
2680,接收,19:10:32.840.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 00 00 00 00 ,
2681,接收,19:10:32.840.0,0x00000409,标准帧,数据帧,0x08,E5 E4 E5 D7 E5 E5 E8 E5 ,
2682,接收,19:10:32.840.0,0x00000506,标准帧,数据帧,0x07,07 0C 1D 0C A5 E4 E5 ,
2683,接收,19:10:32.848.0,0x00000509,标准帧,数据帧,0x03,3F 85 01 ,
2684,接收,19:10:32.848.0,0x0000050a,标准帧,数据帧,0x03,E6 E6 E6 ,
2685,接收,19:10:32.860.0,0x0000050d,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
2686,接收,19:10:32.860.0,0x0000050d,标准帧,数据帧,0x08,01 BB 03 00 00 00 00 00 ,
2687,接收,19:10:32.914.0,0x00000301,标准帧,数据帧,0x08,68 3C 11 3C 00 00 00 00 ,
2688,接收,19:10:32.914.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
2689,接收,19:10:32.919.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
2690,接收,19:10:32.919.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
2691,接收,19:10:32.941.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 83 3C D4 FF ,
2692,接收,19:10:32.941.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5A 3B ,
2693,接收,19:10:32.941.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
2694,接收,19:10:32.941.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 00 00 00 00 ,
2695,接收,19:10:33.011.0,0x00000301,标准帧,数据帧,0x08,68 3C 16 3C 00 00 00 00 ,
2696,接收,19:10:33.011.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
2697,接收,19:10:33.018.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
2698,接收,19:10:33.018.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
2699,接收,19:10:33.028.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7E 3C D4 FF ,
2700,接收,19:10:33.028.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5A 3B ,
2701,接收,19:10:33.039.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
2702,接收,19:10:33.039.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 00 00 00 00 ,
2703,接收,19:10:33.114.0,0x00000301,标准帧,数据帧,0x08,68 3C 0F 3C 00 00 00 00 ,
2704,接收,19:10:33.114.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
2705,接收,19:10:33.141.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
2706,接收,19:10:33.141.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
2707,接收,19:10:33.141.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 82 3C D0 FF ,
2708,接收,19:10:33.141.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5A 3B ,
2709,接收,19:10:33.141.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
2710,接收,19:10:33.141.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 00 00 00 00 ,
2711,接收,19:10:33.211.0,0x00000301,标准帧,数据帧,0x08,68 3C 12 3C 00 00 00 00 ,
2712,接收,19:10:33.211.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
2713,接收,19:10:33.218.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
2714,接收,19:10:33.218.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
2715,接收,19:10:33.230.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7F 3C D8 FF ,
2716,接收,19:10:33.230.0,0x0000030a,标准帧,数据帧,0x04,63 3C 5A 3B ,
2717,接收,19:10:33.239.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
2718,接收,19:10:33.239.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 00 00 00 00 ,
2719,接收,19:10:33.315.0,0x00000301,标准帧,数据帧,0x08,68 3C 11 3C 00 00 00 00 ,
2720,接收,19:10:33.316.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
2721,接收,19:10:33.335.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
2722,接收,19:10:33.335.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
2723,接收,19:10:33.337.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7F 3C D0 FF ,
2724,接收,19:10:33.337.0,0x0000030a,标准帧,数据帧,0x04,63 3C 5A 3B ,
2725,接收,19:10:33.339.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
2726,接收,19:10:33.339.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 00 00 00 00 ,
2727,接收,19:10:33.410.0,0x00000301,标准帧,数据帧,0x08,68 3C 17 3C 00 00 00 00 ,
2728,接收,19:10:33.410.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
2729,接收,19:10:33.417.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
2730,接收,19:10:33.417.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
2731,接收,19:10:33.428.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7F 3C D6 FF ,
2732,接收,19:10:33.428.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5A 3B ,
2733,接收,19:10:33.437.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
2734,接收,19:10:33.438.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 00 00 00 00 ,
2735,接收,19:10:33.514.0,0x00000301,标准帧,数据帧,0x08,68 3C 0A 3C 00 00 00 00 ,
2736,接收,19:10:33.514.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
2737,接收,19:10:33.540.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
2738,接收,19:10:33.540.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
2739,接收,19:10:33.540.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 82 3C D0 FF ,
2740,接收,19:10:33.540.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5A 3B ,
2741,接收,19:10:33.540.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
2742,接收,19:10:33.540.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 00 00 00 00 ,
2743,接收,19:10:33.611.0,0x00000301,标准帧,数据帧,0x08,68 3C 15 3C 00 00 00 00 ,
2744,接收,19:10:33.611.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
2745,接收,19:10:33.618.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
2746,接收,19:10:33.618.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
2747,接收,19:10:33.629.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7F 3C D8 FF ,
2748,接收,19:10:33.629.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5F 3B ,
2749,接收,19:10:33.639.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
2750,接收,19:10:33.639.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 00 00 00 00 ,
2751,接收,19:10:33.715.0,0x00000301,标准帧,数据帧,0x08,68 3C 11 3C 00 00 00 00 ,
2752,接收,19:10:33.715.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
2753,接收,19:10:33.737.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
2754,接收,19:10:33.737.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
2755,接收,19:10:33.738.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7F 3C CE FF ,
2756,接收,19:10:33.738.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5F 3B ,
2757,接收,19:10:33.738.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
2758,接收,19:10:33.738.0,0x00000401,标准帧,数据帧,0x08,C8 78 00 00 00 00 00 00 ,
2759,接收,19:10:33.812.0,0x00000604,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
2760,接收,19:10:33.812.0,0x00000605,标准帧,数据帧,0x08,00 00 00 00 01 00 00 00 ,
2761,接收,19:10:33.812.0,0x00000606,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
2762,接收,19:10:33.812.0,0x00000301,标准帧,数据帧,0x08,63 3C 12 3C 00 00 00 00 ,
2763,接收,19:10:33.812.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
2764,接收,19:10:33.812.0,0x00000402,标准帧,数据帧,0x08,01 00 00 00 F8 25 00 00 ,
2765,接收,19:10:33.814.0,0x00000403,标准帧,数据帧,0x08,64 00 00 00 E3 C3 07 00 ,
2766,接收,19:10:33.818.0,0x00000303,标准帧,数据帧,0x04,B1 00 32 1E ,
2767,接收,19:10:33.818.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
2768,接收,19:10:33.822.0,0x00000405,标准帧,数据帧,0x08,10 0C 10 0C 13 0C 14 0C ,
2769,接收,19:10:33.822.0,0x00000406,标准帧,数据帧,0x08,07 0C 1B 0C 17 0C 14 0C ,
2770,接收,19:10:33.829.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7F 3C D2 FF ,
2771,接收,19:10:33.829.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5F 3B ,
2772,接收,19:10:33.829.0,0x00000407,标准帧,数据帧,0x04,17 0C 1D 0C ,
2773,接收,19:10:33.829.0,0x00000408,标准帧,数据帧,0x04,86 09 00 00 ,
2774,接收,19:10:33.839.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
2775,接收,19:10:33.839.0,0x00000401,标准帧,数据帧,0x08,C8 78 00 00 00 00 00 00 ,
2776,接收,19:10:33.839.0,0x00000409,标准帧,数据帧,0x08,E5 E4 E5 D7 E5 E5 E8 E5 ,
2777,接收,19:10:33.839.0,0x00000506,标准帧,数据帧,0x07,07 0C 1D 0C A5 E4 E5 ,
2778,接收,19:10:33.848.0,0x00000509,标准帧,数据帧,0x03,3F 85 01 ,
2779,接收,19:10:33.848.0,0x0000050a,标准帧,数据帧,0x03,E6 E6 E6 ,
2780,接收,19:10:33.857.0,0x0000050d,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
2781,接收,19:10:33.857.0,0x0000050d,标准帧,数据帧,0x08,01 BB 03 00 00 00 00 00 ,
2782,接收,19:10:33.914.0,0x00000301,标准帧,数据帧,0x08,63 3C 10 3C 00 00 00 00 ,
2783,接收,19:10:33.914.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
2784,接收,19:10:33.941.0,0x00000303,标准帧,数据帧,0x04,B1 00 32 1E ,
2785,接收,19:10:33.941.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
2786,接收,19:10:33.941.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 81 3C CC FF ,
2787,接收,19:10:33.941.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5F 3B ,
2788,接收,19:10:33.941.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
2789,接收,19:10:33.941.0,0x00000401,标准帧,数据帧,0x08,C8 78 00 00 00 00 00 00 ,
2790,接收,19:10:34.011.0,0x00000301,标准帧,数据帧,0x08,68 3C 13 3C 00 00 00 00 ,
2791,接收,19:10:34.011.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
2792,接收,19:10:34.019.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
2793,接收,19:10:34.019.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
2794,接收,19:10:34.028.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7F 3C D6 FF ,
2795,接收,19:10:34.028.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 64 3B ,
2796,接收,19:10:34.038.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
2797,接收,19:10:34.038.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 00 00 00 00 ,
2798,接收,19:10:34.114.0,0x00000301,标准帧,数据帧,0x08,68 3C 0F 3C 00 00 00 00 ,
2799,接收,19:10:34.114.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
2800,接收,19:10:34.118.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
2801,接收,19:10:34.118.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
2802,接收,19:10:34.140.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 82 3C D2 FF ,
2803,接收,19:10:34.141.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 64 3B ,
2804,接收,19:10:34.141.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
2805,接收,19:10:34.141.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 00 00 00 00 ,
2806,接收,19:10:34.211.0,0x00000301,标准帧,数据帧,0x08,68 3C 16 3C 00 00 00 00 ,
2807,接收,19:10:34.211.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
2808,接收,19:10:34.218.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
2809,接收,19:10:34.218.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
2810,接收,19:10:34.228.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7D 3C D4 FF ,
2811,接收,19:10:34.228.0,0x0000030a,标准帧,数据帧,0x04,68 3C 69 3B ,
2812,接收,19:10:34.238.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
2813,接收,19:10:34.238.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 00 00 00 00 ,
2814,接收,19:10:34.314.0,0x00000301,标准帧,数据帧,0x08,68 3C 12 3C 00 00 00 00 ,
2815,接收,19:10:34.314.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
2816,接收,19:10:34.318.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
2817,接收,19:10:34.318.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
2818,接收,19:10:34.341.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 82 3C D4 FF ,
2819,接收,19:10:34.341.0,0x0000030a,标准帧,数据帧,0x04,68 3C 69 3B ,
2820,接收,19:10:34.341.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
2821,接收,19:10:34.341.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 00 00 00 00 ,
2822,接收,19:10:34.411.0,0x00000301,标准帧,数据帧,0x08,68 3C 10 3C 00 00 00 00 ,
2823,接收,19:10:34.411.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
2824,接收,19:10:34.417.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
2825,接收,19:10:34.417.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
2826,接收,19:10:34.427.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7D 3C D2 FF ,
2827,接收,19:10:34.427.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 64 3B ,
2828,接收,19:10:34.438.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
2829,接收,19:10:34.438.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 00 00 00 00 ,
2830,接收,19:10:34.516.0,0x00000301,标准帧,数据帧,0x08,68 3C 12 3C 00 00 00 00 ,
2831,接收,19:10:34.516.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
2832,接收,19:10:34.538.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
2833,接收,19:10:34.538.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
2834,接收,19:10:34.538.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7E 3C D0 FF ,
2835,接收,19:10:34.538.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 64 3B ,
2836,接收,19:10:34.538.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
2837,接收,19:10:34.538.0,0x00000401,标准帧,数据帧,0x08,DB 78 00 00 00 00 00 00 ,
2838,接收,19:10:34.611.0,0x00000301,标准帧,数据帧,0x08,6D 3C 17 3C 00 00 00 00 ,
2839,接收,19:10:34.611.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
2840,接收,19:10:34.619.0,0x00000303,标准帧,数据帧,0x04,B2 00 36 1E ,
2841,接收,19:10:34.619.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
2842,接收,19:10:34.629.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7F 3C CE FF ,
2843,接收,19:10:34.629.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 69 3B ,
2844,接收,19:10:34.638.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
2845,接收,19:10:34.638.0,0x00000401,标准帧,数据帧,0x08,DB 78 00 00 00 00 00 00 ,
2846,接收,19:10:34.717.0,0x00000301,标准帧,数据帧,0x08,6D 3C 11 3C 00 00 00 00 ,
2847,接收,19:10:34.717.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
2848,接收,19:10:34.721.0,0x00000303,标准帧,数据帧,0x04,B2 00 36 1E ,
2849,接收,19:10:34.721.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
2850,接收,19:10:34.741.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 80 3C D2 FF ,
2851,接收,19:10:34.741.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 69 3B ,
2852,接收,19:10:34.741.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
2853,接收,19:10:34.741.0,0x00000401,标准帧,数据帧,0x08,DB 78 00 00 00 00 00 00 ,
2854,接收,19:10:34.813.0,0x00000604,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
2855,接收,19:10:34.813.0,0x00000605,标准帧,数据帧,0x08,00 00 00 00 01 00 00 00 ,
2856,接收,19:10:34.813.0,0x00000606,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
2857,接收,19:10:34.813.0,0x00000301,标准帧,数据帧,0x08,68 3C 1A 3C 00 00 00 00 ,
2858,接收,19:10:34.813.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
2859,接收,19:10:34.813.0,0x00000402,标准帧,数据帧,0x08,01 00 00 00 F8 25 00 00 ,
2860,接收,19:10:34.813.0,0x00000403,标准帧,数据帧,0x08,64 00 00 00 E3 C3 07 00 ,
2861,接收,19:10:34.817.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
2862,接收,19:10:34.817.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
2863,接收,19:10:34.820.0,0x00000405,标准帧,数据帧,0x08,10 0C 10 0C 13 0C 14 0C ,
2864,接收,19:10:34.820.0,0x00000406,标准帧,数据帧,0x08,07 0C 1B 0C 17 0C 14 0C ,
2865,接收,19:10:34.832.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7D 3C D6 FF ,
2866,接收,19:10:34.832.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 64 3B ,
2867,接收,19:10:34.832.0,0x00000407,标准帧,数据帧,0x04,17 0C 1D 0C ,
2868,接收,19:10:34.832.0,0x00000408,标准帧,数据帧,0x04,87 09 00 00 ,
2869,接收,19:10:34.839.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
2870,接收,19:10:34.839.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 00 00 00 00 ,
2871,接收,19:10:34.839.0,0x00000409,标准帧,数据帧,0x08,E5 E4 E5 D7 E5 E5 E8 E5 ,
2872,接收,19:10:34.840.0,0x00000506,标准帧,数据帧,0x07,07 0C 1D 0C A5 E4 E5 ,
2873,接收,19:10:34.848.0,0x00000509,标准帧,数据帧,0x03,3F 87 01 ,
2874,接收,19:10:34.848.0,0x0000050a,标准帧,数据帧,0x03,E6 E6 E7 ,
2875,接收,19:10:34.860.0,0x0000050d,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
2876,接收,19:10:34.860.0,0x0000050d,标准帧,数据帧,0x08,01 BB 03 00 00 00 00 00 ,
2877,接收,19:10:34.915.0,0x00000301,标准帧,数据帧,0x08,68 3C 13 3C 00 00 00 00 ,
2878,接收,19:10:34.916.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
2879,接收,19:10:34.936.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
2880,接收,19:10:34.936.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
2881,接收,19:10:34.941.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 81 3C D2 FF ,
2882,接收,19:10:34.941.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 64 3B ,
2883,接收,19:10:34.941.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
2884,接收,19:10:34.941.0,0x00000401,标准帧,数据帧,0x08,DB 78 00 00 00 00 00 00 ,
