Index,Direction,Time Stamp,Frame ID,Format,Type,Data Length,Data(HEX),Unnamed: 8
786,Receive,19:10:13.848.0,0x00000509,Standard,Data,0x03,3F 82 01 ,
787,Receive,19:10:13.848.0,0x0000050a,Standard,Data,0x03,E6 E6 E5 ,
788,Receive,19:10:13.859.0,0x0000050d,Standard,Data,0x08,00 00 00 00 00 00 00 00 ,
789,Receive,19:10:13.859.0,0x0000050d,Standard,Data,0x08,01 BB 03 00 00 00 00 00 ,
790,Receive,19:10:13.917.0,0x00000301,Standard,Data,0x08,6D 3C 44 3C 00 00 00 00 ,
791,Receive,19:10:13.917.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
792,Receive,19:10:13.919.0,0x00000303,Standard,Data,0x04,B1 00 36 1E ,
793,Receive,19:10:13.919.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
794,Receive,19:10:13.941.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7F 3C D6 FF ,
795,Receive,19:10:13.941.0,0x0000030a,Standard,Data,0x04,5E 3C 5A 3B ,
796,Receive,19:10:13.941.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
797,Receive,19:10:13.941.0,0x00000401,Standard,Data,0x08,DB 78 00 00 00 00 00 00 ,
798,Receive,19:10:14.012.0,0x00000301,Standard,Data,0x08,68 3C 46 3C 01 00 00 00 ,
799,Receive,19:10:14.012.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
800,Receive,19:10:14.019.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
801,Receive,19:10:14.019.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
802,Receive,19:10:14.029.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 82 3C D4 FF ,
803,Receive,19:10:14.029.0,0x0000030a,Standard,Data,0x04,5E 3C 5A 3B ,
804,Receive,19:10:14.039.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
805,Receive,19:10:14.039.0,0x00000401,Standard,Data,0x08,D1 78 00 00 0A 00 00 00 ,
806,Receive,19:10:14.118.0,0x00000301,Standard,Data,0x08,68 3C 43 3C 01 00 00 00 ,
807,Receive,19:10:14.118.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
808,Receive,19:10:14.120.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
809,Receive,19:10:14.120.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
810,Receive,19:10:14.140.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7F 3C D4 FF ,
811,Receive,19:10:14.140.0,0x0000030a,Standard,Data,0x04,5E 3C 5A 3B ,
812,Receive,19:10:14.140.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
813,Receive,19:10:14.140.0,0x00000401,Standard,Data,0x08,D1 78 00 00 0A 00 00 00 ,
814,Receive,19:10:14.212.0,0x00000301,Standard,Data,0x08,68 3C 4B 3C 00 00 00 00 ,
815,Receive,19:10:14.212.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
816,Receive,19:10:14.219.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
817,Receive,19:10:14.219.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
818,Receive,19:10:14.230.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 82 3C D2 FF ,
819,Receive,19:10:14.230.0,0x0000030a,Standard,Data,0x04,5E 3C 5F 3B ,
820,Receive,19:10:14.238.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
821,Receive,19:10:14.238.0,0x00000401,Standard,Data,0x08,D1 78 00 00 00 00 00 00 ,
822,Receive,19:10:14.317.0,0x00000301,Standard,Data,0x08,68 3C 42 3C 00 00 00 00 ,
823,Receive,19:10:14.317.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
824,Receive,19:10:14.339.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
825,Receive,19:10:14.339.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
826,Receive,19:10:14.339.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 82 3C D6 FF ,
827,Receive,19:10:14.339.0,0x0000030a,Standard,Data,0x04,5E 3C 5F 3B ,
828,Receive,19:10:14.339.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
829,Receive,19:10:14.339.0,0x00000401,Standard,Data,0x08,D1 78 00 00 00 00 00 00 ,
830,Receive,19:10:14.412.0,0x00000301,Standard,Data,0x08,68 3C 45 3C 00 00 00 00 ,
831,Receive,19:10:14.412.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
832,Receive,19:10:14.418.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
833,Receive,19:10:14.418.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
834,Receive,19:10:14.428.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 82 3C D4 FF ,
835,Receive,19:10:14.428.0,0x0000030a,Standard,Data,0x04,5E 3C 5A 3B ,
836,Receive,19:10:14.438.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
837,Receive,19:10:14.438.0,0x00000401,Standard,Data,0x08,D1 78 00 00 00 00 00 00 ,
838,Receive,19:10:14.516.0,0x00000301,Standard,Data,0x08,68 3C 48 3C 00 00 00 00 ,
839,Receive,19:10:14.516.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
840,Receive,19:10:14.539.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
841,Receive,19:10:14.539.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
842,Receive,19:10:14.539.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 82 3C D6 FF ,
843,Receive,19:10:14.539.0,0x0000030a,Standard,Data,0x04,5E 3C 5A 3B ,
844,Receive,19:10:14.539.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
845,Receive,19:10:14.539.0,0x00000401,Standard,Data,0x08,D1 78 00 00 00 00 00 00 ,
846,Receive,19:10:14.611.0,0x00000301,Standard,Data,0x08,68 3C 4C 3C 00 00 00 00 ,
847,Receive,19:10:14.611.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
848,Receive,19:10:14.618.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
849,Receive,19:10:14.619.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
850,Receive,19:10:14.629.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 82 3C D8 FF ,
851,Receive,19:10:14.629.0,0x0000030a,Standard,Data,0x04,5E 3C 55 3B ,
852,Receive,19:10:14.639.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
853,Receive,19:10:14.639.0,0x00000401,Standard,Data,0x08,D1 78 00 00 00 00 00 00 ,
854,Receive,19:10:14.715.0,0x00000301,Standard,Data,0x08,68 3C 40 3C 00 00 00 00 ,
855,Receive,19:10:14.715.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
856,Receive,19:10:14.720.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
857,Receive,19:10:14.720.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
858,Receive,19:10:14.741.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7F 3C D2 FF ,
859,Receive,19:10:14.741.0,0x0000030a,Standard,Data,0x04,5E 3C 55 3B ,
860,Receive,19:10:14.741.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
861,Receive,19:10:14.741.0,0x00000401,Standard,Data,0x08,D1 78 00 00 00 00 00 00 ,
862,Receive,19:10:14.812.0,0x00000604,Standard,Data,0x08,00 00 00 00 00 00 00 00 ,
863,Receive,19:10:14.812.0,0x00000605,Standard,Data,0x08,00 00 00 00 01 00 00 00 ,
864,Receive,19:10:14.812.0,0x00000606,Standard,Data,0x08,00 00 00 00 00 00 00 00 ,
865,Receive,19:10:14.812.0,0x00000301,Standard,Data,0x08,68 3C 4B 3C 00 00 00 00 ,
866,Receive,19:10:14.812.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
867,Receive,19:10:14.812.0,0x00000402,Standard,Data,0x08,01 00 00 00 F8 25 00 00 ,
868,Receive,19:10:14.812.0,0x00000403,Standard,Data,0x08,64 00 00 00 E3 C3 07 00 ,
869,Receive,19:10:14.821.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
870,Receive,19:10:14.821.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
871,Receive,19:10:14.821.0,0x00000405,Standard,Data,0x08,10 0C 10 0C 13 0C 14 0C ,
872,Receive,19:10:14.821.0,0x00000406,Standard,Data,0x08,07 0C 1B 0C 17 0C 14 0C ,
873,Receive,19:10:14.832.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 82 3C D8 FF ,
874,Receive,19:10:14.832.0,0x0000030a,Standard,Data,0x04,5E 3C 5A 3B ,
875,Receive,19:10:14.832.0,0x00000407,Standard,Data,0x04,17 0C 1D 0C ,
876,Receive,19:10:14.832.0,0x00000408,Standard,Data,0x04,73 09 00 00 ,
877,Receive,19:10:14.841.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
878,Receive,19:10:14.841.0,0x00000401,Standard,Data,0x08,D1 78 00 00 00 00 00 00 ,
879,Receive,19:10:14.841.0,0x00000409,Standard,Data,0x08,E5 E4 E5 D7 E5 E5 E5 E5 ,
880,Receive,19:10:14.841.0,0x00000506,Standard,Data,0x07,07 0C 1D 0C A5 E4 E5 ,
881,Receive,19:10:14.848.0,0x00000509,Standard,Data,0x03,3F 82 01 ,
882,Receive,19:10:14.848.0,0x0000050a,Standard,Data,0x03,E6 E6 E5 ,
883,Receive,19:10:14.859.0,0x0000050d,Standard,Data,0x08,00 00 00 00 00 00 00 00 ,
884,Receive,19:10:14.859.0,0x0000050d,Standard,Data,0x08,01 BB 03 00 00 00 00 00 ,
885,Receive,19:10:14.915.0,0x00000301,Standard,Data,0x08,68 3C 41 3C 00 00 00 00 ,
886,Receive,19:10:14.915.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
887,Receive,19:10:14.919.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
888,Receive,19:10:14.919.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
889,Receive,19:10:14.940.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7F 3C D2 FF ,
890,Receive,19:10:14.940.0,0x0000030a,Standard,Data,0x04,5E 3C 5A 3B ,
891,Receive,19:10:14.940.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
892,Receive,19:10:14.940.0,0x00000401,Standard,Data,0x08,D1 78 00 00 00 00 00 00 ,
893,Receive,19:10:15.012.0,0x00000301,Standard,Data,0x08,68 3C 40 3C 00 00 00 00 ,
894,Receive,19:10:15.012.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
895,Receive,19:10:15.019.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
896,Receive,19:10:15.019.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
897,Receive,19:10:15.029.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 82 3C D6 FF ,
898,Receive,19:10:15.029.0,0x0000030a,Standard,Data,0x04,68 3C 5A 3B ,
899,Receive,19:10:15.039.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
900,Receive,19:10:15.039.0,0x00000401,Standard,Data,0x08,D1 78 00 00 00 00 00 00 ,
901,Receive,19:10:15.116.0,0x00000301,Standard,Data,0x08,68 3C 43 3C 00 00 00 00 ,
902,Receive,19:10:15.116.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
903,Receive,19:10:15.120.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
904,Receive,19:10:15.120.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
905,Receive,19:10:15.140.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7F 3C D4 FF ,
906,Receive,19:10:15.140.0,0x0000030a,Standard,Data,0x04,68 3C 5A 3B ,
907,Receive,19:10:15.140.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
908,Receive,19:10:15.140.0,0x00000401,Standard,Data,0x08,D1 78 00 00 00 00 00 00 ,
909,Receive,19:10:15.211.0,0x00000301,Standard,Data,0x08,68 3C 3F 3C 00 00 00 00 ,
910,Receive,19:10:15.211.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
911,Receive,19:10:15.218.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
912,Receive,19:10:15.218.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
913,Receive,19:10:15.230.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 81 3C D6 FF ,
914,Receive,19:10:15.230.0,0x0000030a,Standard,Data,0x04,68 3C 5A 3B ,
915,Receive,19:10:15.239.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
916,Receive,19:10:15.239.0,0x00000401,Standard,Data,0x08,D1 78 00 00 00 00 00 00 ,
917,Receive,19:10:15.313.0,0x00000301,Standard,Data,0x08,68 3C 3F 3C 00 00 00 00 ,
918,Receive,19:10:15.313.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
919,Receive,19:10:15.318.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
920,Receive,19:10:15.318.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
921,Receive,19:10:15.341.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7F 3C D4 FF ,
922,Receive,19:10:15.341.0,0x0000030a,Standard,Data,0x04,68 3C 5A 3B ,
923,Receive,19:10:15.341.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
924,Receive,19:10:15.341.0,0x00000401,Standard,Data,0x08,D1 78 00 00 00 00 00 00 ,
925,Receive,19:10:15.410.0,0x00000301,Standard,Data,0x08,6D 3C 48 3C 00 00 00 00 ,
926,Receive,19:10:15.411.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
927,Receive,19:10:15.419.0,0x00000303,Standard,Data,0x04,B1 00 36 1E ,
928,Receive,19:10:15.419.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
929,Receive,19:10:15.429.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 82 3C D2 FF ,
930,Receive,19:10:15.429.0,0x0000030a,Standard,Data,0x04,68 3C 5A 3B ,
931,Receive,19:10:15.439.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
932,Receive,19:10:15.439.0,0x00000401,Standard,Data,0x08,DB 78 00 00 00 00 00 00 ,
933,Receive,19:10:15.515.0,0x00000301,Standard,Data,0x08,6D 3C 45 3C 00 00 00 00 ,
934,Receive,19:10:15.515.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
935,Receive,19:10:15.518.0,0x00000303,Standard,Data,0x04,B1 00 36 1E ,
936,Receive,19:10:15.518.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
937,Receive,19:10:15.537.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7F 3C D6 FF ,
938,Receive,19:10:15.537.0,0x0000030a,Standard,Data,0x04,68 3C 5A 3B ,
939,Receive,19:10:15.539.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
940,Receive,19:10:15.539.0,0x00000401,Standard,Data,0x08,DB 78 00 00 00 00 00 00 ,
941,Receive,19:10:15.610.0,0x00000301,Standard,Data,0x08,6D 3C 4C 3C 00 00 00 00 ,
942,Receive,19:10:15.610.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
943,Receive,19:10:15.619.0,0x00000303,Standard,Data,0x04,B1 00 36 1E ,
944,Receive,19:10:15.619.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
945,Receive,19:10:15.629.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 81 3C D0 FF ,
946,Receive,19:10:15.629.0,0x0000030a,Standard,Data,0x04,63 3C 5A 3B ,
947,Receive,19:10:15.638.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
948,Receive,19:10:15.638.0,0x00000401,Standard,Data,0x08,DB 78 00 00 00 00 00 00 ,
949,Receive,19:10:15.714.0,0x00000301,Standard,Data,0x08,6D 3C 40 3C 00 00 00 00 ,
950,Receive,19:10:15.714.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
951,Receive,19:10:15.719.0,0x00000303,Standard,Data,0x04,B1 00 36 1E ,
952,Receive,19:10:15.719.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
953,Receive,19:10:15.742.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7F 3C D8 FF ,
954,Receive,19:10:15.742.0,0x0000030a,Standard,Data,0x04,63 3C 5A 3B ,
955,Receive,19:10:15.742.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
956,Receive,19:10:15.742.0,0x00000401,Standard,Data,0x08,DB 78 00 00 00 00 00 00 ,
957,Receive,19:10:15.813.0,0x00000604,Standard,Data,0x08,00 00 00 00 00 00 00 00 ,
958,Receive,19:10:15.813.0,0x00000605,Standard,Data,0x08,00 00 00 00 01 00 00 00 ,
959,Receive,19:10:15.813.0,0x00000606,Standard,Data,0x08,00 00 00 00 00 00 00 00 ,
960,Receive,19:10:15.813.0,0x00000301,Standard,Data,0x08,68 3C 47 3C 00 00 00 00 ,
961,Receive,19:10:15.813.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
962,Receive,19:10:15.813.0,0x00000402,Standard,Data,0x08,01 00 00 00 F8 25 00 00 ,
963,Receive,19:10:15.813.0,0x00000403,Standard,Data,0x08,64 00 00 00 E3 C3 07 00 ,
964,Receive,19:10:15.813.0,0x00000507,Standard,Data,0x08,00 00 00 00 00 00 00 00 ,
965,Receive,19:10:15.813.0,0x00000508,Standard,Data,0x08,AF 36 AF 36 0B 01 01 00 ,
966,Receive,19:10:15.820.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
967,Receive,19:10:15.820.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
968,Receive,19:10:15.820.0,0x00000405,Standard,Data,0x08,10 0C 10 0C 13 0C 14 0C ,
969,Receive,19:10:15.820.0,0x00000406,Standard,Data,0x08,07 0C 1B 0C 17 0C 14 0C ,
970,Receive,19:10:15.820.0,0x0000050b,Standard,Data,0x08,AF 36 AF 36 11 03 04 A5 ,
971,Receive,19:10:15.820.0,0x0000050c,Standard,Data,0x08,00 00 00 00 00 00 00 00 ,
972,Receive,19:10:15.830.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 83 3C D6 FF ,
973,Receive,19:10:15.830.0,0x0000030a,Standard,Data,0x04,68 3C 5A 3B ,
974,Receive,19:10:15.830.0,0x00000407,Standard,Data,0x04,18 0C 1D 0C ,
975,Receive,19:10:15.830.0,0x00000408,Standard,Data,0x04,74 09 00 00 ,
976,Receive,19:10:15.830.0,0x0000050c,Standard,Data,0x08,02 00 00 00 00 00 00 00 ,
977,Receive,19:10:15.830.0,0x0000050c,Standard,Data,0x08,04 00 00 00 00 00 00 00 ,
978,Receive,19:10:15.840.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
979,Receive,19:10:15.840.0,0x00000401,Standard,Data,0x08,D1 78 00 00 00 00 00 00 ,
980,Receive,19:10:15.840.0,0x00000409,Standard,Data,0x08,E5 E4 E5 D7 E5 E5 E5 E5 ,
981,Receive,19:10:15.840.0,0x00000506,Standard,Data,0x07,07 0C 1D 0C A5 E4 E5 ,
982,Receive,19:10:15.840.0,0x0000050c,Standard,Data,0x08,06 00 00 00 00 00 00 00 ,
983,Receive,19:10:15.840.0,0x0000050c,Standard,Data,0x08,08 00 00 00 00 00 00 00 ,
984,Receive,19:10:15.851.0,0x00000509,Standard,Data,0x03,3F 82 01 ,
985,Receive,19:10:15.851.0,0x0000050a,Standard,Data,0x03,E6 E6 E5 ,
986,Receive,19:10:15.851.0,0x0000050c,Standard,Data,0x08,0A 00 00 00 00 00 00 00 ,
987,Receive,19:10:15.851.0,0x0000050d,Standard,Data,0x08,02 94 01 00 00 00 00 00 ,
988,Receive,19:10:15.861.0,0x0000050d,Standard,Data,0x08,00 00 00 00 00 00 00 00 ,
989,Receive,19:10:15.861.0,0x0000050d,Standard,Data,0x08,01 BB 03 00 00 00 00 00 ,
990,Receive,19:10:15.861.0,0x0000050d,Standard,Data,0x08,03 2F 07 00 00 00 00 00 ,
991,Receive,19:10:15.861.0,0x0000050d,Standard,Data,0x08,04 44 00 00 00 00 00 00 ,
992,Receive,19:10:15.869.0,0x0000050d,Standard,Data,0x08,05 22 9E 04 00 00 00 00 ,
993,Receive,19:10:15.869.0,0x0000050d,Standard,Data,0x08,06 00 00 00 00 00 00 00 ,
994,Receive,19:10:15.879.0,0x0000050e,Standard,Data,0x08,12 39 00 00 C4 4A 00 00 ,
995,Receive,19:10:15.879.0,0x0000050f,Standard,Data,0x08,00 00 00 00 03 00 00 00 ,
996,Receive,19:10:15.888.0,0x0000050f,Standard,Data,0x08,0A 53 44 32 34 31 32 4D ,
997,Receive,19:10:15.888.0,0x0000050f,Standard,Data,0x08,0B 42 41 54 32 30 31 30 ,
998,Receive,19:10:15.899.0,0x0000050f,Standard,Data,0x08,0C 32 34 37 00 00 00 00 ,
999,Receive,19:10:15.899.0,0x0000050f,Standard,Data,0x08,0F 00 00 00 00 00 00 00 ,
1000,Receive,19:10:15.918.0,0x00000301,Standard,Data,0x08,68 3C 40 3C 00 00 00 00 ,
1001,Receive,19:10:15.918.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
1002,Receive,19:10:15.918.0,0x0000050f,Standard,Data,0x08,10 00 00 00 00 00 00 00 ,
1003,Receive,19:10:15.918.0,0x0000050f,Standard,Data,0x08,11 00 00 00 00 00 00 00 ,
1004,Receive,19:10:15.940.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
1005,Receive,19:10:15.940.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
1006,Receive,19:10:15.940.0,0x0000050f,Standard,Data,0x08,18 67 65 38 61 37 65 00 ,
1007,Receive,19:10:15.940.0,0x0000050f,Standard,Data,0x08,19 E8 07 08 00 64 00 00 ,
1008,Receive,19:10:15.940.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7F 3C D2 FF ,
1009,Receive,19:10:15.940.0,0x0000030a,Standard,Data,0x04,68 3C 5A 3B ,
1010,Receive,19:10:15.940.0,0x0000050f,Standard,Data,0x08,1A 00 00 00 00 00 00 00 ,
1011,Receive,19:10:15.940.0,0x0000050f,Standard,Data,0x08,1B 00 00 00 00 00 00 00 ,
1012,Receive,19:10:15.941.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
1013,Receive,19:10:15.941.0,0x00000401,Standard,Data,0x08,D1 78 00 00 00 00 00 00 ,
1014,Receive,19:10:15.942.0,0x0000050f,Standard,Data,0x08,1C 00 00 00 00 00 00 00 ,
1015,Receive,19:10:15.942.0,0x0000050f,Standard,Data,0x08,1D 00 00 00 00 00 00 00 ,
1016,Receive,19:10:15.950.0,0x00000703,Standard,Data,0x02,00 00 ,
1017,Receive,19:10:15.950.0,0x00000704,Standard,Data,0x08,00 00 00 00 00 00 00 01 ,
1018,Receive,19:10:15.958.0,0x00000704,Standard,Data,0x08,01 00 00 00 00 00 00 00 ,
1019,Receive,19:10:15.958.0,0x00000704,Standard,Data,0x08,02 00 00 00 00 00 00 00 ,
1020,Receive,19:10:15.971.0,0x00000704,Standard,Data,0x08,03 00 00 00 00 00 00 00 ,
1021,Receive,19:10:15.971.0,0x00000704,Standard,Data,0x08,04 00 00 00 00 00 00 00 ,
1022,Receive,19:10:15.980.0,0x00000704,Standard,Data,0x08,05 00 00 00 00 00 00 00 ,
1023,Receive,19:10:15.980.0,0x00000704,Standard,Data,0x08,06 00 00 93 09 00 00 00 ,
1024,Receive,19:10:15.989.0,0x00000704,Standard,Data,0x08,07 00 00 00 00 00 00 00 ,
1025,Receive,19:10:15.989.0,0x00000704,Standard,Data,0x08,08 00 00 00 00 00 00 00 ,
1026,Receive,19:10:15.998.0,0x00000704,Standard,Data,0x08,0B 00 00 00 00 00 00 00 ,
1027,Receive,19:10:15.998.0,0x00000704,Standard,Data,0x08,0D 00 00 00 00 CE CE 00 ,
1028,Receive,19:10:16.013.0,0x00000301,Standard,Data,0x08,68 3C 47 3C 00 00 00 00 ,
1029,Receive,19:10:16.013.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
1030,Receive,19:10:16.013.0,0x00000704,Standard,Data,0x08,0E 00 00 00 00 00 00 00 ,
1031,Receive,19:10:16.013.0,0x00000704,Standard,Data,0x08,0F 00 00 00 00 00 00 00 ,
1032,Receive,19:10:16.021.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
1033,Receive,19:10:16.021.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
1034,Receive,19:10:16.021.0,0x00000704,Standard,Data,0x08,10 00 00 00 00 00 00 00 ,
1035,Receive,19:10:16.021.0,0x00000704,Standard,Data,0x08,11 00 00 00 00 00 00 00 ,
1036,Receive,19:10:16.031.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 82 3C D2 FF ,
1037,Receive,19:10:16.031.0,0x0000030a,Standard,Data,0x04,68 3C 5A 3B ,
1038,Receive,19:10:16.031.0,0x00000704,Standard,Data,0x08,12 00 00 00 00 00 00 00 ,
1039,Receive,19:10:16.031.0,0x00000704,Standard,Data,0x08,13 00 00 00 00 00 00 00 ,
1040,Receive,19:10:16.039.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
1041,Receive,19:10:16.040.0,0x00000401,Standard,Data,0x08,D1 78 00 00 00 00 00 00 ,
1042,Receive,19:10:16.115.0,0x00000301,Standard,Data,0x08,68 3C 43 3C 00 00 00 00 ,
1043,Receive,19:10:16.115.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
1044,Receive,19:10:16.120.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
1045,Receive,19:10:16.120.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
1046,Receive,19:10:16.142.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7F 3C D6 FF ,
1047,Receive,19:10:16.142.0,0x0000030a,Standard,Data,0x04,68 3C 5A 3B ,
1048,Receive,19:10:16.142.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
1049,Receive,19:10:16.142.0,0x00000401,Standard,Data,0x08,D1 78 00 00 00 00 00 00 ,
1050,Receive,19:10:16.211.0,0x00000301,Standard,Data,0x08,68 3C 47 3C 00 00 00 00 ,
1051,Receive,19:10:16.211.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
1052,Receive,19:10:16.218.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
1053,Receive,19:10:16.218.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
