序号,传输方向,时间戳,ID,帧格式,帧类型,长度,数据,
8850492,接收,14:41:03.185.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8850493,接收,14:41:03.185.0,0x00000401,标准帧,数据帧,0x08,E0 A1 00 00 00 00 00 00 ,
8850494,接收,14:41:03.248.0,0x00000301,标准帧,数据帧,0x08,EF 50 F9 4F 00 00 00 00 ,
8850495,接收,14:41:03.248.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8850496,接收,14:41:03.281.0,0x00000303,标准帧,数据帧,0x04,78 28 00 00 ,
8850497,接收,14:41:03.281.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8850498,接收,14:41:03.281.0,0x00000309,标准帧,数据帧,0x08,63 A6 00 52 0E 3C D8 FF ,
8850499,接收,14:41:03.281.0,0x0000030a,标准帧,数据帧,0x04,0E 50 09 50 ,
8850500,接收,14:41:03.281.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8850501,接收,14:41:03.281.0,0x00000401,标准帧,数据帧,0x08,E0 A1 00 00 0A 00 00 00 ,
8850502,接收,14:41:03.344.0,0x00000604,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8850503,接收,14:41:03.344.0,0x00000605,标准帧,数据帧,0x08,00 00 00 00 01 00 08 00 ,
8850504,接收,14:41:03.344.0,0x00000606,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8850505,接收,14:41:03.344.0,0x00000301,标准帧,数据帧,0x08,EF 50 00 50 01 00 00 00 ,
8850506,接收,14:41:03.344.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8850507,接收,14:41:03.344.0,0x00000402,标准帧,数据帧,0x08,64 00 00 00 B3 E0 06 00 ,
8850508,接收,14:41:03.344.0,0x00000403,标准帧,数据帧,0x08,64 00 00 00 B3 E0 06 00 ,
8850509,接收,14:41:03.358.0,0x00000303,标准帧,数据帧,0x04,78 28 00 00 ,
8850510,接收,14:41:03.358.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8850511,接收,14:41:03.358.0,0x00000405,标准帧,数据帧,0x08,2C 10 2C 10 2A 10 2F 10 ,
8850512,接收,14:41:03.358.0,0x00000406,标准帧,数据帧,0x08,2A 10 2E 10 2B 10 2C 10 ,
8850513,接收,14:41:03.358.0,0x00000309,标准帧,数据帧,0x08,63 A6 00 52 0E 3C D6 FF ,
8850514,接收,14:41:03.358.0,0x0000030a,标准帧,数据帧,0x04,14 50 0E 50 ,
8850515,接收,14:41:03.358.0,0x00000407,标准帧,数据帧,0x04,2C 10 2C 10 ,
8850516,接收,14:41:03.358.0,0x00000408,标准帧,数据帧,0x04,95 AF 07 00 ,
8850517,接收,14:41:03.374.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8850518,接收,14:41:03.374.0,0x00000401,标准帧,数据帧,0x08,E0 A1 00 00 0A 00 00 00 ,
8850519,接收,14:41:03.374.0,0x00000409,标准帧,数据帧,0x08,E5 E4 E3 D7 E4 E4 E4 E4 ,
8850520,接收,14:41:03.374.0,0x00000506,标准帧,数据帧,0x07,2A 10 2F 10 43 E3 E5 ,
8850521,接收,14:41:03.392.0,0x00000509,标准帧,数据帧,0x03,3E 75 01 ,
8850522,接收,14:41:03.392.0,0x0000050a,标准帧,数据帧,0x03,E6 E6 E4 ,
8850523,接收,14:41:03.392.0,0x0000050d,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8850524,接收,14:41:03.392.0,0x0000050d,标准帧,数据帧,0x08,01 4F C3 00 00 00 00 00 ,
8850525,接收,14:41:03.454.0,0x00000301,标准帧,数据帧,0x08,EF 50 01 50 01 00 00 00 ,
8850526,接收,14:41:03.454.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8850527,接收,14:41:03.472.0,0x00000303,标准帧,数据帧,0x04,78 28 00 00 ,
8850528,接收,14:41:03.472.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8850529,接收,14:41:03.472.0,0x00000309,标准帧,数据帧,0x08,63 A6 00 52 0E 3C D8 FF ,
8850530,接收,14:41:03.472.0,0x0000030a,标准帧,数据帧,0x04,14 50 0E 50 ,
8850531,接收,14:41:03.472.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8850532,接收,14:41:03.472.0,0x00000401,标准帧,数据帧,0x08,EA A1 00 00 00 00 00 00 ,
8850533,接收,14:41:03.552.0,0x00000301,标准帧,数据帧,0x08,F5 50 FE 4F 00 00 00 00 ,
8850534,接收,14:41:03.552.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8850535,接收,14:41:03.552.0,0x00000303,标准帧,数据帧,0x04,7A 28 00 00 ,
8850536,接收,14:41:03.552.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8850537,接收,14:41:03.566.0,0x00000309,标准帧,数据帧,0x08,63 A6 00 52 0D 3C D8 FF ,
8850538,接收,14:41:03.566.0,0x0000030a,标准帧,数据帧,0x04,14 50 09 50 ,
8850539,接收,14:41:03.582.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8850540,接收,14:41:03.582.0,0x00000401,标准帧,数据帧,0x08,EA A1 00 00 00 00 00 00 ,
8850541,接收,14:41:03.648.0,0x00000301,标准帧,数据帧,0x08,F5 50 FA 4F 00 00 00 00 ,
8850542,接收,14:41:03.648.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8850543,接收,14:41:03.681.0,0x00000303,标准帧,数据帧,0x04,7A 28 00 00 ,
8850544,接收,14:41:03.681.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8850545,接收,14:41:03.681.0,0x00000309,标准帧,数据帧,0x08,63 A6 00 52 0E 3C D4 FF ,
8850546,接收,14:41:03.681.0,0x0000030a,标准帧,数据帧,0x04,14 50 09 50 ,
8850547,接收,14:41:03.681.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8850548,接收,14:41:03.681.0,0x00000401,标准帧,数据帧,0x08,E0 A1 00 00 00 00 00 00 ,
8850549,接收,14:41:03.743.0,0x00000301,标准帧,数据帧,0x08,EF 50 FF 4F 00 00 00 00 ,
8850550,接收,14:41:03.743.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8850551,接收,14:41:03.762.0,0x00000303,标准帧,数据帧,0x04,78 28 00 00 ,
8850552,接收,14:41:03.762.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8850553,接收,14:41:03.762.0,0x00000309,标准帧,数据帧,0x08,63 A6 00 52 0D 3C D6 FF ,
8850554,接收,14:41:03.762.0,0x0000030a,标准帧,数据帧,0x04,14 50 09 50 ,
8850555,接收,14:41:03.775.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8850556,接收,14:41:03.775.0,0x00000401,标准帧,数据帧,0x08,E0 A1 00 00 00 00 00 00 ,
8850557,接收,14:41:03.855.0,0x00000301,标准帧,数据帧,0x08,EF 50 01 50 00 00 00 00 ,
8850558,接收,14:41:03.855.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8850559,接收,14:41:03.871.0,0x00000303,标准帧,数据帧,0x04,78 28 00 00 ,
8850560,接收,14:41:03.871.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8850561,接收,14:41:03.871.0,0x00000309,标准帧,数据帧,0x08,63 A6 00 52 0E 3C D6 FF ,
8850562,接收,14:41:03.871.0,0x0000030a,标准帧,数据帧,0x04,14 50 09 50 ,
8850563,接收,14:41:03.871.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8850564,接收,14:41:03.871.0,0x00000401,标准帧,数据帧,0x08,E0 A1 00 00 F6 FF FF FF ,
8850565,接收,14:41:03.950.0,0x00000301,标准帧,数据帧,0x08,EF 50 00 50 FF FF 00 00 ,
8850566,接收,14:41:03.950.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8850567,接收,14:41:03.950.0,0x00000303,标准帧,数据帧,0x04,78 28 00 00 ,
8850568,接收,14:41:03.950.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8850569,接收,14:41:03.967.0,0x00000309,标准帧,数据帧,0x08,63 A6 00 52 0D 3C D8 FF ,
8850570,接收,14:41:03.967.0,0x0000030a,标准帧,数据帧,0x04,0E 50 09 50 ,
8850571,接收,14:41:03.983.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8850572,接收,14:41:03.983.0,0x00000401,标准帧,数据帧,0x08,E0 A1 00 00 F6 FF FF FF ,
8850573,接收,14:41:04.047.0,0x00000301,标准帧,数据帧,0x08,EF 50 FB 4F FF FF 00 00 ,
8850574,接收,14:41:04.047.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8850575,接收,14:41:04.080.0,0x00000303,标准帧,数据帧,0x04,78 28 00 00 ,
8850576,接收,14:41:04.080.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8850577,接收,14:41:04.080.0,0x00000309,标准帧,数据帧,0x08,63 A6 00 52 0E 3C D6 FF ,
8850578,接收,14:41:04.080.0,0x0000030a,标准帧,数据帧,0x04,0E 50 09 50 ,
8850579,接收,14:41:04.080.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8850580,接收,14:41:04.080.0,0x00000401,标准帧,数据帧,0x08,E0 A1 00 00 00 00 00 00 ,
8850581,接收,14:41:04.143.0,0x00000301,标准帧,数据帧,0x08,EF 50 FE 4F 00 00 00 00 ,
8850582,接收,14:41:04.143.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8850583,接收,14:41:04.158.0,0x00000303,标准帧,数据帧,0x04,78 28 00 00 ,
8850584,接收,14:41:04.158.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8850585,接收,14:41:04.158.0,0x00000309,标准帧,数据帧,0x08,63 A6 00 52 0E 3C D6 FF ,
8850586,接收,14:41:04.158.0,0x0000030a,标准帧,数据帧,0x04,14 50 0E 50 ,
8850587,接收,14:41:04.176.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8850588,接收,14:41:04.176.0,0x00000401,标准帧,数据帧,0x08,E0 A1 00 00 00 00 00 00 ,
8850589,接收,14:41:04.256.0,0x00000301,标准帧,数据帧,0x08,EF 50 02 50 00 00 00 00 ,
8850590,接收,14:41:04.256.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8850591,接收,14:41:04.271.0,0x00000303,标准帧,数据帧,0x04,78 28 00 00 ,
8850592,接收,14:41:04.271.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8850593,接收,14:41:04.271.0,0x00000309,标准帧,数据帧,0x08,63 A6 00 52 0E 3C D6 FF ,
8850594,接收,14:41:04.271.0,0x0000030a,标准帧,数据帧,0x04,14 50 0E 50 ,
8850595,接收,14:41:04.271.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8850596,接收,14:41:04.271.0,0x00000401,标准帧,数据帧,0x08,EA A1 00 00 00 00 00 00 ,
8850597,接收,14:41:04.351.0,0x00000604,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8850598,接收,14:41:04.351.0,0x00000605,标准帧,数据帧,0x08,00 00 00 00 01 00 08 00 ,
8850599,接收,14:41:04.351.0,0x00000606,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8850600,接收,14:41:04.351.0,0x00000301,标准帧,数据帧,0x08,F5 50 FD 4F 00 00 00 00 ,
8850601,接收,14:41:04.351.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8850602,接收,14:41:04.351.0,0x00000402,标准帧,数据帧,0x08,64 00 00 00 B3 E0 06 00 ,
8850603,接收,14:41:04.351.0,0x00000403,标准帧,数据帧,0x08,64 00 00 00 B3 E0 06 00 ,
8850604,接收,14:41:04.351.0,0x00000303,标准帧,数据帧,0x04,7A 28 00 00 ,
8850605,接收,14:41:04.351.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8850606,接收,14:41:04.351.0,0x00000405,标准帧,数据帧,0x08,2C 10 2C 10 2A 10 2F 10 ,
8850607,接收,14:41:04.351.0,0x00000406,标准帧,数据帧,0x08,2A 10 2E 10 2B 10 2C 10 ,
8850608,接收,14:41:04.368.0,0x00000309,标准帧,数据帧,0x08,63 A6 00 52 0E 3C D0 FF ,
8850609,接收,14:41:04.368.0,0x0000030a,标准帧,数据帧,0x04,14 50 09 50 ,
8850610,接收,14:41:04.368.0,0x00000407,标准帧,数据帧,0x04,2C 10 2C 10 ,
8850611,接收,14:41:04.368.0,0x00000408,标准帧,数据帧,0x04,96 AF 07 00 ,
8850612,接收,14:41:04.383.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8850613,接收,14:41:04.383.0,0x00000401,标准帧,数据帧,0x08,EA A1 00 00 00 00 00 00 ,
8850614,接收,14:41:04.383.0,0x00000409,标准帧,数据帧,0x08,E5 E4 E3 D7 E4 E4 E4 E4 ,
8850615,接收,14:41:04.383.0,0x00000506,标准帧,数据帧,0x07,2A 10 2F 10 43 E3 E5 ,
8850616,接收,14:41:04.383.0,0x00000509,标准帧,数据帧,0x03,3E 75 01 ,
8850617,接收,14:41:04.383.0,0x0000050a,标准帧,数据帧,0x03,E6 E6 E4 ,
8850618,接收,14:41:04.399.0,0x0000050d,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8850619,接收,14:41:04.399.0,0x0000050d,标准帧,数据帧,0x08,01 4F C3 00 00 00 00 00 ,
8850620,接收,14:41:04.447.0,0x00000301,标准帧,数据帧,0x08,F5 50 FC 4F 00 00 00 00 ,
8850621,接收,14:41:04.447.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8850622,接收,14:41:04.479.0,0x00000303,标准帧,数据帧,0x04,7A 28 00 00 ,
8850623,接收,14:41:04.479.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8850624,接收,14:41:04.479.0,0x00000309,标准帧,数据帧,0x08,63 A6 00 52 0E 3C D8 FF ,
8850625,接收,14:41:04.479.0,0x0000030a,标准帧,数据帧,0x04,14 50 09 50 ,
8850626,接收,14:41:04.479.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8850627,接收,14:41:04.479.0,0x00000401,标准帧,数据帧,0x08,EA A1 00 00 00 00 00 00 ,
8850628,接收,14:41:04.542.0,0x00000301,标准帧,数据帧,0x08,F5 50 FF 4F 00 00 00 00 ,
8850629,接收,14:41:04.542.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8850630,接收,14:41:04.558.0,0x00000303,标准帧,数据帧,0x04,7A 28 00 00 ,
8850631,接收,14:41:04.558.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8850632,接收,14:41:04.575.0,0x00000309,标准帧,数据帧,0x08,63 A6 00 52 0E 3C DC FF ,
8850633,接收,14:41:04.575.0,0x0000030a,标准帧,数据帧,0x04,0E 50 09 50 ,
8850634,接收,14:41:04.575.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8850635,接收,14:41:04.575.0,0x00000401,标准帧,数据帧,0x08,EA A1 00 00 00 00 00 00 ,
8850636,接收,14:41:04.655.0,0x00000301,标准帧,数据帧,0x08,F5 50 00 50 00 00 00 00 ,
8850637,接收,14:41:04.655.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8850638,接收,14:41:04.671.0,0x00000303,标准帧,数据帧,0x04,7A 28 00 00 ,
8850639,接收,14:41:04.671.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8850640,接收,14:41:04.671.0,0x00000309,标准帧,数据帧,0x08,63 A6 00 52 0E 3C D4 FF ,
8850641,接收,14:41:04.671.0,0x0000030a,标准帧,数据帧,0x04,0E 50 09 50 ,
8850642,接收,14:41:04.671.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8850643,接收,14:41:04.671.0,0x00000401,标准帧,数据帧,0x08,E0 A1 00 00 00 00 00 00 ,
8850644,接收,14:41:04.755.0,0x00000301,标准帧,数据帧,0x08,EF 50 FC 4F 00 00 00 00 ,
8850645,接收,14:41:04.755.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8850646,接收,14:41:04.755.0,0x00000303,标准帧,数据帧,0x04,78 28 00 00 ,
8850647,接收,14:41:04.755.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8850648,接收,14:41:04.767.0,0x00000309,标准帧,数据帧,0x08,63 A6 00 52 0D 3C D8 FF ,
8850649,接收,14:41:04.767.0,0x0000030a,标准帧,数据帧,0x04,14 50 09 50 ,
8850650,接收,14:41:04.784.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8850651,接收,14:41:04.784.0,0x00000401,标准帧,数据帧,0x08,E0 A1 00 00 00 00 00 00 ,
8850652,接收,14:41:04.848.0,0x00000301,标准帧,数据帧,0x08,EF 50 FB 4F 00 00 00 00 ,
8850653,接收,14:41:04.848.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8850654,接收,14:41:04.881.0,0x00000303,标准帧,数据帧,0x04,78 28 00 00 ,
8850655,接收,14:41:04.881.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8850656,接收,14:41:04.881.0,0x00000309,标准帧,数据帧,0x08,63 A6 00 52 0E 3C D6 FF ,
8850657,接收,14:41:04.881.0,0x0000030a,标准帧,数据帧,0x04,14 50 09 50 ,
8850658,接收,14:41:04.881.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8850659,接收,14:41:04.881.0,0x00000401,标准帧,数据帧,0x08,E0 A1 00 00 00 00 00 00 ,
8850660,接收,14:41:04.946.0,0x00000301,标准帧,数据帧,0x08,EF 50 FA 4F 00 00 00 00 ,
8850661,接收,14:41:04.946.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8850662,接收,14:41:04.961.0,0x00000303,标准帧,数据帧,0x04,78 28 00 00 ,
8850663,接收,14:41:04.961.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8850664,接收,14:41:04.961.0,0x00000309,标准帧,数据帧,0x08,63 A6 00 52 0E 3C D8 FF ,
8850665,接收,14:41:04.961.0,0x0000030a,标准帧,数据帧,0x04,18 50 0E 50 ,
8850666,接收,14:41:04.980.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8850667,接收,14:41:04.980.0,0x00000401,标准帧,数据帧,0x08,E0 A1 00 00 00 00 00 00 ,
8850668,接收,14:41:05.057.0,0x00000301,标准帧,数据帧,0x08,EF 50 F7 4F 00 00 00 00 ,
8850669,接收,14:41:05.057.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8850670,接收,14:41:05.072.0,0x00000303,标准帧,数据帧,0x04,78 28 00 00 ,
8850671,接收,14:41:05.072.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8850672,接收,14:41:05.072.0,0x00000309,标准帧,数据帧,0x08,63 A6 00 52 0E 3C D8 FF ,
8850673,接收,14:41:05.072.0,0x0000030a,标准帧,数据帧,0x04,18 50 0E 50 ,
8850674,接收,14:41:05.072.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8850675,接收,14:41:05.072.0,0x00000401,标准帧,数据帧,0x08,E0 A1 00 00 00 00 00 00 ,
8850676,接收,14:41:05.153.0,0x00000301,标准帧,数据帧,0x08,EF 50 FF 4F 00 00 00 00 ,
8850677,接收,14:41:05.153.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8850678,接收,14:41:05.153.0,0x00000303,标准帧,数据帧,0x04,78 28 00 00 ,
8850679,接收,14:41:05.153.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8850680,接收,14:41:05.168.0,0x00000309,标准帧,数据帧,0x08,63 A6 00 52 0E 3C D8 FF ,
8850681,接收,14:41:05.168.0,0x0000030a,标准帧,数据帧,0x04,22 50 09 50 ,
8850682,接收,14:41:05.184.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8850683,接收,14:41:05.184.0,0x00000401,标准帧,数据帧,0x08,E0 A1 00 00 00 00 00 00 ,
8850684,接收,14:41:05.248.0,0x00000301,标准帧,数据帧,0x08,EF 50 FB 4F 00 00 00 00 ,
8850685,接收,14:41:05.248.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8850686,接收,14:41:05.265.0,0x00000303,标准帧,数据帧,0x04,78 28 00 00 ,
8850687,接收,14:41:05.265.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8850688,接收,14:41:05.280.0,0x00000309,标准帧,数据帧,0x08,63 A6 00 52 0E 3C D8 FF ,
8850689,接收,14:41:05.280.0,0x0000030a,标准帧,数据帧,0x04,22 50 09 50 ,
8850690,接收,14:41:05.280.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8850691,接收,14:41:05.280.0,0x00000401,标准帧,数据帧,0x08,E0 A1 00 00 00 00 00 00 ,
8850692,接收,14:41:05.346.0,0x00000604,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8850693,接收,14:41:05.346.0,0x00000605,标准帧,数据帧,0x08,00 00 00 00 01 00 08 00 ,
8850694,接收,14:41:05.346.0,0x00000606,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8850695,接收,14:41:05.346.0,0x00000301,标准帧,数据帧,0x08,EF 50 FC 4F 00 00 00 00 ,
8850696,接收,14:41:05.346.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8850697,接收,14:41:05.346.0,0x00000402,标准帧,数据帧,0x08,64 00 00 00 B3 E0 06 00 ,
8850698,接收,14:41:05.346.0,0x00000403,标准帧,数据帧,0x08,64 00 00 00 B3 E0 06 00 ,
8850699,接收,14:41:05.360.0,0x00000303,标准帧,数据帧,0x04,78 28 00 00 ,
8850700,接收,14:41:05.360.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8850701,接收,14:41:05.360.0,0x00000405,标准帧,数据帧,0x08,2C 10 2C 10 2A 10 2F 10 ,
8850702,接收,14:41:05.360.0,0x00000406,标准帧,数据帧,0x08,2A 10 2E 10 2B 10 2C 10 ,
8850703,接收,14:41:05.360.0,0x00000309,标准帧,数据帧,0x08,63 A6 00 52 0E 3C DA FF ,
8850704,接收,14:41:05.360.0,0x0000030a,标准帧,数据帧,0x04,18 50 09 50 ,
8850705,接收,14:41:05.360.0,0x00000407,标准帧,数据帧,0x04,2B 10 2C 10 ,
8850706,接收,14:41:05.360.0,0x00000408,标准帧,数据帧,0x04,97 AF 07 00 ,
8850707,接收,14:41:05.376.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8850708,接收,14:41:05.376.0,0x00000401,标准帧,数据帧,0x08,E0 A1 00 00 00 00 00 00 ,
8850709,接收,14:41:05.376.0,0x00000409,标准帧,数据帧,0x08,E5 E4 E3 D7 E4 E4 E4 E4 ,
8850710,接收,14:41:05.376.0,0x00000506,标准帧,数据帧,0x07,2A 10 2F 10 43 E3 E5 ,
8850711,接收,14:41:05.392.0,0x00000509,标准帧,数据帧,0x03,3E 75 01 ,
8850712,接收,14:41:05.392.0,0x0000050a,标准帧,数据帧,0x03,E6 E5 E4 ,
8850713,接收,14:41:05.392.0,0x0000050d,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8850714,接收,14:41:05.392.0,0x0000050d,标准帧,数据帧,0x08,01 4F C3 00 00 00 00 00 ,
8850715,接收,14:41:05.456.0,0x00000301,标准帧,数据帧,0x08,EF 50 F6 4F 00 00 00 00 ,
8850716,接收,14:41:05.456.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8850717,接收,14:41:05.474.0,0x00000303,标准帧,数据帧,0x04,78 28 00 00 ,
8850718,接收,14:41:05.474.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8850719,接收,14:41:05.474.0,0x00000309,标准帧,数据帧,0x08,63 A6 00 52 0E 3C D8 FF ,
8850720,接收,14:41:05.474.0,0x0000030a,标准帧,数据帧,0x04,18 50 09 50 ,
8850721,接收,14:41:05.474.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8850722,接收,14:41:05.474.0,0x00000401,标准帧,数据帧,0x08,EA A1 00 00 00 00 00 00 ,
8850723,接收,14:41:05.555.0,0x00000301,标准帧,数据帧,0x08,F5 50 FB 4F 00 00 00 00 ,
8850724,接收,14:41:05.555.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8850725,接收,14:41:05.555.0,0x00000303,标准帧,数据帧,0x04,7A 28 00 00 ,
8850726,接收,14:41:05.555.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8850727,接收,14:41:05.570.0,0x00000309,标准帧,数据帧,0x08,63 A6 00 52 0E 3C D6 FF ,
8850728,接收,14:41:05.570.0,0x0000030a,标准帧,数据帧,0x04,1E 50 09 50 ,
8850729,接收,14:41:05.570.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8850730,接收,14:41:05.570.0,0x00000401,标准帧,数据帧,0x08,EA A1 00 00 00 00 00 00 ,
8850731,接收,14:41:05.651.0,0x00000301,标准帧,数据帧,0x08,F5 50 F8 4F 00 00 00 00 ,
8850732,接收,14:41:05.651.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8850733,接收,14:41:05.651.0,0x00000303,标准帧,数据帧,0x04,7A 28 00 00 ,
8850734,接收,14:41:05.651.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8850735,接收,14:41:05.682.0,0x00000309,标准帧,数据帧,0x08,63 A6 00 52 0E 3C D4 FF ,
8850736,接收,14:41:05.682.0,0x0000030a,标准帧,数据帧,0x04,1E 50 09 50 ,
8850737,接收,14:41:05.682.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8850738,接收,14:41:05.682.0,0x00000401,标准帧,数据帧,0x08,E0 A1 00 00 00 00 00 00 ,
8850739,接收,14:41:05.746.0,0x00000301,标准帧,数据帧,0x08,EF 50 04 50 00 00 00 00 ,
8850740,接收,14:41:05.746.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8850741,接收,14:41:05.762.0,0x00000303,标准帧,数据帧,0x04,78 28 00 00 ,
8850742,接收,14:41:05.762.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8850743,接收,14:41:05.762.0,0x00000309,标准帧,数据帧,0x08,63 A6 00 52 0E 3C D6 FF ,
