序号,传输方向,时间戳,ID,帧格式,帧类型,长度,数据,
8866044,接收,14:45:38.483.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8866045,接收,14:45:38.483.0,0x00000401,标准帧,数据帧,0x08,11 A2 00 00 C2 01 00 00 ,
8866046,接收,14:45:38.552.0,0x00000301,标准帧,数据帧,0x08,03 51 D8 50 2C 00 00 00 ,
8866047,接收,14:45:38.552.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8866048,接收,14:45:38.562.0,0x00000303,标准帧,数据帧,0x04,82 28 00 00 ,
8866049,接收,14:45:38.562.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8866050,接收,14:45:38.571.0,0x00000309,标准帧,数据帧,0x08,64 A5 00 52 0D 3C FE FF ,
8866051,接收,14:45:38.571.0,0x0000030a,标准帧,数据帧,0x04,F9 50 F3 4C ,
8866052,接收,14:45:38.582.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8866053,接收,14:45:38.582.0,0x00000401,标准帧,数据帧,0x08,08 A2 00 00 B8 01 00 00 ,
8866054,接收,14:45:38.655.0,0x00000301,标准帧,数据帧,0x08,03 51 DC 50 2C 00 00 00 ,
8866055,接收,14:45:38.655.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8866056,接收,14:45:38.662.0,0x00000303,标准帧,数据帧,0x04,82 28 00 00 ,
8866057,接收,14:45:38.662.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8866058,接收,14:45:38.687.0,0x00000309,标准帧,数据帧,0x08,64 A5 00 52 0D 3C FA FF ,
8866059,接收,14:45:38.687.0,0x0000030a,标准帧,数据帧,0x04,F9 50 F3 4C ,
8866060,接收,14:45:38.687.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8866061,接收,14:45:38.687.0,0x00000401,标准帧,数据帧,0x08,08 A2 00 00 B8 01 00 00 ,
8866062,接收,14:45:38.752.0,0x00000301,标准帧,数据帧,0x08,12 51 DE 50 2C 00 00 00 ,
8866063,接收,14:45:38.752.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8866064,接收,14:45:38.761.0,0x00000303,标准帧,数据帧,0x04,89 28 00 00 ,
8866065,接收,14:45:38.762.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8866066,接收,14:45:38.772.0,0x00000309,标准帧,数据帧,0x08,64 A5 00 52 0D 3C F8 FF ,
8866067,接收,14:45:38.772.0,0x0000030a,标准帧,数据帧,0x04,F9 50 F8 4C ,
8866068,接收,14:45:38.782.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8866069,接收,14:45:38.782.0,0x00000401,标准帧,数据帧,0x08,26 A2 00 00 B8 01 00 00 ,
8866070,接收,14:45:38.855.0,0x00000301,标准帧,数据帧,0x08,12 51 DA 50 2C 00 00 00 ,
8866071,接收,14:45:38.855.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8866072,接收,14:45:38.863.0,0x00000303,标准帧,数据帧,0x04,89 28 00 00 ,
8866073,接收,14:45:38.863.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8866074,接收,14:45:38.889.0,0x00000309,标准帧,数据帧,0x08,64 A5 00 52 0D 3C 04 00 ,
8866075,接收,14:45:38.889.0,0x0000030a,标准帧,数据帧,0x04,F9 50 F8 4C ,
8866076,接收,14:45:38.889.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8866077,接收,14:45:38.889.0,0x00000401,标准帧,数据帧,0x08,26 A2 00 00 B8 01 00 00 ,
8866078,接收,14:45:38.951.0,0x00000301,标准帧,数据帧,0x08,12 51 DF 50 2D 00 00 00 ,
8866079,接收,14:45:38.951.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8866080,接收,14:45:38.962.0,0x00000303,标准帧,数据帧,0x04,89 28 00 00 ,
8866081,接收,14:45:38.962.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8866082,接收,14:45:38.972.0,0x00000309,标准帧,数据帧,0x08,64 A5 00 52 0D 3C FC FF ,
8866083,接收,14:45:38.972.0,0x0000030a,标准帧,数据帧,0x04,F9 50 F3 4C ,
8866084,接收,14:45:38.982.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8866085,接收,14:45:38.982.0,0x00000401,标准帧,数据帧,0x08,26 A2 00 00 C2 01 00 00 ,
8866086,接收,14:45:39.055.0,0x00000301,标准帧,数据帧,0x08,12 51 DD 50 2D 00 00 00 ,
8866087,接收,14:45:39.055.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8866088,接收,14:45:39.083.0,0x00000303,标准帧,数据帧,0x04,89 28 00 00 ,
8866089,接收,14:45:39.083.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8866090,接收,14:45:39.083.0,0x00000309,标准帧,数据帧,0x08,64 A5 00 52 0D 3C FE FF ,
8866091,接收,14:45:39.083.0,0x0000030a,标准帧,数据帧,0x04,F9 50 F3 4C ,
8866092,接收,14:45:39.083.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8866093,接收,14:45:39.083.0,0x00000401,标准帧,数据帧,0x08,26 A2 00 00 C2 01 00 00 ,
8866094,接收,14:45:39.152.0,0x00000301,标准帧,数据帧,0x08,12 51 DC 50 2D 00 00 00 ,
8866095,接收,14:45:39.152.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8866096,接收,14:45:39.163.0,0x00000303,标准帧,数据帧,0x04,89 28 00 00 ,
8866097,接收,14:45:39.163.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8866098,接收,14:45:39.173.0,0x00000309,标准帧,数据帧,0x08,64 A5 00 52 0D 3C FC FF ,
8866099,接收,14:45:39.173.0,0x0000030a,标准帧,数据帧,0x04,F9 50 F8 4C ,
8866100,接收,14:45:39.183.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8866101,接收,14:45:39.183.0,0x00000401,标准帧,数据帧,0x08,26 A2 00 00 C2 01 00 00 ,
8866102,接收,14:45:39.254.0,0x00000301,标准帧,数据帧,0x08,12 51 DF 50 2D 00 00 00 ,
8866103,接收,14:45:39.254.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8866104,接收,14:45:39.282.0,0x00000303,标准帧,数据帧,0x04,89 28 00 00 ,
8866105,接收,14:45:39.282.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8866106,接收,14:45:39.283.0,0x00000309,标准帧,数据帧,0x08,64 A5 00 52 0D 3C 04 00 ,
8866107,接收,14:45:39.283.0,0x0000030a,标准帧,数据帧,0x04,F9 50 F8 4C ,
8866108,接收,14:45:39.283.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8866109,接收,14:45:39.283.0,0x00000401,标准帧,数据帧,0x08,26 A2 00 00 C2 01 00 00 ,
8866110,接收,14:45:39.351.0,0x00000604,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8866111,接收,14:45:39.352.0,0x00000605,标准帧,数据帧,0x08,00 00 00 00 01 00 08 00 ,
8866112,接收,14:45:39.352.0,0x00000606,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8866113,接收,14:45:39.353.0,0x00000301,标准帧,数据帧,0x08,12 51 DA 50 2D 00 00 00 ,
8866114,接收,14:45:39.353.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8866115,接收,14:45:39.354.0,0x00000402,标准帧,数据帧,0x08,64 00 00 00 B3 E0 06 00 ,
8866116,接收,14:45:39.354.0,0x00000403,标准帧,数据帧,0x08,64 00 00 00 B3 E0 06 00 ,
8866117,接收,14:45:39.364.0,0x00000303,标准帧,数据帧,0x04,89 28 00 00 ,
8866118,接收,14:45:39.364.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8866119,接收,14:45:39.364.0,0x00000405,标准帧,数据帧,0x08,33 10 32 10 33 10 32 10 ,
8866120,接收,14:45:39.364.0,0x00000406,标准帧,数据帧,0x08,32 10 33 10 35 10 32 10 ,
8866121,接收,14:45:39.373.0,0x00000309,标准帧,数据帧,0x08,64 A5 00 52 0D 3C F8 FF ,
8866122,接收,14:45:39.373.0,0x0000030a,标准帧,数据帧,0x04,F9 50 F8 4C ,
8866123,接收,14:45:39.373.0,0x00000407,标准帧,数据帧,0x04,33 10 32 10 ,
8866124,接收,14:45:39.373.0,0x00000408,标准帧,数据帧,0x04,EC AF 07 00 ,
8866125,接收,14:45:39.383.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8866126,接收,14:45:39.383.0,0x00000401,标准帧,数据帧,0x08,26 A2 00 00 C2 01 00 00 ,
8866127,接收,14:45:39.383.0,0x00000409,标准帧,数据帧,0x08,E8 E7 E7 D8 E6 E7 E4 E5 ,
8866128,接收,14:45:39.383.0,0x00000506,标准帧,数据帧,0x07,32 10 35 10 72 E7 E8 ,
8866129,接收,14:45:39.391.0,0x00000509,标准帧,数据帧,0x03,40 60 01 ,
8866130,接收,14:45:39.391.0,0x0000050a,标准帧,数据帧,0x03,E7 EA E4 ,
8866131,接收,14:45:39.401.0,0x0000050d,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8866132,接收,14:45:39.402.0,0x0000050d,标准帧,数据帧,0x08,01 4F C3 00 00 00 00 00 ,
8866133,接收,14:45:39.454.0,0x00000301,标准帧,数据帧,0x08,12 51 DD 50 2D 00 00 00 ,
8866134,接收,14:45:39.454.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8866135,接收,14:45:39.484.0,0x00000303,标准帧,数据帧,0x04,89 28 00 00 ,
8866136,接收,14:45:39.484.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8866137,接收,14:45:39.484.0,0x00000309,标准帧,数据帧,0x08,64 A5 00 52 0D 3C 00 00 ,
8866138,接收,14:45:39.484.0,0x0000030a,标准帧,数据帧,0x04,F9 50 F8 4C ,
8866139,接收,14:45:39.484.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8866140,接收,14:45:39.484.0,0x00000401,标准帧,数据帧,0x08,26 A2 00 00 C2 01 00 00 ,
8866141,接收,14:45:39.553.0,0x00000301,标准帧,数据帧,0x08,0D 51 D7 50 2D 00 00 00 ,
8866142,接收,14:45:39.553.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8866143,接收,14:45:39.563.0,0x00000303,标准帧,数据帧,0x04,87 28 00 00 ,
8866144,接收,14:45:39.563.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8866145,接收,14:45:39.573.0,0x00000309,标准帧,数据帧,0x08,64 A5 00 52 0D 3C F8 FF ,
8866146,接收,14:45:39.573.0,0x0000030a,标准帧,数据帧,0x04,F9 50 F8 4C ,
8866147,接收,14:45:39.581.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8866148,接收,14:45:39.582.0,0x00000401,标准帧,数据帧,0x08,1C A2 00 00 C2 01 00 00 ,
8866149,接收,14:45:39.654.0,0x00000301,标准帧,数据帧,0x08,0D 51 DC 50 2D 00 00 00 ,
8866150,接收,14:45:39.654.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8866151,接收,14:45:39.683.0,0x00000303,标准帧,数据帧,0x04,87 28 00 00 ,
8866152,接收,14:45:39.683.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8866153,接收,14:45:39.683.0,0x00000309,标准帧,数据帧,0x08,64 A5 00 52 0D 3C FC FF ,
8866154,接收,14:45:39.683.0,0x0000030a,标准帧,数据帧,0x04,F9 50 F8 4C ,
8866155,接收,14:45:39.683.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8866156,接收,14:45:39.683.0,0x00000401,标准帧,数据帧,0x08,1C A2 00 00 C2 01 00 00 ,
8866157,接收,14:45:39.752.0,0x00000301,标准帧,数据帧,0x08,0D 51 D8 50 2D 00 00 00 ,
8866158,接收,14:45:39.752.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8866159,接收,14:45:39.761.0,0x00000303,标准帧,数据帧,0x04,87 28 00 00 ,
8866160,接收,14:45:39.762.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8866161,接收,14:45:39.772.0,0x00000309,标准帧,数据帧,0x08,64 A5 00 52 0D 3C 00 00 ,
8866162,接收,14:45:39.772.0,0x0000030a,标准帧,数据帧,0x04,F5 50 F3 4C ,
8866163,接收,14:45:39.782.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8866164,接收,14:45:39.782.0,0x00000401,标准帧,数据帧,0x08,1C A2 00 00 C2 01 00 00 ,
8866165,接收,14:45:39.855.0,0x00000301,标准帧,数据帧,0x08,0D 51 DC 50 2D 00 00 00 ,
8866166,接收,14:45:39.855.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8866167,接收,14:45:39.889.0,0x00000303,标准帧,数据帧,0x04,87 28 00 00 ,
8866168,接收,14:45:39.889.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8866169,接收,14:45:39.889.0,0x00000309,标准帧,数据帧,0x08,64 A5 00 52 0D 3C F8 FF ,
8866170,接收,14:45:39.890.0,0x0000030a,标准帧,数据帧,0x04,F5 50 F3 4C ,
8866171,接收,14:45:39.890.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8866172,接收,14:45:39.890.0,0x00000401,标准帧,数据帧,0x08,1C A2 00 00 C2 01 00 00 ,
8866173,接收,14:45:39.952.0,0x00000301,标准帧,数据帧,0x08,0D 51 DD 50 2C 00 00 00 ,
8866174,接收,14:45:39.952.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8866175,接收,14:45:39.963.0,0x00000303,标准帧,数据帧,0x04,87 28 00 00 ,
8866176,接收,14:45:39.963.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8866177,接收,14:45:39.972.0,0x00000309,标准帧,数据帧,0x08,64 A5 00 52 0D 3C 00 00 ,
8866178,接收,14:45:39.972.0,0x0000030a,标准帧,数据帧,0x04,FE 50 F8 4C ,
8866179,接收,14:45:39.982.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8866180,接收,14:45:39.982.0,0x00000401,标准帧,数据帧,0x08,1C A2 00 00 B8 01 00 00 ,
8866181,接收,14:45:40.054.0,0x00000301,标准帧,数据帧,0x08,0D 51 DB 50 2C 00 00 00 ,
8866182,接收,14:45:40.054.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8866183,接收,14:45:40.083.0,0x00000303,标准帧,数据帧,0x04,87 28 00 00 ,
8866184,接收,14:45:40.083.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8866185,接收,14:45:40.083.0,0x00000309,标准帧,数据帧,0x08,64 A5 00 52 0D 3C F8 FF ,
8866186,接收,14:45:40.083.0,0x0000030a,标准帧,数据帧,0x04,FE 50 F8 4C ,
8866187,接收,14:45:40.083.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8866188,接收,14:45:40.083.0,0x00000401,标准帧,数据帧,0x08,1C A2 00 00 B8 01 00 00 ,
8866189,接收,14:45:40.152.0,0x00000301,标准帧,数据帧,0x08,0D 51 DD 50 2D 00 00 00 ,
8866190,接收,14:45:40.152.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8866191,接收,14:45:40.161.0,0x00000303,标准帧,数据帧,0x04,87 28 00 00 ,
8866192,接收,14:45:40.161.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8866193,接收,14:45:40.171.0,0x00000309,标准帧,数据帧,0x08,64 A5 00 52 0D 3C 00 00 ,
8866194,接收,14:45:40.171.0,0x0000030a,标准帧,数据帧,0x04,F9 50 F3 4C ,
8866195,接收,14:45:40.184.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8866196,接收,14:45:40.184.0,0x00000401,标准帧,数据帧,0x08,1C A2 00 00 C2 01 00 00 ,
8866197,接收,14:45:40.254.0,0x00000301,标准帧,数据帧,0x08,0D 51 DE 50 2D 00 00 00 ,
8866198,接收,14:45:40.254.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8866199,接收,14:45:40.281.0,0x00000303,标准帧,数据帧,0x04,87 28 00 00 ,
8866200,接收,14:45:40.281.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8866201,接收,14:45:40.281.0,0x00000309,标准帧,数据帧,0x08,64 A5 00 52 0C 3C FA FF ,
8866202,接收,14:45:40.281.0,0x0000030a,标准帧,数据帧,0x04,F9 50 F3 4C ,
8866203,接收,14:45:40.281.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8866204,接收,14:45:40.282.0,0x00000401,标准帧,数据帧,0x08,1C A2 00 00 C2 01 00 00 ,
8866205,接收,14:45:40.354.0,0x00000604,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8866206,接收,14:45:40.354.0,0x00000605,标准帧,数据帧,0x08,00 00 00 00 01 00 08 00 ,
8866207,接收,14:45:40.354.0,0x00000606,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8866208,接收,14:45:40.354.0,0x00000301,标准帧,数据帧,0x08,0D 51 DE 50 2D 00 00 00 ,
8866209,接收,14:45:40.354.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8866210,接收,14:45:40.354.0,0x00000402,标准帧,数据帧,0x08,64 00 00 00 B3 E0 06 00 ,
8866211,接收,14:45:40.354.0,0x00000403,标准帧,数据帧,0x08,64 00 00 00 B3 E0 06 00 ,
8866212,接收,14:45:40.364.0,0x00000303,标准帧,数据帧,0x04,87 28 00 00 ,
8866213,接收,14:45:40.364.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8866214,接收,14:45:40.364.0,0x00000405,标准帧,数据帧,0x08,35 10 32 10 33 10 32 10 ,
8866215,接收,14:45:40.364.0,0x00000406,标准帧,数据帧,0x08,32 10 33 10 35 10 32 10 ,
8866216,接收,14:45:40.373.0,0x00000309,标准帧,数据帧,0x08,64 A5 00 52 0D 3C FC FF ,
8866217,接收,14:45:40.373.0,0x0000030a,标准帧,数据帧,0x04,F9 50 F3 4C ,
8866218,接收,14:45:40.373.0,0x00000407,标准帧,数据帧,0x04,33 10 32 10 ,
8866219,接收,14:45:40.373.0,0x00000408,标准帧,数据帧,0x04,ED AF 07 00 ,
8866220,接收,14:45:40.383.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8866221,接收,14:45:40.383.0,0x00000401,标准帧,数据帧,0x08,1C A2 00 00 C2 01 00 00 ,
8866222,接收,14:45:40.383.0,0x00000409,标准帧,数据帧,0x08,E8 E7 E7 D8 E6 E7 E4 E5 ,
8866223,接收,14:45:40.383.0,0x00000506,标准帧,数据帧,0x07,32 10 35 10 12 E7 E8 ,
8866224,接收,14:45:40.392.0,0x00000509,标准帧,数据帧,0x03,40 60 01 ,
8866225,接收,14:45:40.392.0,0x0000050a,标准帧,数据帧,0x03,E7 EA E4 ,
8866226,接收,14:45:40.402.0,0x0000050d,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8866227,接收,14:45:40.402.0,0x0000050d,标准帧,数据帧,0x08,01 4F C3 00 00 00 00 00 ,
8866228,接收,14:45:40.454.0,0x00000301,标准帧,数据帧,0x08,0D 51 DF 50 2D 00 00 00 ,
8866229,接收,14:45:40.454.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8866230,接收,14:45:40.480.0,0x00000303,标准帧,数据帧,0x04,87 28 00 00 ,
8866231,接收,14:45:40.481.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8866232,接收,14:45:40.481.0,0x00000309,标准帧,数据帧,0x08,64 A5 00 52 0D 3C FA FF ,
8866233,接收,14:45:40.481.0,0x0000030a,标准帧,数据帧,0x04,F9 50 F3 4C ,
8866234,接收,14:45:40.482.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8866235,接收,14:45:40.482.0,0x00000401,标准帧,数据帧,0x08,1C A2 00 00 C2 01 00 00 ,
8866236,接收,14:45:40.552.0,0x00000301,标准帧,数据帧,0x08,0D 51 DA 50 2D 00 00 00 ,
8866237,接收,14:45:40.552.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8866238,接收,14:45:40.561.0,0x00000303,标准帧,数据帧,0x04,87 28 00 00 ,
8866239,接收,14:45:40.561.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8866240,接收,14:45:40.572.0,0x00000309,标准帧,数据帧,0x08,64 A5 00 52 0D 3C 02 00 ,
8866241,接收,14:45:40.572.0,0x0000030a,标准帧,数据帧,0x04,F9 50 F3 4C ,
8866242,接收,14:45:40.582.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8866243,接收,14:45:40.582.0,0x00000401,标准帧,数据帧,0x08,1C A2 00 00 C2 01 00 00 ,
8866244,接收,14:45:40.653.0,0x00000301,标准帧,数据帧,0x08,0D 51 E1 50 2D 00 00 00 ,
8866245,接收,14:45:40.653.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8866246,接收,14:45:40.681.0,0x00000303,标准帧,数据帧,0x04,87 28 00 00 ,
8866247,接收,14:45:40.681.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8866248,接收,14:45:40.681.0,0x00000309,标准帧,数据帧,0x08,64 A5 00 52 0D 3C FA FF ,
8866249,接收,14:45:40.681.0,0x0000030a,标准帧,数据帧,0x04,F9 50 F3 4C ,
8866250,接收,14:45:40.681.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8866251,接收,14:45:40.681.0,0x00000401,标准帧,数据帧,0x08,1C A2 00 00 C2 01 00 00 ,
8866252,接收,14:45:40.753.0,0x00000301,标准帧,数据帧,0x08,12 51 DA 50 2D 00 00 00 ,
8866253,接收,14:45:40.753.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8866254,接收,14:45:40.762.0,0x00000303,标准帧,数据帧,0x04,89 28 00 00 ,
8866255,接收,14:45:40.762.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8866256,接收,14:45:40.773.0,0x00000309,标准帧,数据帧,0x08,64 A5 00 52 0D 3C 08 00 ,
8866257,接收,14:45:40.773.0,0x0000030a,标准帧,数据帧,0x04,F9 50 F8 4C ,
8866258,接收,14:45:40.781.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8866259,接收,14:45:40.782.0,0x00000401,标准帧,数据帧,0x08,26 A2 00 00 C2 01 00 00 ,
8866260,接收,14:45:40.854.0,0x00000301,标准帧,数据帧,0x08,12 51 DB 50 2D 00 00 00 ,
8866261,接收,14:45:40.854.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8866262,接收,14:45:40.863.0,0x00000303,标准帧,数据帧,0x04,89 28 00 00 ,
8866263,接收,14:45:40.863.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8866264,接收,14:45:40.885.0,0x00000309,标准帧,数据帧,0x08,64 A5 00 52 0D 3C 00 00 ,
8866265,接收,14:45:40.885.0,0x0000030a,标准帧,数据帧,0x04,F9 50 F8 4C ,
8866266,接收,14:45:40.885.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8866267,接收,14:45:40.885.0,0x00000401,标准帧,数据帧,0x08,26 A2 00 00 C2 01 00 00 ,
8866268,接收,14:45:40.952.0,0x00000301,标准帧,数据帧,0x08,0D 51 D7 50 2D 00 00 00 ,
8866269,接收,14:45:40.952.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8866270,接收,14:45:40.962.0,0x00000303,标准帧,数据帧,0x04,87 28 00 00 ,
8866271,接收,14:45:40.962.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8866272,接收,14:45:40.973.0,0x00000309,标准帧,数据帧,0x08,64 A5 00 52 0D 3C 00 00 ,
8866273,接收,14:45:40.973.0,0x0000030a,标准帧,数据帧,0x04,FE 50 F8 4C ,
8866274,接收,14:45:40.983.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8866275,接收,14:45:40.983.0,0x00000401,标准帧,数据帧,0x08,1C A2 00 00 C2 01 00 00 ,
8866276,接收,14:45:41.054.0,0x00000301,标准帧,数据帧,0x08,0D 51 DD 50 2D 00 00 00 ,
8866277,接收,14:45:41.054.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8866278,接收,14:45:41.064.0,0x00000303,标准帧,数据帧,0x04,87 28 00 00 ,
8866279,接收,14:45:41.064.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8866280,接收,14:45:41.093.0,0x00000309,标准帧,数据帧,0x08,64 A5 00 52 0D 3C FC FF ,
8866281,接收,14:45:41.093.0,0x0000030a,标准帧,数据帧,0x04,FE 50 F8 4C ,
8866282,接收,14:45:41.093.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8866283,接收,14:45:41.093.0,0x00000401,标准帧,数据帧,0x08,1C A2 00 00 C2 01 00 00 ,
8866284,接收,14:45:41.152.0,0x00000301,标准帧,数据帧,0x08,03 51 DE 50 2D 00 00 00 ,
8866285,接收,14:45:41.152.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8866286,接收,14:45:41.162.0,0x00000303,标准帧,数据帧,0x04,82 28 00 00 ,
8866287,接收,14:45:41.162.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
8866288,接收,14:45:41.173.0,0x00000309,标准帧,数据帧,0x08,64 A5 00 52 0D 3C FA FF ,
8866289,接收,14:45:41.173.0,0x0000030a,标准帧,数据帧,0x04,FE 50 F3 4C ,
8866290,接收,14:45:41.182.0,0x00000400,标准帧,数据帧,0x08,01 00 8C 80 00 00 00 00 ,
8866291,接收,14:45:41.182.0,0x00000401,标准帧,数据帧,0x08,08 A2 00 00 C2 01 00 00 ,
8866292,接收,14:45:41.255.0,0x00000301,标准帧,数据帧,0x08,03 51 D9 50 2D 00 00 00 ,
8866293,接收,14:45:41.255.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8866294,接收,14:45:41.284.0,0x00000303,标准帧,数据帧,0x04,82 28 00 00 ,
8866295,接收,14:45:41.285.0,0x00000304,标准帧,数据帧,0x06,04 9C 03 12 00 00 ,
