序号,传输方向,时间标识,帧ID,帧格式,帧类型,数据长度,数据(HEX)
5124,接收,19:53:26.318.0,0x18da0001,数据帧,扩展帧,0x08,29 28 aa 7c 85 00 00 00 
5125,接收,19:53:26.360.0,0x00000301,数据帧,标准帧,0x08,0d 3d ee 3c 00 00 00 00 
5126,接收,19:53:26.360.0,0x00000302,数据帧,标准帧,0x08,47 00 c4 09 a9 50 9d 39 
5127,接收,19:53:26.373.0,0x18da0100,数据帧,扩展帧,0x08,10 22 27 02 9b 2f 84 1d 
5128,接收,19:53:26.373.0,0x18da0001,数据帧,扩展帧,0x08,30 0a 00 00 00 00 00 00 
5129,接收,19:53:26.381.0,0x00000303,数据帧,标准帧,0x04,df 00 87 1e 
5130,接收,19:53:26.381.0,0x00000304,数据帧,标准帧,0x06,06 9c 03 12 00 00 
5131,接收,19:53:26.381.0,0x00000309,数据帧,标准帧,0x08,63 a8 00 3d 7f 3c d0 ff 
5132,接收,19:53:26.381.0,0x0000030a,数据帧,标准帧,0x04,03 3d fa 3b 
5133,接收,19:53:26.382.0,0x00000400,数据帧,标准帧,0x08,07 00 8c 80 00 00 00 00 
5134,接收,19:53:26.382.0,0x00000401,数据帧,标准帧,0x08,1c 7a 00 00 00 00 00 00 
5135,接收,19:53:26.383.0,0x18da0100,数据帧,扩展帧,0x08,21 73 1d de 02 74 97 f2 
5136,接收,19:53:26.384.0,0x18da0100,数据帧,扩展帧,0x08,22 7a 50 72 cd 75 a1 ae 
5137,接收,19:53:26.384.0,0x18da0100,数据帧,扩展帧,0x08,23 f0 ae 2d 2f dd b7 e6 
5138,接收,19:53:26.386.0,0x18da0100,数据帧,扩展帧,0x08,24 1d e0 bf 10 bf 9a ae 
5139,接收,19:53:26.386.0,0x18da0001,数据帧,扩展帧,0x08,02 67 02 00 00 00 00 00 
5140,接收,19:53:26.455.0,0x00000301,数据帧,标准帧,0x08,0d 3d f0 3c 00 00 00 00 
5141,接收,19:53:26.455.0,0x00000302,数据帧,标准帧,0x08,47 00 c4 09 a9 50 9d 39 
5142,接收,19:53:26.463.0,0x00000303,数据帧,标准帧,0x04,df 00 87 1e 
5143,接收,19:53:26.463.0,0x00000304,数据帧,标准帧,0x06,06 9c 03 12 00 00 
5144,接收,19:53:26.474.0,0x00000309,数据帧,标准帧,0x08,63 a8 00 3d 82 3c d0 ff 
5145,接收,19:53:26.474.0,0x0000030a,数据帧,标准帧,0x04,03 3d fa 3b 
5146,接收,19:53:26.482.0,0x00000400,数据帧,标准帧,0x08,07 00 8c 80 00 00 00 00 
5147,接收,19:53:26.482.0,0x00000401,数据帧,标准帧,0x08,1c 7a 00 00 00 00 00 00 
5148,接收,19:53:26.489.0,0x18da0100,数据帧,扩展帧,0x08,02 10 02 00 00 00 00 00 
5149,接收,19:53:26.489.0,0x18da0001,数据帧,扩展帧,0x08,06 50 02 03 e8 27 10 00 
5150,接收,19:53:26.558.0,0x00000301,数据帧,标准帧,0x08,0d 3d ef 3c 00 00 00 00 
5151,接收,19:53:26.558.0,0x00000302,数据帧,标准帧,0x08,47 00 c4 09 a9 50 9d 39 
5152,接收,19:53:26.583.0,0x00000303,数据帧,标准帧,0x04,df 00 87 1e 
5153,接收,19:53:26.583.0,0x00000304,数据帧,标准帧,0x06,06 9c 03 12 00 00 
5154,接收,19:53:26.583.0,0x00000309,数据帧,标准帧,0x08,63 a8 00 3d 7f 3c d4 ff 
5155,接收,19:53:26.583.0,0x0000030a,数据帧,标准帧,0x04,03 3d fa 3b 
5156,接收,19:53:26.583.0,0x00000400,数据帧,标准帧,0x08,07 00 8c 80 00 00 00 00 
5157,接收,19:53:26.583.0,0x00000401,数据帧,标准帧,0x08,1c 7a 00 00 00 00 00 00 
5158,接收,19:53:26.591.0,0x18da0100,数据帧,扩展帧,0x08,02 27 01 00 00 00 00 00 
5159,接收,19:53:26.591.0,0x18da0001,数据帧,扩展帧,0x08,03 67 01 00 00 00 00 00 
5160,接收,19:53:26.655.0,0x00000301,数据帧,标准帧,0x08,08 3d ed 3c 00 00 00 00 
5161,接收,19:53:26.655.0,0x00000302,数据帧,标准帧,0x08,47 00 c4 09 a9 50 9d 39 
5162,接收,19:53:26.663.0,0x00000303,数据帧,标准帧,0x04,df 00 84 1e 
5163,接收,19:53:26.663.0,0x00000304,数据帧,标准帧,0x06,06 9c 03 12 00 00 
5164,接收,19:53:26.672.0,0x00000309,数据帧,标准帧,0x08,63 a8 00 3d 82 3c d6 ff 
5165,接收,19:53:26.672.0,0x0000030a,数据帧,标准帧,0x04,fe 3c fa 3b 
5166,接收,19:53:26.682.0,0x00000400,数据帧,标准帧,0x08,07 00 8c 80 00 00 00 00 
5167,接收,19:53:26.682.0,0x00000401,数据帧,标准帧,0x08,12 7a 00 00 00 00 00 00 
5168,接收,19:53:26.694.0,0x18da0100,数据帧,扩展帧,0x08,05 31 01 08 00 01 00 00 
5169,接收,19:53:26.694.0,0x18da0001,数据帧,扩展帧,0x08,04 71 01 08 00 00 00 00 
5170,接收,19:53:26.758.0,0x00000301,数据帧,标准帧,0x08,08 3d 33 3b 00 00 00 00 
5171,接收,19:53:26.758.0,0x00000302,数据帧,标准帧,0x08,47 00 c4 09 a9 50 9d 39 
5172,接收,19:53:26.782.0,0x00000303,数据帧,标准帧,0x04,df 00 84 1e 
5173,接收,19:53:26.782.0,0x00000304,数据帧,标准帧,0x06,01 9c 00 12 00 00 
5174,接收,19:53:26.782.0,0x00000309,数据帧,标准帧,0x08,63 a8 00 3d 7e 3c d4 ff 
5175,接收,19:53:26.782.0,0x0000030a,数据帧,标准帧,0x04,fe 3c fa 3b 
5176,接收,19:53:26.782.0,0x00000400,数据帧,标准帧,0x08,07 00 80 80 00 00 00 00 
5177,接收,19:53:26.782.0,0x00000401,数据帧,标准帧,0x08,12 7a 00 00 00 00 00 00 
5178,接收,19:53:26.856.0,0x00000301,数据帧,标准帧,0x08,08 3d e9 37 00 00 00 00 
5179,接收,19:53:26.856.0,0x00000302,数据帧,标准帧,0x08,47 00 c4 09 a9 50 9d 39 
5180,接收,19:53:26.862.0,0x00000303,数据帧,标准帧,0x04,df 00 84 1e 
5181,接收,19:53:26.862.0,0x00000304,数据帧,标准帧,0x06,01 9c 00 12 00 00 
5182,接收,19:53:26.873.0,0x00000309,数据帧,标准帧,0x08,63 a8 00 3d 81 3c d4 ff 
5183,接收,19:53:26.873.0,0x0000030a,数据帧,标准帧,0x04,f9 3c 4c 3a 
5184,接收,19:53:26.883.0,0x00000400,数据帧,标准帧,0x08,07 00 80 80 00 00 00 00 
5185,接收,19:53:26.883.0,0x00000401,数据帧,标准帧,0x08,12 7a 00 00 00 00 00 00 
5186,接收,19:53:26.958.0,0x00000301,数据帧,标准帧,0x08,08 3d 26 35 00 00 00 00 
5187,接收,19:53:26.958.0,0x00000302,数据帧,标准帧,0x08,47 00 c4 09 a9 50 9d 39 
5188,接收,19:53:26.981.0,0x00000303,数据帧,标准帧,0x04,df 00 84 1e 
5189,接收,19:53:26.981.0,0x00000304,数据帧,标准帧,0x06,01 9c 00 12 00 00 
5190,接收,19:53:26.984.0,0x00000309,数据帧,标准帧,0x08,63 a8 00 3d 7e 3c d2 ff 
5191,接收,19:53:26.984.0,0x0000030a,数据帧,标准帧,0x04,f9 3c 4c 3a 
5192,接收,19:53:26.984.0,0x00000400,数据帧,标准帧,0x08,07 00 80 80 00 00 00 00 
5193,接收,19:53:26.984.0,0x00000401,数据帧,标准帧,0x08,12 7a 00 00 00 00 00 00 
5194,接收,19:53:27.057.0,0x00000604,数据帧,标准帧,0x08,00 00 00 00 00 00 00 00 
5195,接收,19:53:27.057.0,0x00000605,数据帧,标准帧,0x08,00 00 00 00 00 00 00 00 
5196,接收,19:53:27.057.0,0x00000606,数据帧,标准帧,0x08,00 00 00 00 00 00 00 00 
5197,接收,19:53:27.057.0,0x00000301,数据帧,标准帧,0x08,08 3d f5 32 00 00 00 00 
5198,接收,19:53:27.057.0,0x00000302,数据帧,标准帧,0x08,47 00 c4 09 a9 50 9d 39 
5199,接收,19:53:27.057.0,0x00000402,数据帧,标准帧,0x08,02 00 00 00 0d 2f 00 00 
5200,接收,19:53:27.057.0,0x00000403,数据帧,标准帧,0x08,64 00 00 00 e3 c3 07 00 
5201,接收,19:53:27.062.0,0x00000303,数据帧,标准帧,0x04,df 00 84 1e 
5202,接收,19:53:27.062.0,0x00000304,数据帧,标准帧,0x06,01 9c 00 12 00 00 
5203,接收,19:53:27.062.0,0x00000405,数据帧,标准帧,0x08,2e 0c 31 0c 32 0c 34 0c 
5204,接收,19:53:27.063.0,0x00000406,数据帧,标准帧,0x08,28 0c 3b 0c 34 0c 34 0c 
5205,接收,19:53:27.074.0,0x00000309,数据帧,标准帧,0x08,63 a8 00 3d 82 3c d2 ff 
5206,接收,19:53:27.074.0,0x0000030a,数据帧,标准帧,0x04,ff 36 48 34 
5207,接收,19:53:27.074.0,0x00000407,数据帧,标准帧,0x04,37 0c 3b 0c 
5208,接收,19:53:27.074.0,0x00000408,数据帧,标准帧,0x04,20 00 00 00 
5209,接收,19:53:27.084.0,0x00000400,数据帧,标准帧,0x08,07 00 80 80 00 00 00 00 
5210,接收,19:53:27.084.0,0x00000401,数据帧,标准帧,0x08,12 7a 00 00 00 00 00 00 
5211,接收,19:53:27.084.0,0x00000409,数据帧,标准帧,0x08,e5 e4 e5 d7 e5 e5 e4 e6 
5212,接收,19:53:27.084.0,0x00000506,数据帧,标准帧,0x07,28 0c 3b 0c a5 e4 e5 
5213,接收,19:53:27.093.0,0x00000509,数据帧,标准帧,0x03,3f 81 01 
5214,接收,19:53:27.093.0,0x0000050a,数据帧,标准帧,0x03,e7 e6 e4 
5215,接收,19:53:27.102.0,0x0000050d,数据帧,标准帧,0x08,00 00 00 00 00 00 00 00 
5216,接收,19:53:27.102.0,0x0000050d,数据帧,标准帧,0x08,01 9f 04 00 00 00 00 00 
5217,接收,19:53:27.158.0,0x00000301,数据帧,标准帧,0x08,08 3d d8 3c 00 00 00 00 
5218,接收,19:53:27.158.0,0x00000302,数据帧,标准帧,0x08,47 00 c4 09 a9 50 9d 39 
5219,接收,19:53:27.181.0,0x00000303,数据帧,标准帧,0x04,df 00 84 1e 
5220,接收,19:53:27.181.0,0x00000304,数据帧,标准帧,0x06,01 9c 00 12 00 00 
5221,接收,19:53:27.182.0,0x00000309,数据帧,标准帧,0x08,63 a8 00 3e 7e 3c ce ff 
5222,接收,19:53:27.182.0,0x0000030a,数据帧,标准帧,0x04,ff 36 48 34 
5223,接收,19:53:27.183.0,0x00000400,数据帧,标准帧,0x08,07 00 80 80 00 00 00 00 
5224,接收,19:53:27.183.0,0x00000401,数据帧,标准帧,0x08,12 7a 00 00 00 00 00 00 
5225,接收,19:53:27.255.0,0x00000301,数据帧,标准帧,0x08,03 3d 49 7e 00 00 00 00 
5226,接收,19:53:27.255.0,0x00000302,数据帧,标准帧,0x08,47 00 c4 09 a9 50 9d 39 
5227,接收,19:53:27.262.0,0x00000303,数据帧,标准帧,0x04,df 00 82 1e 
5228,接收,19:53:27.262.0,0x00000304,数据帧,标准帧,0x06,01 8c 00 12 00 00 
5229,接收,19:53:27.273.0,0x00000309,数据帧,标准帧,0x08,63 a8 00 3e 82 3c d6 ff 
5230,接收,19:53:27.273.0,0x0000030a,数据帧,标准帧,0x04,40 32 68 32 
5231,接收,19:53:27.283.0,0x00000400,数据帧,标准帧,0x08,07 00 00 80 00 00 00 00 
5232,接收,19:53:27.283.0,0x00000401,数据帧,标准帧,0x08,08 7a 00 00 00 00 00 00 
5233,接收,19:53:27.359.0,0x00000301,数据帧,标准帧,0x08,03 3d 45 7e 00 00 00 00 
5234,接收,19:53:27.359.0,0x00000302,数据帧,标准帧,0x08,47 00 c4 09 a9 50 9d 39 
5235,接收,19:53:27.382.0,0x00000303,数据帧,标准帧,0x04,df 00 82 1e 
5236,接收,19:53:27.382.0,0x00000304,数据帧,标准帧,0x06,01 8c 00 12 00 00 
5237,接收,19:53:27.382.0,0x00000309,数据帧,标准帧,0x08,63 a8 00 3e 7e 3c d4 ff 
5238,接收,19:53:27.382.0,0x0000030a,数据帧,标准帧,0x04,40 32 68 32 
5239,接收,19:53:27.382.0,0x00000400,数据帧,标准帧,0x08,07 00 00 80 00 00 00 00 
5240,接收,19:53:27.383.0,0x00000401,数据帧,标准帧,0x08,08 7a 00 00 00 00 00 00 
5241,接收,19:53:27.454.0,0x00000301,数据帧,标准帧,0x08,03 3d e6 7d 00 00 00 00 
5242,接收,19:53:27.455.0,0x00000302,数据帧,标准帧,0x08,47 00 c4 09 a9 50 9d 39 
5243,接收,19:53:27.463.0,0x00000303,数据帧,标准帧,0x04,df 00 82 1e 
5244,接收,19:53:27.463.0,0x00000304,数据帧,标准帧,0x06,01 8c 00 12 00 00 
5245,接收,19:53:27.471.0,0x00000309,数据帧,标准帧,0x08,63 a8 00 3e 82 3c d6 ff 
5246,接收,19:53:27.471.0,0x0000030a,数据帧,标准帧,0x04,20 7a b9 77 
5247,接收,19:53:27.482.0,0x00000400,数据帧,标准帧,0x08,07 00 00 80 00 00 00 00 
5248,接收,19:53:27.482.0,0x00000401,数据帧,标准帧,0x08,08 7a 00 00 00 00 00 00 
5249,接收,19:53:27.560.0,0x00000301,数据帧,标准帧,0x08,03 3d f2 7d 00 00 00 00 
5250,接收,19:53:27.560.0,0x00000302,数据帧,标准帧,0x08,47 00 c4 09 a9 50 9d 39 
5251,接收,19:53:27.583.0,0x00000303,数据帧,标准帧,0x04,df 00 82 1e 
5252,接收,19:53:27.583.0,0x00000304,数据帧,标准帧,0x06,01 8c 00 12 00 00 
5253,接收,19:53:27.583.0,0x00000309,数据帧,标准帧,0x08,63 a8 00 3e 7e 3c d0 ff 
5254,接收,19:53:27.583.0,0x0000030a,数据帧,标准帧,0x04,20 7a b9 77 
5255,接收,19:53:27.583.0,0x00000400,数据帧,标准帧,0x08,07 00 00 80 00 00 00 00 
5256,接收,19:53:27.583.0,0x00000401,数据帧,标准帧,0x08,08 7a 00 00 00 00 00 00 
5257,接收,19:53:27.656.0,0x00000301,数据帧,标准帧,0x08,03 3d 7a 7e 00 00 00 00 
5258,接收,19:53:27.656.0,0x00000302,数据帧,标准帧,0x08,47 00 c4 09 a9 50 9d 39 
5259,接收,19:53:27.664.0,0x00000303,数据帧,标准帧,0x04,df 00 82 1e 
5260,接收,19:53:27.664.0,0x00000304,数据帧,标准帧,0x06,01 8c 00 12 00 00 
5261,接收,19:53:27.675.0,0x00000309,数据帧,标准帧,0x08,63 a8 00 3e 81 3c d4 ff 
5262,接收,19:53:27.675.0,0x0000030a,数据帧,标准帧,0x04,d5 79 73 77 
5263,接收,19:53:27.683.0,0x00000400,数据帧,标准帧,0x08,07 00 00 80 00 00 00 00 
5264,接收,19:53:27.683.0,0x00000401,数据帧,标准帧,0x08,08 7a 00 00 00 00 00 00 
5265,接收,19:53:27.758.0,0x00000301,数据帧,标准帧,0x08,03 3d 3d 7e 00 00 00 00 
5266,接收,19:53:27.758.0,0x00000302,数据帧,标准帧,0x08,47 00 c4 09 a9 50 9d 39 
5267,接收,19:53:27.780.0,0x00000303,数据帧,标准帧,0x04,df 00 82 1e 
5268,接收,19:53:27.780.0,0x00000304,数据帧,标准帧,0x06,01 8c 00 12 00 00 
5269,接收,19:53:27.784.0,0x00000309,数据帧,标准帧,0x08,63 a8 00 3e 7e 3c d2 ff 
5270,接收,19:53:27.784.0,0x0000030a,数据帧,标准帧,0x04,d5 79 73 77 
5271,接收,19:53:27.784.0,0x00000400,数据帧,标准帧,0x08,07 00 00 80 00 00 00 00 
5272,接收,19:53:27.784.0,0x00000401,数据帧,标准帧,0x08,08 7a 00 00 00 00 00 00 
5273,接收,19:53:27.855.0,0x00000301,数据帧,标准帧,0x08,fe 3c 47 7e 00 00 00 00 
5274,接收,19:53:27.855.0,0x00000302,数据帧,标准帧,0x08,47 00 c4 09 a9 50 9d 39 
5275,接收,19:53:27.862.0,0x00000303,数据帧,标准帧,0x04,df 00 7f 1e 
5276,接收,19:53:27.862.0,0x00000304,数据帧,标准帧,0x06,01 8c 00 12 00 00 
5277,接收,19:53:27.874.0,0x00000309,数据帧,标准帧,0x08,63 a8 00 3e 82 3c d2 ff 
5278,接收,19:53:27.874.0,0x0000030a,数据帧,标准帧,0x04,66 7a b9 77 
5279,接收,19:53:27.883.0,0x00000400,数据帧,标准帧,0x08,07 00 00 80 00 00 00 00 
5280,接收,19:53:27.883.0,0x00000401,数据帧,标准帧,0x08,fe 79 00 00 00 00 00 00 
5281,接收,19:53:27.958.0,0x00000301,数据帧,标准帧,0x08,fe 3c 2e 7e 00 00 00 00 
5282,接收,19:53:27.958.0,0x00000302,数据帧,标准帧,0x08,47 00 c4 09 a9 50 9d 39 
5283,接收,19:53:27.982.0,0x00000303,数据帧,标准帧,0x04,df 00 7f 1e 
5284,接收,19:53:27.982.0,0x00000304,数据帧,标准帧,0x06,01 8c 00 12 00 00 
5285,接收,19:53:27.982.0,0x00000309,数据帧,标准帧,0x08,63 a8 00 3e 7e 3c d2 ff 
5286,接收,19:53:27.982.0,0x0000030a,数据帧,标准帧,0x04,66 7a b9 77 
5287,接收,19:53:27.982.0,0x00000400,数据帧,标准帧,0x08,07 00 00 80 00 00 00 00 
5288,接收,19:53:27.983.0,0x00000401,数据帧,标准帧,0x08,fe 79 00 00 00 00 00 00 
5289,接收,19:53:28.055.0,0x00000604,数据帧,标准帧,0x08,00 00 00 00 00 00 00 00 
5290,接收,19:53:28.055.0,0x00000605,数据帧,标准帧,0x08,00 00 00 00 00 00 00 00 
5291,接收,19:53:28.058.0,0x00000606,数据帧,标准帧,0x08,00 00 00 00 00 00 00 00 
5292,接收,19:53:28.058.0,0x00000301,数据帧,标准帧,0x08,03 3d dd 7d 00 00 00 00 
5293,接收,19:53:28.058.0,0x00000302,数据帧,标准帧,0x08,47 00 c4 09 a9 50 9d 39 
5294,接收,19:53:28.058.0,0x00000402,数据帧,标准帧,0x08,02 00 00 00 0d 2f 00 00 
5295,接收,19:53:28.058.0,0x00000403,数据帧,标准帧,0x08,64 00 00 00 e3 c3 07 00 
5296,接收,19:53:28.064.0,0x00000303,数据帧,标准帧,0x04,df 00 82 1e 
5297,接收,19:53:28.064.0,0x00000304,数据帧,标准帧,0x06,01 8c 00 12 00 00 
5298,接收,19:53:28.064.0,0x00000405,数据帧,标准帧,0x08,2e 0c 2f 0c 31 0c 34 0c 
5299,接收,19:53:28.064.0,0x00000406,数据帧,标准帧,0x08,27 0c 3a 0c 34 0c 34 0c 
5300,接收,19:53:28.074.0,0x00000309,数据帧,标准帧,0x08,63 a8 00 3e 82 3c da ff 
5301,接收,19:53:28.074.0,0x0000030a,数据帧,标准帧,0x04,25 7a b9 77 
5302,接收,19:53:28.074.0,0x00000407,数据帧,标准帧,0x04,37 0c 3b 0c 
5303,接收,19:53:28.074.0,0x00000408,数据帧,标准帧,0x04,21 00 00 00 
5304,接收,19:53:28.084.0,0x00000400,数据帧,标准帧,0x08,07 00 00 80 00 00 00 00 
5305,接收,19:53:28.084.0,0x00000401,数据帧,标准帧,0x08,08 7a 00 00 00 00 00 00 
5306,接收,19:53:28.084.0,0x00000409,数据帧,标准帧,0x08,e5 e4 e5 d7 e5 e5 e4 e6 
5307,接收,19:53:28.084.0,0x00000506,数据帧,标准帧,0x07,27 0c 3b 0c a5 e4 e5 
5308,接收,19:53:28.093.0,0x00000509,数据帧,标准帧,0x03,3f 81 01 
5309,接收,19:53:28.093.0,0x0000050a,数据帧,标准帧,0x03,e7 e6 e4 
5310,接收,19:53:28.103.0,0x0000050d,数据帧,标准帧,0x08,00 00 00 00 00 00 00 00 
5311,接收,19:53:28.103.0,0x0000050d,数据帧,标准帧,0x08,01 9f 04 00 00 00 00 00 
5312,接收,19:53:28.159.0,0x00000301,数据帧,标准帧,0x08,03 3d 05 7e 00 00 00 00 
5313,接收,19:53:28.159.0,0x00000302,数据帧,标准帧,0x08,47 00 c4 09 a9 50 9d 39 
5314,接收,19:53:28.181.0,0x00000303,数据帧,标准帧,0x04,df 00 82 1e 
5315,接收,19:53:28.181.0,0x00000304,数据帧,标准帧,0x06,01 8c 00 12 00 00 
5316,接收,19:53:28.181.0,0x00000309,数据帧,标准帧,0x08,63 a8 00 3e 7e 3c d6 ff 
5317,接收,19:53:28.181.0,0x0000030a,数据帧,标准帧,0x04,25 7a b9 77 
5318,接收,19:53:28.181.0,0x00000400,数据帧,标准帧,0x08,07 00 00 80 00 00 00 00 
5319,接收,19:53:28.182.0,0x00000401,数据帧,标准帧,0x08,08 7a 00 00 00 00 00 00 
5320,接收,19:53:28.255.0,0x00000301,数据帧,标准帧,0x08,08 3d 26 7e 00 00 00 00 
5321,接收,19:53:28.255.0,0x00000302,数据帧,标准帧,0x08,47 00 c4 09 a9 50 9d 39 
5322,接收,19:53:28.263.0,0x00000303,数据帧,标准帧,0x04,df 00 84 1e 
5323,接收,19:53:28.263.0,0x00000304,数据帧,标准帧,0x06,01 8c 00 12 00 00 
5324,接收,19:53:28.272.0,0x00000309,数据帧,标准帧,0x08,63 a8 00 3e 81 3c d4 ff 
5325,接收,19:53:28.272.0,0x0000030a,数据帧,标准帧,0x04,da 79 7d 77 
5326,接收,19:53:28.283.0,0x00000400,数据帧,标准帧,0x08,07 00 00 80 00 00 00 00 
5327,接收,19:53:28.283.0,0x00000401,数据帧,标准帧,0x08,12 7a 00 00 00 00 00 00 
5328,接收,19:53:28.359.0,0x00000301,数据帧,标准帧,0x08,08 3d 29 7e 00 00 00 00 
5329,接收,19:53:28.359.0,0x00000302,数据帧,标准帧,0x08,47 00 c4 09 a9 50 9d 39 
5330,接收,19:53:28.380.0,0x00000303,数据帧,标准帧,0x04,df 00 84 1e 
5331,接收,19:53:28.380.0,0x00000304,数据帧,标准帧,0x06,01 8c 00 12 00 00 
5332,接收,19:53:28.380.0,0x00000309,数据帧,标准帧,0x08,63 a8 00 3e 7d 3c d0 ff 
5333,接收,19:53:28.380.0,0x0000030a,数据帧,标准帧,0x04,da 79 7d 77 
5334,接收,19:53:28.383.0,0x00000400,数据帧,标准帧,0x08,07 00 00 80 00 00 00 00 
5335,接收,19:53:28.383.0,0x00000401,数据帧,标准帧,0x08,12 7a 00 00 00 00 00 00 
5336,接收,19:53:28.455.0,0x00000301,数据帧,标准帧,0x08,03 3d 36 7e 00 00 00 00 
5337,接收,19:53:28.455.0,0x00000302,数据帧,标准帧,0x08,47 00 c4 09 a9 50 9d 39 
5338,接收,19:53:28.463.0,0x00000303,数据帧,标准帧,0x04,df 00 82 1e 
5339,接收,19:53:28.463.0,0x00000304,数据帧,标准帧,0x06,01 8c 00 12 00 00 
5340,接收,19:53:28.472.0,0x00000309,数据帧,标准帧,0x08,63 a8 00 3e 82 3c d6 ff 
5341,接收,19:53:28.472.0,0x0000030a,数据帧,标准帧,0x04,20 7a b9 77 
5342,接收,19:53:28.483.0,0x00000400,数据帧,标准帧,0x08,07 00 00 80 00 00 00 00 
5343,接收,19:53:28.483.0,0x00000401,数据帧,标准帧,0x08,08 7a 00 00 00 00 00 00 
5344,接收,19:53:28.558.0,0x00000301,数据帧,标准帧,0x08,03 3d c0 7d 00 00 00 00 
5345,接收,19:53:28.558.0,0x00000302,数据帧,标准帧,0x08,47 00 c4 09 a9 50 9d 39 
5346,接收,19:53:28.583.0,0x00000303,数据帧,标准帧,0x04,df 00 82 1e 
5347,接收,19:53:28.583.0,0x00000304,数据帧,标准帧,0x06,01 8c 00 12 00 00 
5348,接收,19:53:28.583.0,0x00000309,数据帧,标准帧,0x08,63 a8 00 3e 7e 3c d0 ff 
5349,接收,19:53:28.583.0,0x0000030a,数据帧,标准帧,0x04,20 7a b9 77 
5350,接收,19:53:28.583.0,0x00000400,数据帧,标准帧,0x08,07 00 00 80 00 00 00 00 
5351,接收,19:53:28.583.0,0x00000401,数据帧,标准帧,0x08,08 7a 00 00 00 00 00 00 
5352,接收,19:53:28.656.0,0x00000301,数据帧,标准帧,0x08,fe 3c db 7d 00 00 00 00 
5353,接收,19:53:28.656.0,0x00000302,数据帧,标准帧,0x08,47 00 c4 09 a9 50 9d 39 
5354,接收,19:53:28.662.0,0x00000303,数据帧,标准帧,0x04,df 00 7f 1e 
5355,接收,19:53:28.662.0,0x00000304,数据帧,标准帧,0x06,01 8c 00 12 00 00 
5356,接收,19:53:28.672.0,0x00000309,数据帧,标准帧,0x08,63 a8 00 3e 81 3c d4 ff 
5357,接收,19:53:28.672.0,0x0000030a,数据帧,标准帧,0x04,25 7a 64 77 
5358,接收,19:53:28.682.0,0x00000400,数据帧,标准帧,0x08,07 00 00 80 00 00 00 00 
5359,接收,19:53:28.682.0,0x00000401,数据帧,标准帧,0x08,fe 79 00 00 00 00 00 00 
5360,接收,19:53:28.760.0,0x00000301,数据帧,标准帧,0x08,fe 3c 5e 7e 00 00 00 00 
5361,接收,19:53:28.760.0,0x00000302,数据帧,标准帧,0x08,47 00 c4 09 a9 50 9d 39 
5362,接收,19:53:28.779.0,0x00000303,数据帧,标准帧,0x04,df 00 7f 1e 
5363,接收,19:53:28.779.0,0x00000304,数据帧,标准帧,0x06,01 8c 00 12 00 00 
5364,接收,19:53:28.779.0,0x00000309,数据帧,标准帧,0x08,63 a8 00 3e 7e 3c d2 ff 
5365,接收,19:53:28.779.0,0x0000030a,数据帧,标准帧,0x04,25 7a 64 77 
5366,接收,19:53:28.782.0,0x00000400,数据帧,标准帧,0x08,07 00 00 80 00 00 00 00 
5367,接收,19:53:28.782.0,0x00000401,数据帧,标准帧,0x08,fe 79 00 00 00 00 00 00 
5368,接收,19:53:28.855.0,0x00000301,数据帧,标准帧,0x08,08 3d 13 7e 00 00 00 00 
5369,接收,19:53:28.855.0,0x00000302,数据帧,标准帧,0x08,47 00 c4 09 a9 50 9d 39 
5370,接收,19:53:28.862.0,0x00000303,数据帧,标准帧,0x04,df 00 84 1e 
5371,接收,19:53:28.862.0,0x00000304,数据帧,标准帧,0x06,01 8c 00 12 00 00 
5372,接收,19:53:28.873.0,0x00000309,数据帧,标准帧,0x08,63 a8 00 3e 82 3c d6 ff 
5373,接收,19:53:28.873.0,0x0000030a,数据帧,标准帧,0x04,e4 79 9b 77 
5374,接收,19:53:28.882.0,0x00000400,数据帧,标准帧,0x08,07 00 00 80 00 00 00 00 
5375,接收,19:53:28.882.0,0x00000401,数据帧,标准帧,0x08,12 7a 00 00 00 00 00 00 
5376,接收,19:53:28.958.0,0x00000301,数据帧,标准帧,0x08,08 3d 09 7e 00 00 00 00 
5377,接收,19:53:28.958.0,0x00000302,数据帧,标准帧,0x08,47 00 c4 09 a9 50 9d 39 
5378,接收,19:53:28.963.0,0x00000303,数据帧,标准帧,0x04,df 00 84 1e 
5379,接收,19:53:28.963.0,0x00000304,数据帧,标准帧,0x06,01 8c 00 12 00 00 
5380,接收,19:53:28.986.0,0x00000309,数据帧,标准帧,0x08,63 a8 00 3e 7e 3c d6 ff 
5381,接收,19:53:28.986.0,0x0000030a,数据帧,标准帧,0x04,e4 79 9b 77 
5382,接收,19:53:28.986.0,0x00000400,数据帧,标准帧,0x08,07 00 00 80 00 00 00 00 
5383,接收,19:53:28.986.0,0x00000401,数据帧,标准帧,0x08,12 7a 00 00 00 00 00 00 
5384,接收,19:53:29.055.0,0x00000604,数据帧,标准帧,0x08,00 00 00 00 00 00 00 00 
5385,接收,19:53:29.055.0,0x00000605,数据帧,标准帧,0x08,00 00 00 00 00 00 00 00 
5386,接收,19:53:29.056.0,0x00000606,数据帧,标准帧,0x08,00 00 00 00 00 00 00 00 
5387,接收,19:53:29.056.0,0x00000301,数据帧,标准帧,0x08,08 3d fd 7d 00 00 00 00 
