序号,传输方向,时间戳,ID,帧格式,帧类型,长度,数据,
8866957,接收,14:45:25.370.0,0x0000030a,标准帧,数据帧,0x04,09 50 09 50 ,
8866958,接收,14:45:25.370.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8866959,接收,14:45:25.370.0,0x00000401,标准帧,数据帧,0x08,EA A1 00 00 00 00 00 00 ,
8866960,接收,14:45:25.458.0,0x00000301,标准帧,数据帧,0x08,F5 50 D6 4F 00 00 00 00 ,
8866961,接收,14:45:25.458.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8866962,接收,14:45:25.458.0,0x00000303,标准帧,数据帧,0x04,7A 28 00 00 ,
8866963,接收,14:45:25.458.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8866964,接收,14:45:25.465.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C D2 FF ,
8866965,接收,14:45:25.465.0,0x0000030a,标准帧,数据帧,0x04,0E 50 09 50 ,
8866966,接收,14:45:25.481.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8866967,接收,14:45:25.481.0,0x00000401,标准帧,数据帧,0x08,EA A1 00 00 00 00 00 00 ,
8866968,接收,14:45:25.546.0,0x00000301,标准帧,数据帧,0x08,F5 50 D5 4F 00 00 00 00 ,
8866969,接收,14:45:25.546.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8866970,接收,14:45:25.576.0,0x00000303,标准帧,数据帧,0x04,7A 28 00 00 ,
8866971,接收,14:45:25.576.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8866972,接收,14:45:25.576.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C D0 FF ,
8866973,接收,14:45:25.576.0,0x0000030a,标准帧,数据帧,0x04,0E 50 09 50 ,
8866974,接收,14:45:25.576.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8866975,接收,14:45:25.576.0,0x00000401,标准帧,数据帧,0x08,EA A1 00 00 00 00 00 00 ,
8866976,接收,14:45:25.642.0,0x00000301,标准帧,数据帧,0x08,F9 50 D4 4F 00 00 00 00 ,
8866977,接收,14:45:25.643.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8866978,接收,14:45:25.657.0,0x00000303,标准帧,数据帧,0x04,7D 28 00 00 ,
8866979,接收,14:45:25.657.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8866980,接收,14:45:25.673.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C D0 FF ,
8866981,接收,14:45:25.673.0,0x0000030a,标准帧,数据帧,0x04,0E 50 04 50 ,
8866982,接收,14:45:25.673.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8866983,接收,14:45:25.673.0,0x00000401,标准帧,数据帧,0x08,F4 A1 00 00 00 00 00 00 ,
8866984,接收,14:45:25.751.0,0x00000301,标准帧,数据帧,0x08,F9 50 D5 4F 00 00 00 00 ,
8866985,接收,14:45:25.751.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8866986,接收,14:45:25.796.0,0x00000303,标准帧,数据帧,0x04,7D 28 00 00 ,
8866987,接收,14:45:25.796.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8866988,接收,14:45:25.796.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C CE FF ,
8866989,接收,14:45:25.796.0,0x0000030a,标准帧,数据帧,0x04,0E 50 04 50 ,
8866990,接收,14:45:25.796.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8866991,接收,14:45:25.796.0,0x00000401,标准帧,数据帧,0x08,F4 A1 00 00 00 00 00 00 ,
8866992,接收,14:45:25.849.0,0x00000301,标准帧,数据帧,0x08,F9 50 D7 4F 00 00 00 00 ,
8866993,接收,14:45:25.849.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8866994,接收,14:45:25.850.0,0x00000303,标准帧,数据帧,0x04,7D 28 00 00 ,
8866995,接收,14:45:25.850.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8866996,接收,14:45:25.863.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C D0 FF ,
8866997,接收,14:45:25.863.0,0x0000030a,标准帧,数据帧,0x04,0E 50 04 50 ,
8866998,接收,14:45:25.879.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8866999,接收,14:45:25.879.0,0x00000401,标准帧,数据帧,0x08,F4 A1 00 00 00 00 00 00 ,
8867000,接收,14:45:25.944.0,0x00000301,标准帧,数据帧,0x08,F9 50 D2 4F 00 00 00 00 ,
8867001,接收,14:45:25.944.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8867002,接收,14:45:25.978.0,0x00000303,标准帧,数据帧,0x04,7D 28 00 00 ,
8867003,接收,14:45:25.978.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8867004,接收,14:45:25.978.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C CC FF ,
8867005,接收,14:45:25.978.0,0x0000030a,标准帧,数据帧,0x04,0E 50 04 50 ,
8867006,接收,14:45:25.978.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8867007,接收,14:45:25.978.0,0x00000401,标准帧,数据帧,0x08,F4 A1 00 00 00 00 00 00 ,
8867008,接收,14:45:26.057.0,0x00000301,标准帧,数据帧,0x08,F9 50 D7 4F 00 00 00 00 ,
8867009,接收,14:45:26.057.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8867010,接收,14:45:26.057.0,0x00000303,标准帧,数据帧,0x04,7D 28 00 00 ,
8867011,接收,14:45:26.057.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8867012,接收,14:45:26.071.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C CC FF ,
8867013,接收,14:45:26.071.0,0x0000030a,标准帧,数据帧,0x04,0E 50 FF 4F ,
8867014,接收,14:45:26.071.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8867015,接收,14:45:26.071.0,0x00000401,标准帧,数据帧,0x08,F4 A1 00 00 00 00 00 00 ,
8867016,接收,14:45:26.150.0,0x00000301,标准帧,数据帧,0x08,F9 50 DA 4F 00 00 00 00 ,
8867017,接收,14:45:26.150.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8867018,接收,14:45:26.183.0,0x00000303,标准帧,数据帧,0x04,7D 28 00 00 ,
8867019,接收,14:45:26.183.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8867020,接收,14:45:26.183.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C CE FF ,
8867021,接收,14:45:26.183.0,0x0000030a,标准帧,数据帧,0x04,0E 50 FF 4F ,
8867022,接收,14:45:26.183.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8867023,接收,14:45:26.183.0,0x00000401,标准帧,数据帧,0x08,F4 A1 00 00 00 00 00 00 ,
8867024,接收,14:45:26.247.0,0x00000604,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8867025,接收,14:45:26.247.0,0x00000605,标准帧,数据帧,0x08,00 00 00 00 01 00 08 00 ,
8867026,接收,14:45:26.247.0,0x00000606,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8867027,接收,14:45:26.247.0,0x00000301,标准帧,数据帧,0x08,F5 50 D3 4F 00 00 00 00 ,
8867028,接收,14:45:26.247.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8867029,接收,14:45:26.247.0,0x00000402,标准帧,数据帧,0x08,64 00 00 00 B3 E0 06 00 ,
8867030,接收,14:45:26.247.0,0x00000403,标准帧,数据帧,0x08,64 00 00 00 B3 E0 06 00 ,
8867031,接收,14:45:26.263.0,0x00000303,标准帧,数据帧,0x04,7A 28 00 00 ,
8867032,接收,14:45:26.263.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8867033,接收,14:45:26.263.0,0x00000405,标准帧,数据帧,0x08,2B 10 2B 10 2B 10 2A 10 ,
8867034,接收,14:45:26.263.0,0x00000406,标准帧,数据帧,0x08,2C 10 2B 10 2B 10 2C 10 ,
8867035,接收,14:45:26.263.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C D0 FF ,
8867036,接收,14:45:26.263.0,0x0000030a,标准帧,数据帧,0x04,0E 50 04 50 ,
8867037,接收,14:45:26.263.0,0x00000407,标准帧,数据帧,0x04,2E 10 2C 10 ,
8867038,接收,14:45:26.263.0,0x00000408,标准帧,数据帧,0x04,7E B0 07 00 ,
8867039,接收,14:45:26.280.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8867040,接收,14:45:26.280.0,0x00000401,标准帧,数据帧,0x08,EA A1 00 00 00 00 00 00 ,
8867041,接收,14:45:26.280.0,0x00000409,标准帧,数据帧,0x08,E3 E4 E3 D8 E3 E3 E3 E4 ,
8867042,接收,14:45:26.280.0,0x00000506,标准帧,数据帧,0x07,2A 10 2E 10 94 E3 E4 ,
8867043,接收,14:45:26.280.0,0x00000509,标准帧,数据帧,0x03,3E 59 01 ,
8867044,接收,14:45:26.280.0,0x0000050a,标准帧,数据帧,0x03,E5 E6 E3 ,
8867045,接收,14:45:26.294.0,0x0000050d,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8867046,接收,14:45:26.294.0,0x0000050d,标准帧,数据帧,0x08,01 4F C3 00 00 00 00 00 ,
8867047,接收,14:45:26.342.0,0x00000301,标准帧,数据帧,0x08,F5 50 D0 4F 00 00 00 00 ,
8867048,接收,14:45:26.342.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8867049,接收,14:45:26.378.0,0x00000303,标准帧,数据帧,0x04,7A 28 00 00 ,
8867050,接收,14:45:26.378.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8867051,接收,14:45:26.378.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C CE FF ,
8867052,接收,14:45:26.378.0,0x0000030a,标准帧,数据帧,0x04,0E 50 04 50 ,
8867053,接收,14:45:26.378.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8867054,接收,14:45:26.378.0,0x00000401,标准帧,数据帧,0x08,EA A1 00 00 00 00 00 00 ,
8867055,接收,14:45:26.454.0,0x00000301,标准帧,数据帧,0x08,EF 50 D8 4F 00 00 00 00 ,
8867056,接收,14:45:26.454.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8867057,接收,14:45:26.454.0,0x00000303,标准帧,数据帧,0x04,78 28 00 00 ,
8867058,接收,14:45:26.454.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8867059,接收,14:45:26.471.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C D2 FF ,
8867060,接收,14:45:26.471.0,0x0000030a,标准帧,数据帧,0x04,09 50 04 50 ,
8867061,接收,14:45:26.471.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8867062,接收,14:45:26.471.0,0x00000401,标准帧,数据帧,0x08,E0 A1 00 00 00 00 00 00 ,
8867063,接收,14:45:26.561.0,0x00000301,标准帧,数据帧,0x08,EF 50 D5 4F 00 00 00 00 ,
8867064,接收,14:45:26.561.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8867065,接收,14:45:26.584.0,0x00000303,标准帧,数据帧,0x04,78 28 00 00 ,
8867066,接收,14:45:26.584.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8867067,接收,14:45:26.584.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C D0 FF ,
8867068,接收,14:45:26.584.0,0x0000030a,标准帧,数据帧,0x04,09 50 04 50 ,
8867069,接收,14:45:26.584.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8867070,接收,14:45:26.584.0,0x00000401,标准帧,数据帧,0x08,E0 A1 00 00 00 00 00 00 ,
8867071,接收,14:45:26.647.0,0x00000301,标准帧,数据帧,0x08,F5 50 D4 4F 00 00 00 00 ,
8867072,接收,14:45:26.647.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8867073,接收,14:45:26.673.0,0x00000303,标准帧,数据帧,0x04,7A 28 00 00 ,
8867074,接收,14:45:26.673.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8867075,接收,14:45:26.673.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C CC FF ,
8867076,接收,14:45:26.673.0,0x0000030a,标准帧,数据帧,0x04,09 50 04 50 ,
8867077,接收,14:45:26.673.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8867078,接收,14:45:26.673.0,0x00000401,标准帧,数据帧,0x08,EA A1 00 00 00 00 00 00 ,
8867079,接收,14:45:26.743.0,0x00000301,标准帧,数据帧,0x08,F5 50 D3 4F 00 00 00 00 ,
8867080,接收,14:45:26.743.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8867081,接收,14:45:26.791.0,0x00000303,标准帧,数据帧,0x04,7A 28 00 00 ,
8867082,接收,14:45:26.791.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8867083,接收,14:45:26.791.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C CE FF ,
8867084,接收,14:45:26.791.0,0x0000030a,标准帧,数据帧,0x04,09 50 04 50 ,
8867085,接收,14:45:26.791.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8867086,接收,14:45:26.791.0,0x00000401,标准帧,数据帧,0x08,EA A1 00 00 00 00 00 00 ,
8867087,接收,14:45:26.840.0,0x00000301,标准帧,数据帧,0x08,F5 50 D3 4F 00 00 00 00 ,
8867088,接收,14:45:26.840.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8867089,接收,14:45:26.855.0,0x00000303,标准帧,数据帧,0x04,7A 28 00 00 ,
8867090,接收,14:45:26.855.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8867091,接收,14:45:26.871.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C CC FF ,
8867092,接收,14:45:26.871.0,0x0000030a,标准帧,数据帧,0x04,14 50 04 50 ,
8867093,接收,14:45:26.871.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8867094,接收,14:45:26.871.0,0x00000401,标准帧,数据帧,0x08,EA A1 00 00 00 00 00 00 ,
8867095,接收,14:45:26.954.0,0x00000301,标准帧,数据帧,0x08,F5 50 D8 4F 00 00 00 00 ,
8867096,接收,14:45:26.954.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8867097,接收,14:45:26.954.0,0x00000303,标准帧,数据帧,0x04,7A 28 00 00 ,
8867098,接收,14:45:26.954.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8867099,接收,14:45:26.986.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C C8 FF ,
8867100,接收,14:45:26.986.0,0x0000030a,标准帧,数据帧,0x04,14 50 04 50 ,
8867101,接收,14:45:26.986.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8867102,接收,14:45:26.986.0,0x00000401,标准帧,数据帧,0x08,EA A1 00 00 00 00 00 00 ,
8867103,接收,14:45:27.051.0,0x00000301,标准帧,数据帧,0x08,F9 50 D9 4F 00 00 00 00 ,
8867104,接收,14:45:27.051.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8867105,接收,14:45:27.051.0,0x00000303,标准帧,数据帧,0x04,7D 28 00 00 ,
8867106,接收,14:45:27.051.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8867107,接收,14:45:27.065.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C CC FF ,
8867108,接收,14:45:27.065.0,0x0000030a,标准帧,数据帧,0x04,0E 50 04 50 ,
8867109,接收,14:45:27.082.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8867110,接收,14:45:27.082.0,0x00000401,标准帧,数据帧,0x08,F4 A1 00 00 00 00 00 00 ,
8867111,接收,14:45:27.146.0,0x00000301,标准帧,数据帧,0x08,F9 50 D4 4F 00 00 00 00 ,
8867112,接收,14:45:27.146.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8867113,接收,14:45:27.179.0,0x00000303,标准帧,数据帧,0x04,7D 28 00 00 ,
8867114,接收,14:45:27.179.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8867115,接收,14:45:27.179.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C CC FF ,
8867116,接收,14:45:27.179.0,0x0000030a,标准帧,数据帧,0x04,0E 50 04 50 ,
8867117,接收,14:45:27.179.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8867118,接收,14:45:27.179.0,0x00000401,标准帧,数据帧,0x08,F4 A1 00 00 00 00 00 00 ,
8867119,接收,14:45:27.241.0,0x00000604,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8867120,接收,14:45:27.241.0,0x00000605,标准帧,数据帧,0x08,00 00 00 00 01 00 08 00 ,
8867121,接收,14:45:27.241.0,0x00000606,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8867122,接收,14:45:27.241.0,0x00000301,标准帧,数据帧,0x08,F5 50 CF 4F 00 00 00 00 ,
8867123,接收,14:45:27.241.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8867124,接收,14:45:27.241.0,0x00000402,标准帧,数据帧,0x08,64 00 00 00 B3 E0 06 00 ,
8867125,接收,14:45:27.241.0,0x00000403,标准帧,数据帧,0x08,64 00 00 00 B3 E0 06 00 ,
8867126,接收,14:45:27.257.0,0x00000303,标准帧,数据帧,0x04,7A 28 00 00 ,
8867127,接收,14:45:27.257.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8867128,接收,14:45:27.257.0,0x00000405,标准帧,数据帧,0x08,2B 10 2B 10 2B 10 2A 10 ,
8867129,接收,14:45:27.257.0,0x00000406,标准帧,数据帧,0x08,2B 10 2B 10 2B 10 2C 10 ,
8867130,接收,14:45:27.257.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C D2 FF ,
8867131,接收,14:45:27.257.0,0x0000030a,标准帧,数据帧,0x04,09 50 04 50 ,
8867132,接收,14:45:27.257.0,0x00000407,标准帧,数据帧,0x04,2E 10 2C 10 ,
8867133,接收,14:45:27.257.0,0x00000408,标准帧,数据帧,0x04,7F B0 07 00 ,
8867134,接收,14:45:27.274.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8867135,接收,14:45:27.274.0,0x00000401,标准帧,数据帧,0x08,EA A1 00 00 00 00 00 00 ,
8867136,接收,14:45:27.274.0,0x00000409,标准帧,数据帧,0x08,E3 E4 E3 D8 E3 E3 E3 E4 ,
8867137,接收,14:45:27.274.0,0x00000506,标准帧,数据帧,0x07,2A 10 2E 10 94 E3 E4 ,
8867138,接收,14:45:27.289.0,0x00000509,标准帧,数据帧,0x03,3E 59 01 ,
8867139,接收,14:45:27.289.0,0x0000050a,标准帧,数据帧,0x03,E5 E6 E3 ,
8867140,接收,14:45:27.289.0,0x0000050d,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8867141,接收,14:45:27.289.0,0x0000050d,标准帧,数据帧,0x08,01 4F C3 00 00 00 00 00 ,
8867142,接收,14:45:27.353.0,0x00000301,标准帧,数据帧,0x08,F5 50 D4 4F 00 00 00 00 ,
8867143,接收,14:45:27.353.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8867144,接收,14:45:27.370.0,0x00000303,标准帧,数据帧,0x04,7A 28 00 00 ,
8867145,接收,14:45:27.370.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8867146,接收,14:45:27.370.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C D0 FF ,
8867147,接收,14:45:27.370.0,0x0000030a,标准帧,数据帧,0x04,09 50 04 50 ,
8867148,接收,14:45:27.370.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8867149,接收,14:45:27.370.0,0x00000401,标准帧,数据帧,0x08,EA A1 00 00 00 00 00 00 ,
8867150,接收,14:45:27.448.0,0x00000301,标准帧,数据帧,0x08,F5 50 D5 4F 00 00 00 00 ,
8867151,接收,14:45:27.448.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8867152,接收,14:45:27.448.0,0x00000303,标准帧,数据帧,0x04,7A 28 00 00 ,
8867153,接收,14:45:27.448.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8867154,接收,14:45:27.464.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C CC FF ,
8867155,接收,14:45:27.464.0,0x0000030a,标准帧,数据帧,0x04,09 50 04 50 ,
8867156,接收,14:45:27.480.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8867157,接收,14:45:27.480.0,0x00000401,标准帧,数据帧,0x08,EA A1 00 00 00 00 00 00 ,
8867158,接收,14:45:27.545.0,0x00000301,标准帧,数据帧,0x08,F5 50 D4 4F 00 00 00 00 ,
8867159,接收,14:45:27.545.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8867160,接收,14:45:27.561.0,0x00000303,标准帧,数据帧,0x04,7A 28 00 00 ,
8867161,接收,14:45:27.561.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8867162,接收,14:45:27.577.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C D0 FF ,
8867163,接收,14:45:27.577.0,0x0000030a,标准帧,数据帧,0x04,09 50 04 50 ,
8867164,接收,14:45:27.577.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8867165,接收,14:45:27.577.0,0x00000401,标准帧,数据帧,0x08,EA A1 00 00 00 00 00 00 ,
8867166,接收,14:45:27.642.0,0x00000301,标准帧,数据帧,0x08,EF 50 CD 4F 00 00 00 00 ,
8867167,接收,14:45:27.642.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8867168,接收,14:45:27.657.0,0x00000303,标准帧,数据帧,0x04,78 28 00 00 ,
8867169,接收,14:45:27.658.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8867170,接收,14:45:27.675.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C CE FF ,
8867171,接收,14:45:27.675.0,0x0000030a,标准帧,数据帧,0x04,0E 50 04 50 ,
8867172,接收,14:45:27.675.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8867173,接收,14:45:27.675.0,0x00000401,标准帧,数据帧,0x08,E0 A1 00 00 00 00 00 00 ,
8867174,接收,14:45:27.754.0,0x00000301,标准帧,数据帧,0x08,EF 50 D0 4F 00 00 00 00 ,
8867175,接收,14:45:27.754.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8867176,接收,14:45:27.769.0,0x00000303,标准帧,数据帧,0x04,78 28 00 00 ,
8867177,接收,14:45:27.769.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8867178,接收,14:45:27.769.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C D0 FF ,
8867179,接收,14:45:27.769.0,0x0000030a,标准帧,数据帧,0x04,0E 50 04 50 ,
8867180,接收,14:45:27.769.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8867181,接收,14:45:27.769.0,0x00000401,标准帧,数据帧,0x08,E0 A1 00 00 00 00 00 00 ,
8867182,接收,14:45:27.849.0,0x00000301,标准帧,数据帧,0x08,EF 50 D5 4F 00 00 00 00 ,
8867183,接收,14:45:27.849.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8867184,接收,14:45:27.850.0,0x00000303,标准帧,数据帧,0x04,78 28 00 00 ,
8867185,接收,14:45:27.850.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8867186,接收,14:45:27.865.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C D0 FF ,
8867187,接收,14:45:27.865.0,0x0000030a,标准帧,数据帧,0x04,0E 50 04 50 ,
8867188,接收,14:45:27.882.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8867189,接收,14:45:27.882.0,0x00000401,标准帧,数据帧,0x08,E0 A1 00 00 00 00 00 00 ,
8867190,接收,14:45:27.946.0,0x00000301,标准帧,数据帧,0x08,EF 50 CF 4F 00 00 00 00 ,
8867191,接收,14:45:27.946.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8867192,接收,14:45:27.979.0,0x00000303,标准帧,数据帧,0x04,78 28 00 00 ,
8867193,接收,14:45:27.979.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8867194,接收,14:45:27.979.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C CE FF ,
8867195,接收,14:45:27.979.0,0x0000030a,标准帧,数据帧,0x04,0E 50 04 50 ,
8867196,接收,14:45:27.979.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8867197,接收,14:45:27.979.0,0x00000401,标准帧,数据帧,0x08,E0 A1 00 00 00 00 00 00 ,
8867198,接收,14:45:28.041.0,0x00000301,标准帧,数据帧,0x08,EB 50 D6 4F 00 00 00 00 ,
8867199,接收,14:45:28.041.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8867200,接收,14:45:28.059.0,0x00000303,标准帧,数据帧,0x04,75 28 00 00 ,
8867201,接收,14:45:28.059.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8867202,接收,14:45:28.076.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 52 0D 3C CE FF ,
8867203,接收,14:45:28.076.0,0x0000030a,标准帧,数据帧,0x04,0E 50 04 50 ,
8867204,接收,14:45:28.076.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8867205,接收,14:45:28.076.0,0x00000401,标准帧,数据帧,0x08,D6 A1 00 00 00 00 00 00 ,
8867206,接收,14:45:28.156.0,0x00000301,标准帧,数据帧,0x08,EB 50 D0 4F 00 00 00 00 ,
8867207,接收,14:45:28.156.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8867208,接收,14:45:28.156.0,0x00000303,标准帧,数据帧,0x04,75 28 00 00 ,
