序号,传输方向,时间戳,ID,帧格式,帧类型,长度,数据,
2459,接收,19:08:24.212.0,0x00000301,标准帧,数据帧,0x08,68 3C 47 3C 00 00 00 00 ,
2460,接收,19:08:24.212.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
2461,接收,19:08:24.221.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
2462,接收,19:08:24.221.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
2463,接收,19:08:24.230.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7E 3C D4 FF ,
2464,接收,19:08:24.230.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5A 3B ,
2465,接收,19:08:24.243.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
2466,接收,19:08:24.243.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 00 00 00 00 ,
2467,接收,19:08:24.318.0,0x00000301,标准帧,数据帧,0x08,68 3C 42 3C 00 00 00 00 ,
2468,接收,19:08:24.318.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
2469,接收,19:08:24.322.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
2470,接收,19:08:24.322.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
2471,接收,19:08:24.340.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 83 3C D2 FF ,
2472,接收,19:08:24.340.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5A 3B ,
2473,接收,19:08:24.341.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
2474,接收,19:08:24.341.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 00 00 00 00 ,
2475,接收,19:08:24.413.0,0x00000301,标准帧,数据帧,0x08,68 3C 49 3C 00 00 00 00 ,
2476,接收,19:08:24.413.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
2477,接收,19:08:24.422.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
2478,接收,19:08:24.422.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
2479,接收,19:08:24.431.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7E 3C D6 FF ,
2480,接收,19:08:24.431.0,0x0000030a,标准帧,数据帧,0x04,63 3C 5A 3B ,
2481,接收,19:08:24.441.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
2482,接收,19:08:24.442.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 00 00 00 00 ,
2483,接收,19:08:24.518.0,0x00000301,标准帧,数据帧,0x08,68 3C 3C 3C 00 00 00 00 ,
2484,接收,19:08:24.518.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
2485,接收,19:08:24.541.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
2486,接收,19:08:24.541.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
2487,接收,19:08:24.541.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7F 3C D4 FF ,
2488,接收,19:08:24.541.0,0x0000030a,标准帧,数据帧,0x04,63 3C 5A 3B ,
2489,接收,19:08:24.541.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
2490,接收,19:08:24.541.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 00 00 00 00 ,
2491,接收,19:08:24.612.0,0x00000301,标准帧,数据帧,0x08,68 3C 49 3C 00 00 00 00 ,
2492,接收,19:08:24.612.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
2493,接收,19:08:24.621.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
2494,接收,19:08:24.621.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
2495,接收,19:08:24.630.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7F 3C D6 FF ,
2496,接收,19:08:24.630.0,0x0000030a,标准帧,数据帧,0x04,63 3C 5A 3B ,
2497,接收,19:08:24.641.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
2498,接收,19:08:24.641.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 00 00 00 00 ,
2499,接收,19:08:24.717.0,0x00000301,标准帧,数据帧,0x08,68 3C 43 3C 00 00 00 00 ,
2500,接收,19:08:24.718.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
2501,接收,19:08:24.738.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
2502,接收,19:08:24.738.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
2503,接收,19:08:24.739.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7E 3C D2 FF ,
2504,接收,19:08:24.739.0,0x0000030a,标准帧,数据帧,0x04,63 3C 5A 3B ,
2505,接收,19:08:24.741.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
2506,接收,19:08:24.741.0,0x00000401,标准帧,数据帧,0x08,DB 78 00 00 00 00 00 00 ,
2507,接收,19:08:24.815.0,0x00000604,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
2508,接收,19:08:24.815.0,0x00000605,标准帧,数据帧,0x08,00 00 00 00 01 00 00 00 ,
2509,接收,19:08:24.815.0,0x00000606,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
2510,接收,19:08:24.815.0,0x00000301,标准帧,数据帧,0x08,6D 3C 47 3C 00 00 00 00 ,
2511,接收,19:08:24.815.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
2512,接收,19:08:24.815.0,0x00000402,标准帧,数据帧,0x08,01 00 00 00 F8 25 00 00 ,
2513,接收,19:08:24.815.0,0x00000403,标准帧,数据帧,0x08,64 00 00 00 E3 C3 07 00 ,
2514,接收,19:08:24.820.0,0x00000303,标准帧,数据帧,0x04,B1 00 36 1E ,
2515,接收,19:08:24.820.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
2516,接收,19:08:24.821.0,0x00000405,标准帧,数据帧,0x08,10 0C 10 0C 13 0C 16 0C ,
2517,接收,19:08:24.822.0,0x00000406,标准帧,数据帧,0x08,07 0C 1B 0C 17 0C 14 0C ,
2518,接收,19:08:24.833.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7F 3C D0 FF ,
2519,接收,19:08:24.833.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5F 3B ,
2520,接收,19:08:24.833.0,0x00000407,标准帧,数据帧,0x04,17 0C 1D 0C ,
2521,接收,19:08:24.833.0,0x00000408,标准帧,数据帧,0x04,05 09 00 00 ,
2522,接收,19:08:24.840.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
2523,接收,19:08:24.840.0,0x00000401,标准帧,数据帧,0x08,DB 78 00 00 00 00 00 00 ,
2524,接收,19:08:24.843.0,0x00000409,标准帧,数据帧,0x08,E5 E4 E5 D7 E5 E5 E5 E5 ,
2525,接收,19:08:24.843.0,0x00000506,标准帧,数据帧,0x07,07 0C 1D 0C A5 E4 E5 ,
2526,接收,19:08:24.850.0,0x00000509,标准帧,数据帧,0x03,3F 82 01 ,
2527,接收,19:08:24.850.0,0x0000050a,标准帧,数据帧,0x03,E7 E6 E5 ,
2528,接收,19:08:24.862.0,0x0000050d,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
2529,接收,19:08:24.862.0,0x0000050d,标准帧,数据帧,0x08,01 BB 03 00 00 00 00 00 ,
2530,接收,19:08:24.917.0,0x00000301,标准帧,数据帧,0x08,6D 3C 43 3C 00 00 00 00 ,
2531,接收,19:08:24.917.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
2532,接收,19:08:24.921.0,0x00000303,标准帧,数据帧,0x04,B1 00 36 1E ,
2533,接收,19:08:24.921.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
2534,接收,19:08:24.943.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 83 3C D0 FF ,
2535,接收,19:08:24.943.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5F 3B ,
2536,接收,19:08:24.943.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
2537,接收,19:08:24.943.0,0x00000401,标准帧,数据帧,0x08,DB 78 00 00 00 00 00 00 ,
2538,接收,19:08:25.013.0,0x00000301,标准帧,数据帧,0x08,6D 3C 4A 3C 00 00 00 00 ,
2539,接收,19:08:25.013.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
2540,接收,19:08:25.020.0,0x00000303,标准帧,数据帧,0x04,B1 00 36 1E ,
2541,接收,19:08:25.020.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
2542,接收,19:08:25.031.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7E 3C D8 FF ,
2543,接收,19:08:25.031.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5A 3B ,
2544,接收,19:08:25.040.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
2545,接收,19:08:25.040.0,0x00000401,标准帧,数据帧,0x08,DB 78 00 00 00 00 00 00 ,
2546,接收,19:08:25.116.0,0x00000301,标准帧,数据帧,0x08,6D 3C 47 3C 00 00 00 00 ,
2547,接收,19:08:25.116.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
2548,接收,19:08:25.143.0,0x00000303,标准帧,数据帧,0x04,B1 00 36 1E ,
2549,接收,19:08:25.143.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
2550,接收,19:08:25.143.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 82 3C D2 FF ,
2551,接收,19:08:25.143.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5A 3B ,
2552,接收,19:08:25.143.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
2553,接收,19:08:25.143.0,0x00000401,标准帧,数据帧,0x08,DB 78 00 00 00 00 00 00 ,
2554,接收,19:08:25.214.0,0x00000301,标准帧,数据帧,0x08,68 3C 4D 3C 00 00 00 00 ,
2555,接收,19:08:25.214.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
2556,接收,19:08:25.220.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
2557,接收,19:08:25.220.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
2558,接收,19:08:25.230.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7E 3C DA FF ,
2559,接收,19:08:25.230.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5F 3B ,
2560,接收,19:08:25.241.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
2561,接收,19:08:25.241.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 00 00 00 00 ,
2562,接收,19:08:25.318.0,0x00000301,标准帧,数据帧,0x08,68 3C 48 3C 00 00 00 00 ,
2563,接收,19:08:25.318.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
2564,接收,19:08:25.322.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
2565,接收,19:08:25.322.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
2566,接收,19:08:25.343.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 83 3C D2 FF ,
2567,接收,19:08:25.343.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5F 3B ,
2568,接收,19:08:25.343.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
2569,接收,19:08:25.343.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 00 00 00 00 ,
2570,接收,19:08:25.414.0,0x00000301,标准帧,数据帧,0x08,68 3C 49 3C 00 00 00 00 ,
2571,接收,19:08:25.414.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
2572,接收,19:08:25.420.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
2573,接收,19:08:25.420.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
2574,接收,19:08:25.431.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7E 3C D6 FF ,
2575,接收,19:08:25.431.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5A 3B ,
2576,接收,19:08:25.442.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
2577,接收,19:08:25.442.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 00 00 00 00 ,
2578,接收,19:08:25.517.0,0x00000301,标准帧,数据帧,0x08,68 3C 3E 3C 00 00 00 00 ,
2579,接收,19:08:25.517.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
2580,接收,19:08:25.521.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
2581,接收,19:08:25.521.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
2582,接收,19:08:25.541.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 83 3C D0 FF ,
2583,接收,19:08:25.541.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5A 3B ,
2584,接收,19:08:25.542.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
2585,接收,19:08:25.542.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 00 00 00 00 ,
2586,接收,19:08:25.614.0,0x00000301,标准帧,数据帧,0x08,6D 3C 4B 3C 00 00 00 00 ,
2587,接收,19:08:25.614.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
2588,接收,19:08:25.621.0,0x00000303,标准帧,数据帧,0x04,B1 00 36 1E ,
2589,接收,19:08:25.621.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
2590,接收,19:08:25.631.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7E 3C D8 FF ,
2591,接收,19:08:25.631.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 64 3B ,
2592,接收,19:08:25.641.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
2593,接收,19:08:25.641.0,0x00000401,标准帧,数据帧,0x08,DB 78 00 00 00 00 00 00 ,
2594,接收,19:08:25.718.0,0x00000301,标准帧,数据帧,0x08,6D 3C 48 3C 00 00 00 00 ,
2595,接收,19:08:25.718.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
2596,接收,19:08:25.722.0,0x00000303,标准帧,数据帧,0x04,B1 00 36 1E ,
2597,接收,19:08:25.722.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
2598,接收,19:08:25.744.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 82 3C D2 FF ,
2599,接收,19:08:25.744.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 64 3B ,
2600,接收,19:08:25.744.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
2601,接收,19:08:25.744.0,0x00000401,标准帧,数据帧,0x08,DB 78 00 00 00 00 00 00 ,
2602,接收,19:08:25.812.0,0x00000604,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
2603,接收,19:08:25.812.0,0x00000605,标准帧,数据帧,0x08,00 00 00 00 01 00 00 00 ,
2604,接收,19:08:25.813.0,0x00000606,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
2605,接收,19:08:25.813.0,0x00000301,标准帧,数据帧,0x08,6D 3C 44 3C 00 00 00 00 ,
2606,接收,19:08:25.813.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
2607,接收,19:08:25.818.0,0x00000402,标准帧,数据帧,0x08,01 00 00 00 F8 25 00 00 ,
2608,接收,19:08:25.818.0,0x00000403,标准帧,数据帧,0x08,64 00 00 00 E3 C3 07 00 ,
2609,接收,19:08:25.818.0,0x00000507,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
2610,接收,19:08:25.818.0,0x00000508,标准帧,数据帧,0x08,AF 36 AF 36 0B 01 01 00 ,
2611,接收,19:08:25.822.0,0x00000303,标准帧,数据帧,0x04,B1 00 36 1E ,
2612,接收,19:08:25.822.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
2613,接收,19:08:25.822.0,0x00000405,标准帧,数据帧,0x08,10 0C 10 0C 13 0C 14 0C ,
2614,接收,19:08:25.822.0,0x00000406,标准帧,数据帧,0x08,07 0C 1B 0C 17 0C 14 0C ,
2615,接收,19:08:25.822.0,0x0000050b,标准帧,数据帧,0x08,AF 36 AF 36 11 03 04 A5 ,
2616,接收,19:08:25.823.0,0x0000050c,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
2617,接收,19:08:25.832.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7E 3C D4 FF ,
2618,接收,19:08:25.832.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 64 3B ,
2619,接收,19:08:25.832.0,0x00000407,标准帧,数据帧,0x04,17 0C 1D 0C ,
2620,接收,19:08:25.832.0,0x00000408,标准帧,数据帧,0x04,06 09 00 00 ,
2621,接收,19:08:25.832.0,0x0000050c,标准帧,数据帧,0x08,02 00 00 00 00 00 00 00 ,
2622,接收,19:08:25.833.0,0x0000050c,标准帧,数据帧,0x08,04 00 00 00 00 00 00 00 ,
2623,接收,19:08:25.842.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
2624,接收,19:08:25.842.0,0x00000401,标准帧,数据帧,0x08,DB 78 00 00 00 00 00 00 ,
2625,接收,19:08:25.842.0,0x00000409,标准帧,数据帧,0x08,E5 E4 E5 D7 E5 E5 E5 E5 ,
2626,接收,19:08:25.842.0,0x00000506,标准帧,数据帧,0x07,07 0C 1D 0C A5 E4 E5 ,
2627,接收,19:08:25.842.0,0x0000050c,标准帧,数据帧,0x08,06 00 00 00 00 00 00 00 ,
2628,接收,19:08:25.842.0,0x0000050c,标准帧,数据帧,0x08,08 00 00 00 00 00 00 00 ,
2629,接收,19:08:25.853.0,0x00000509,标准帧,数据帧,0x03,3F 82 01 ,
2630,接收,19:08:25.853.0,0x0000050a,标准帧,数据帧,0x03,E6 E6 E5 ,
2631,接收,19:08:25.853.0,0x0000050c,标准帧,数据帧,0x08,0A 00 00 00 00 00 00 00 ,
2632,接收,19:08:25.853.0,0x0000050d,标准帧,数据帧,0x08,02 84 01 00 00 00 00 00 ,
2633,接收,19:08:25.862.0,0x0000050d,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
2634,接收,19:08:25.862.0,0x0000050d,标准帧,数据帧,0x08,01 BB 03 00 00 00 00 00 ,
2635,接收,19:08:25.862.0,0x0000050d,标准帧,数据帧,0x08,03 D7 06 00 00 00 00 00 ,
2636,接收,19:08:25.862.0,0x0000050d,标准帧,数据帧,0x08,04 44 00 00 00 00 00 00 ,
2637,接收,19:08:25.871.0,0x0000050d,标准帧,数据帧,0x08,05 22 9E 06 00 00 00 00 ,
2638,接收,19:08:25.871.0,0x0000050d,标准帧,数据帧,0x08,06 00 00 00 00 00 00 00 ,
2639,接收,19:08:25.881.0,0x0000050e,标准帧,数据帧,0x08,12 39 00 00 C4 4A 00 00 ,
2640,接收,19:08:25.881.0,0x0000050f,标准帧,数据帧,0x08,00 00 00 00 03 00 00 00 ,
2641,接收,19:08:25.890.0,0x0000050f,标准帧,数据帧,0x08,0A 53 44 32 34 31 32 4D ,
2642,接收,19:08:25.890.0,0x0000050f,标准帧,数据帧,0x08,0B 42 41 54 32 30 31 30 ,
2643,接收,19:08:25.901.0,0x0000050f,标准帧,数据帧,0x08,0C 32 34 37 00 00 00 00 ,
2644,接收,19:08:25.901.0,0x0000050f,标准帧,数据帧,0x08,0F 00 00 00 00 00 00 00 ,
2645,接收,19:08:25.920.0,0x00000301,标准帧,数据帧,0x08,6D 3C 3D 3C 00 00 00 00 ,
2646,接收,19:08:25.920.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
2647,接收,19:08:25.920.0,0x0000050f,标准帧,数据帧,0x08,10 00 00 00 00 00 00 00 ,
2648,接收,19:08:25.920.0,0x0000050f,标准帧,数据帧,0x08,11 00 00 00 00 00 00 00 ,
2649,接收,19:08:25.938.0,0x00000303,标准帧,数据帧,0x04,B1 00 36 1E ,
2650,接收,19:08:25.938.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
2651,接收,19:08:25.943.0,0x0000050f,标准帧,数据帧,0x08,18 67 65 38 61 37 65 00 ,
2652,接收,19:08:25.943.0,0x0000050f,标准帧,数据帧,0x08,19 E8 07 08 00 64 00 00 ,
2653,接收,19:08:25.943.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7E 3C D0 FF ,
2654,接收,19:08:25.943.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 64 3B ,
2655,接收,19:08:25.943.0,0x0000050f,标准帧,数据帧,0x08,1A 00 00 00 00 00 00 00 ,
2656,接收,19:08:25.943.0,0x0000050f,标准帧,数据帧,0x08,1B 00 00 00 00 00 00 00 ,
2657,接收,19:08:25.943.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
2658,接收,19:08:25.943.0,0x00000401,标准帧,数据帧,0x08,E5 78 00 00 00 00 00 00 ,
2659,接收,19:08:25.943.0,0x0000050f,标准帧,数据帧,0x08,1C 00 00 00 00 00 00 00 ,
2660,接收,19:08:25.944.0,0x0000050f,标准帧,数据帧,0x08,1D 00 00 00 00 00 00 00 ,
2661,接收,19:08:25.950.0,0x00000703,标准帧,数据帧,0x02,00 00 ,
2662,接收,19:08:25.950.0,0x00000704,标准帧,数据帧,0x08,00 00 00 00 00 00 00 01 ,
2663,接收,19:08:25.962.0,0x00000704,标准帧,数据帧,0x08,01 00 00 00 00 00 00 00 ,
2664,接收,19:08:25.962.0,0x00000704,标准帧,数据帧,0x08,02 00 00 00 00 00 00 00 ,
2665,接收,19:08:25.970.0,0x00000704,标准帧,数据帧,0x08,03 00 00 00 00 00 00 00 ,
2666,接收,19:08:25.970.0,0x00000704,标准帧,数据帧,0x08,04 00 00 00 00 00 00 00 ,
2667,接收,19:08:25.982.0,0x00000704,标准帧,数据帧,0x08,05 00 00 00 00 00 00 00 ,
2668,接收,19:08:25.982.0,0x00000704,标准帧,数据帧,0x08,06 00 00 27 09 00 00 00 ,
2669,接收,19:08:25.991.0,0x00000704,标准帧,数据帧,0x08,07 00 00 00 00 00 00 00 ,
2670,接收,19:08:25.991.0,0x00000704,标准帧,数据帧,0x08,08 00 00 00 00 00 00 00 ,
2671,接收,19:08:26.001.0,0x00000704,标准帧,数据帧,0x08,0B 00 00 00 00 00 00 00 ,
2672,接收,19:08:26.001.0,0x00000704,标准帧,数据帧,0x08,0D 00 00 00 00 CE CE 00 ,
2673,接收,19:08:26.016.0,0x00000301,标准帧,数据帧,0x08,72 3C 48 3C 00 00 00 00 ,
2674,接收,19:08:26.016.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
2675,接收,19:08:26.016.0,0x00000704,标准帧,数据帧,0x08,0E 00 00 00 00 00 00 00 ,
2676,接收,19:08:26.016.0,0x00000704,标准帧,数据帧,0x08,0F 00 00 00 00 00 00 00 ,
2677,接收,19:08:26.020.0,0x00000303,标准帧,数据帧,0x04,B1 00 39 1E ,
2678,接收,19:08:26.020.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
2679,接收,19:08:26.022.0,0x00000704,标准帧,数据帧,0x08,10 00 00 00 00 00 00 00 ,
2680,接收,19:08:26.022.0,0x00000704,标准帧,数据帧,0x08,11 00 00 00 00 00 00 00 ,
2681,接收,19:08:26.031.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7C 3C D6 FF ,
2682,接收,19:08:26.031.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 69 3B ,
2683,接收,19:08:26.031.0,0x00000704,标准帧,数据帧,0x08,12 00 00 00 00 00 00 00 ,
2684,接收,19:08:26.031.0,0x00000704,标准帧,数据帧,0x08,13 00 00 00 00 00 00 00 ,
2685,接收,19:08:26.042.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
2686,接收,19:08:26.042.0,0x00000401,标准帧,数据帧,0x08,E5 78 00 00 00 00 00 00 ,
2687,接收,19:08:26.119.0,0x00000301,标准帧,数据帧,0x08,72 3C 45 3C 00 00 00 00 ,
2688,接收,19:08:26.119.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
2689,接收,19:08:26.139.0,0x00000303,标准帧,数据帧,0x04,B1 00 39 1E ,
2690,接收,19:08:26.139.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
2691,接收,19:08:26.140.0,0x00000309,标准帧,数据帧,0x08,63 A8 00 3D 82 3C D0 FF ,
2692,接收,19:08:26.140.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 69 3B ,
2693,接收,19:08:26.141.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
2694,接收,19:08:26.141.0,0x00000401,标准帧,数据帧,0x08,E5 78 00 00 00 00 00 00 ,
2695,接收,19:08:26.212.0,0x00000301,标准帧,数据帧,0x08,6D 3C 46 3C 00 00 00 00 ,
2696,接收,19:08:26.212.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
2697,接收,19:08:26.221.0,0x00000303,标准帧,数据帧,0x04,B1 00 36 1E ,
2698,接收,19:08:26.221.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
2699,接收,19:08:26.230.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7F 3C D4 FF ,
2700,接收,19:08:26.230.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 64 3B ,
2701,接收,19:08:26.241.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
2702,接收,19:08:26.241.0,0x00000401,标准帧,数据帧,0x08,DB 78 00 00 00 00 00 00 ,
2703,接收,19:08:26.317.0,0x00000301,标准帧,数据帧,0x08,6D 3C 45 3C 00 00 00 00 ,
2704,接收,19:08:26.317.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
2705,接收,19:08:26.321.0,0x00000303,标准帧,数据帧,0x04,B1 00 36 1E ,
2706,接收,19:08:26.321.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
2707,接收,19:08:26.341.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 82 3C D2 FF ,
2708,接收,19:08:26.341.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 64 3B ,
2709,接收,19:08:26.341.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
2710,接收,19:08:26.342.0,0x00000401,标准帧,数据帧,0x08,DB 78 00 00 00 00 00 00 ,
2711,接收,19:08:26.412.0,0x00000301,标准帧,数据帧,0x08,6D 3C 45 3C 00 00 00 00 ,
2712,接收,19:08:26.413.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
