Index,Direction,Time Stamp,Frame ID,Format,Type,Data Length,Data(HEX),Unnamed: 8
1587,Receive,19:08:15.541.0,0x0000030a,Standard,Data,0x04,5E 3C 5A 3B ,
1588,Receive,19:08:15.541.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
1589,Receive,19:08:15.542.0,0x00000401,Standard,Data,0x08,E5 78 00 00 00 00 00 00 ,
1590,Receive,19:08:15.613.0,0x00000301,Standard,Data,0x08,6D 3C 4A 3C 00 00 00 00 ,
1591,Receive,19:08:15.613.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
1592,Receive,19:08:15.620.0,0x00000303,Standard,Data,0x04,B1 00 36 1E ,
1593,Receive,19:08:15.620.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
1594,Receive,19:08:15.632.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7F 3C D8 FF ,
1595,Receive,19:08:15.632.0,0x0000030a,Standard,Data,0x04,5E 3C 5F 3B ,
1596,Receive,19:08:15.640.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
1597,Receive,19:08:15.640.0,0x00000401,Standard,Data,0x08,DB 78 00 00 00 00 00 00 ,
1598,Receive,19:08:15.716.0,0x00000301,Standard,Data,0x08,6D 3C 44 3C 00 00 00 00 ,
1599,Receive,19:08:15.716.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
1600,Receive,19:08:15.721.0,0x00000303,Standard,Data,0x04,B1 00 36 1E ,
1601,Receive,19:08:15.722.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
1602,Receive,19:08:15.744.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 82 3C D4 FF ,
1603,Receive,19:08:15.744.0,0x0000030a,Standard,Data,0x04,5E 3C 5F 3B ,
1604,Receive,19:08:15.744.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
1605,Receive,19:08:15.744.0,0x00000401,Standard,Data,0x08,DB 78 00 00 00 00 00 00 ,
1606,Receive,19:08:15.816.0,0x00000604,Standard,Data,0x08,00 00 00 00 00 00 00 00 ,
1607,Receive,19:08:15.816.0,0x00000605,Standard,Data,0x08,00 00 00 00 01 00 00 00 ,
1608,Receive,19:08:15.816.0,0x00000606,Standard,Data,0x08,00 00 00 00 00 00 00 00 ,
1609,Receive,19:08:15.816.0,0x00000301,Standard,Data,0x08,68 3C 46 3C 00 00 00 00 ,
1610,Receive,19:08:15.816.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
1611,Receive,19:08:15.816.0,0x00000402,Standard,Data,0x08,01 00 00 00 F8 25 00 00 ,
1612,Receive,19:08:15.816.0,0x00000403,Standard,Data,0x08,64 00 00 00 E3 C3 07 00 ,
1613,Receive,19:08:15.816.0,0x00000507,Standard,Data,0x08,00 00 00 00 00 00 00 00 ,
1614,Receive,19:08:15.816.0,0x00000508,Standard,Data,0x08,AF 36 AF 36 0B 01 01 00 ,
1615,Receive,19:08:15.823.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
1616,Receive,19:08:15.823.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
1617,Receive,19:08:15.823.0,0x00000405,Standard,Data,0x08,10 0C 10 0C 13 0C 16 0C ,
1618,Receive,19:08:15.823.0,0x00000406,Standard,Data,0x08,07 0C 1B 0C 17 0C 14 0C ,
1619,Receive,19:08:15.823.0,0x0000050b,Standard,Data,0x08,AF 36 AF 36 11 03 04 A5 ,
1620,Receive,19:08:15.823.0,0x0000050c,Standard,Data,0x08,00 00 00 00 00 00 00 00 ,
1621,Receive,19:08:15.834.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7E 3C D6 FF ,
1622,Receive,19:08:15.834.0,0x0000030a,Standard,Data,0x04,5E 3C 5F 3B ,
1623,Receive,19:08:15.834.0,0x00000407,Standard,Data,0x04,18 0C 1D 0C ,
1624,Receive,19:08:15.834.0,0x00000408,Standard,Data,0x04,FC 08 00 00 ,
1625,Receive,19:08:15.834.0,0x0000050c,Standard,Data,0x08,02 00 00 00 00 00 00 00 ,
1626,Receive,19:08:15.834.0,0x0000050c,Standard,Data,0x08,04 00 00 00 00 00 00 00 ,
1627,Receive,19:08:15.844.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
1628,Receive,19:08:15.844.0,0x00000401,Standard,Data,0x08,D1 78 00 00 00 00 00 00 ,
1629,Receive,19:08:15.844.0,0x00000409,Standard,Data,0x08,E5 E4 E5 D7 E5 E5 E5 E5 ,
1630,Receive,19:08:15.844.0,0x00000506,Standard,Data,0x07,07 0C 1D 0C A5 E4 E5 ,
1631,Receive,19:08:15.844.0,0x0000050c,Standard,Data,0x08,06 00 00 00 00 00 00 00 ,
1632,Receive,19:08:15.844.0,0x0000050c,Standard,Data,0x08,08 00 00 00 00 00 00 00 ,
1633,Receive,19:08:15.851.0,0x00000509,Standard,Data,0x03,3F 82 01 ,
1634,Receive,19:08:15.851.0,0x0000050a,Standard,Data,0x03,E6 E6 E5 ,
1635,Receive,19:08:15.852.0,0x0000050c,Standard,Data,0x08,0A 00 00 00 00 00 00 00 ,
1636,Receive,19:08:15.852.0,0x0000050d,Standard,Data,0x08,02 82 01 00 00 00 00 00 ,
1637,Receive,19:08:15.863.0,0x0000050d,Standard,Data,0x08,00 00 00 00 00 00 00 00 ,
1638,Receive,19:08:15.863.0,0x0000050d,Standard,Data,0x08,01 BB 03 00 00 00 00 00 ,
1639,Receive,19:08:15.863.0,0x0000050d,Standard,Data,0x08,03 D0 06 00 00 00 00 00 ,
1640,Receive,19:08:15.863.0,0x0000050d,Standard,Data,0x08,04 44 00 00 00 00 00 00 ,
1641,Receive,19:08:15.871.0,0x0000050d,Standard,Data,0x08,05 22 9E 06 00 00 00 00 ,
1642,Receive,19:08:15.871.0,0x0000050d,Standard,Data,0x08,06 00 00 00 00 00 00 00 ,
1643,Receive,19:08:15.881.0,0x0000050e,Standard,Data,0x08,12 39 00 00 C4 4A 00 00 ,
1644,Receive,19:08:15.881.0,0x0000050f,Standard,Data,0x08,00 00 00 00 03 00 00 00 ,
1645,Receive,19:08:15.890.0,0x0000050f,Standard,Data,0x08,0A 53 44 32 34 31 32 4D ,
1646,Receive,19:08:15.890.0,0x0000050f,Standard,Data,0x08,0B 42 41 54 32 30 31 30 ,
1647,Receive,19:08:15.901.0,0x0000050f,Standard,Data,0x08,0C 32 34 37 00 00 00 00 ,
1648,Receive,19:08:15.901.0,0x0000050f,Standard,Data,0x08,0F 00 00 00 00 00 00 00 ,
1649,Receive,19:08:15.920.0,0x00000301,Standard,Data,0x08,68 3C 47 3C 00 00 00 00 ,
1650,Receive,19:08:15.920.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
1651,Receive,19:08:15.920.0,0x0000050f,Standard,Data,0x08,10 00 00 00 00 00 00 00 ,
1652,Receive,19:08:15.920.0,0x0000050f,Standard,Data,0x08,11 00 00 00 00 00 00 00 ,
1653,Receive,19:08:15.943.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
1654,Receive,19:08:15.943.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
1655,Receive,19:08:15.943.0,0x0000050f,Standard,Data,0x08,18 67 65 38 61 37 65 00 ,
1656,Receive,19:08:15.943.0,0x0000050f,Standard,Data,0x08,19 E8 07 08 00 64 00 00 ,
1657,Receive,19:08:15.943.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 82 3C D4 FF ,
1658,Receive,19:08:15.943.0,0x0000030a,Standard,Data,0x04,5E 3C 5F 3B ,
1659,Receive,19:08:15.943.0,0x0000050f,Standard,Data,0x08,1A 00 00 00 00 00 00 00 ,
1660,Receive,19:08:15.943.0,0x0000050f,Standard,Data,0x08,1B 00 00 00 00 00 00 00 ,
1661,Receive,19:08:15.944.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
1662,Receive,19:08:15.944.0,0x00000401,Standard,Data,0x08,D1 78 00 00 00 00 00 00 ,
1663,Receive,19:08:15.945.0,0x0000050f,Standard,Data,0x08,1C 00 00 00 00 00 00 00 ,
1664,Receive,19:08:15.945.0,0x0000050f,Standard,Data,0x08,1D 00 00 00 00 00 00 00 ,
1665,Receive,19:08:15.950.0,0x00000703,Standard,Data,0x02,00 00 ,
1666,Receive,19:08:15.950.0,0x00000704,Standard,Data,0x08,00 00 00 00 00 00 00 01 ,
1667,Receive,19:08:15.962.0,0x00000704,Standard,Data,0x08,01 00 00 00 00 00 00 00 ,
1668,Receive,19:08:15.962.0,0x00000704,Standard,Data,0x08,02 00 00 00 00 00 00 00 ,
1669,Receive,19:08:15.970.0,0x00000704,Standard,Data,0x08,03 00 00 00 00 00 00 00 ,
1670,Receive,19:08:15.970.0,0x00000704,Standard,Data,0x08,04 00 00 00 00 00 00 00 ,
1671,Receive,19:08:15.981.0,0x00000704,Standard,Data,0x08,05 00 00 00 00 00 00 00 ,
1672,Receive,19:08:15.981.0,0x00000704,Standard,Data,0x08,06 00 00 1D 09 00 00 00 ,
1673,Receive,19:08:15.990.0,0x00000704,Standard,Data,0x08,07 00 00 00 00 00 00 00 ,
1674,Receive,19:08:15.990.0,0x00000704,Standard,Data,0x08,08 00 00 00 00 00 00 00 ,
1675,Receive,19:08:16.001.0,0x00000704,Standard,Data,0x08,0B 00 00 00 00 00 00 00 ,
1676,Receive,19:08:16.001.0,0x00000704,Standard,Data,0x08,0D 00 00 00 00 CE CE 00 ,
1677,Receive,19:08:16.013.0,0x00000301,Standard,Data,0x08,72 3C 47 3C 00 00 00 00 ,
1678,Receive,19:08:16.013.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
1679,Receive,19:08:16.013.0,0x00000704,Standard,Data,0x08,0E 00 00 00 00 00 00 00 ,
1680,Receive,19:08:16.013.0,0x00000704,Standard,Data,0x08,0F 00 00 00 00 00 00 00 ,
1681,Receive,19:08:16.022.0,0x00000303,Standard,Data,0x04,B1 00 39 1E ,
1682,Receive,19:08:16.022.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
1683,Receive,19:08:16.022.0,0x00000704,Standard,Data,0x08,10 00 00 00 00 00 00 00 ,
1684,Receive,19:08:16.022.0,0x00000704,Standard,Data,0x08,11 00 00 00 00 00 00 00 ,
1685,Receive,19:08:16.032.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7C 3C D8 FF ,
1686,Receive,19:08:16.032.0,0x0000030a,Standard,Data,0x04,5E 3C 5A 3B ,
1687,Receive,19:08:16.032.0,0x00000704,Standard,Data,0x08,12 00 00 00 00 00 00 00 ,
1688,Receive,19:08:16.032.0,0x00000704,Standard,Data,0x08,13 00 00 00 00 00 00 00 ,
1689,Receive,19:08:16.041.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
1690,Receive,19:08:16.041.0,0x00000401,Standard,Data,0x08,E5 78 00 00 00 00 00 00 ,
1691,Receive,19:08:16.117.0,0x00000301,Standard,Data,0x08,72 3C 3E 3C 00 00 00 00 ,
1692,Receive,19:08:16.117.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
1693,Receive,19:08:16.120.0,0x00000303,Standard,Data,0x04,B1 00 39 1E ,
1694,Receive,19:08:16.120.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
1695,Receive,19:08:16.145.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 82 3C D4 FF ,
1696,Receive,19:08:16.145.0,0x0000030a,Standard,Data,0x04,5E 3C 5A 3B ,
1697,Receive,19:08:16.145.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
1698,Receive,19:08:16.145.0,0x00000401,Standard,Data,0x08,E5 78 00 00 00 00 00 00 ,
1699,Receive,19:08:16.214.0,0x00000301,Standard,Data,0x08,72 3C 45 3C 00 00 00 00 ,
1700,Receive,19:08:16.214.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
1701,Receive,19:08:16.221.0,0x00000303,Standard,Data,0x04,B1 00 39 1E ,
1702,Receive,19:08:16.221.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
1703,Receive,19:08:16.231.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7F 3C DC FF ,
1704,Receive,19:08:16.231.0,0x0000030a,Standard,Data,0x04,5E 3C 5A 3B ,
1705,Receive,19:08:16.241.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
1706,Receive,19:08:16.241.0,0x00000401,Standard,Data,0x08,E5 78 00 00 00 00 00 00 ,
1707,Receive,19:08:16.317.0,0x00000301,Standard,Data,0x08,72 3C 48 3C 00 00 00 00 ,
1708,Receive,19:08:16.317.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
1709,Receive,19:08:16.321.0,0x00000303,Standard,Data,0x04,B1 00 39 1E ,
1710,Receive,19:08:16.321.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
1711,Receive,19:08:16.341.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 81 3C D2 FF ,
1712,Receive,19:08:16.341.0,0x0000030a,Standard,Data,0x04,5E 3C 5A 3B ,
1713,Receive,19:08:16.345.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
1714,Receive,19:08:16.345.0,0x00000401,Standard,Data,0x08,E5 78 00 00 00 00 00 00 ,
1715,Receive,19:08:16.412.0,0x00000301,Standard,Data,0x08,77 3C 46 3C 00 00 00 00 ,
1716,Receive,19:08:16.412.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
1717,Receive,19:08:16.421.0,0x00000303,Standard,Data,0x04,B1 00 3C 1E ,
1718,Receive,19:08:16.421.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
1719,Receive,19:08:16.430.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7D 3C D6 FF ,
1720,Receive,19:08:16.430.0,0x0000030a,Standard,Data,0x04,63 3C 5F 3B ,
1721,Receive,19:08:16.441.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
1722,Receive,19:08:16.441.0,0x00000401,Standard,Data,0x08,F0 78 00 00 00 00 00 00 ,
1723,Receive,19:08:16.517.0,0x00000301,Standard,Data,0x08,77 3C 45 3C 00 00 00 00 ,
1724,Receive,19:08:16.517.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
1725,Receive,19:08:16.520.0,0x00000303,Standard,Data,0x04,B1 00 3C 1E ,
1726,Receive,19:08:16.520.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
1727,Receive,19:08:16.545.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 81 3C D4 FF ,
1728,Receive,19:08:16.545.0,0x0000030a,Standard,Data,0x04,63 3C 5F 3B ,
1729,Receive,19:08:16.545.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
1730,Receive,19:08:16.545.0,0x00000401,Standard,Data,0x08,F0 78 00 00 00 00 00 00 ,
1731,Receive,19:08:16.614.0,0x00000301,Standard,Data,0x08,72 3C 48 3C 00 00 00 00 ,
1732,Receive,19:08:16.614.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
1733,Receive,19:08:16.622.0,0x00000303,Standard,Data,0x04,B1 00 39 1E ,
1734,Receive,19:08:16.622.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
1735,Receive,19:08:16.630.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7C 3C D0 FF ,
1736,Receive,19:08:16.630.0,0x0000030a,Standard,Data,0x04,63 3C 5A 3B ,
1737,Receive,19:08:16.641.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
1738,Receive,19:08:16.641.0,0x00000401,Standard,Data,0x08,E5 78 00 00 00 00 00 00 ,
1739,Receive,19:08:16.717.0,0x00000301,Standard,Data,0x08,72 3C 42 3C 00 00 00 00 ,
1740,Receive,19:08:16.717.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
1741,Receive,19:08:16.743.0,0x00000303,Standard,Data,0x04,B1 00 39 1E ,
1742,Receive,19:08:16.743.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
1743,Receive,19:08:16.743.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 82 3C D0 FF ,
1744,Receive,19:08:16.743.0,0x0000030a,Standard,Data,0x04,63 3C 5A 3B ,
1745,Receive,19:08:16.743.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
1746,Receive,19:08:16.743.0,0x00000401,Standard,Data,0x08,E5 78 00 00 00 00 00 00 ,
1747,Receive,19:08:16.812.0,0x00000604,Standard,Data,0x08,00 00 00 00 00 00 00 00 ,
1748,Receive,19:08:16.812.0,0x00000605,Standard,Data,0x08,00 00 00 00 01 00 00 00 ,
1749,Receive,19:08:16.813.0,0x00000606,Standard,Data,0x08,00 00 00 00 00 00 00 00 ,
1750,Receive,19:08:16.813.0,0x00000301,Standard,Data,0x08,77 3C 47 3C 00 00 00 00 ,
1751,Receive,19:08:16.814.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
1752,Receive,19:08:16.814.0,0x00000402,Standard,Data,0x08,01 00 00 00 F8 25 00 00 ,
1753,Receive,19:08:16.815.0,0x00000403,Standard,Data,0x08,64 00 00 00 E3 C3 07 00 ,
1754,Receive,19:08:16.822.0,0x00000303,Standard,Data,0x04,B1 00 3C 1E ,
1755,Receive,19:08:16.822.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
1756,Receive,19:08:16.822.0,0x00000405,Standard,Data,0x08,10 0C 10 0C 13 0C 16 0C ,
1757,Receive,19:08:16.822.0,0x00000406,Standard,Data,0x08,07 0C 1B 0C 17 0C 14 0C ,
1758,Receive,19:08:16.833.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7E 3C D8 FF ,
1759,Receive,19:08:16.833.0,0x0000030a,Standard,Data,0x04,5E 3C 5F 3B ,
1760,Receive,19:08:16.833.0,0x00000407,Standard,Data,0x04,17 0C 1D 0C ,
1761,Receive,19:08:16.833.0,0x00000408,Standard,Data,0x04,FD 08 00 00 ,
1762,Receive,19:08:16.843.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
1763,Receive,19:08:16.843.0,0x00000401,Standard,Data,0x08,F0 78 00 00 00 00 00 00 ,
1764,Receive,19:08:16.843.0,0x00000409,Standard,Data,0x08,E5 E4 E5 D7 E5 E5 E5 E5 ,
1765,Receive,19:08:16.843.0,0x00000506,Standard,Data,0x07,07 0C 1D 0C A5 E4 E5 ,
1766,Receive,19:08:16.851.0,0x00000509,Standard,Data,0x03,3F 82 01 ,
1767,Receive,19:08:16.851.0,0x0000050a,Standard,Data,0x03,E6 E6 E5 ,
1768,Receive,19:08:16.860.0,0x0000050d,Standard,Data,0x08,00 00 00 00 00 00 00 00 ,
1769,Receive,19:08:16.860.0,0x0000050d,Standard,Data,0x08,01 BB 03 00 00 00 00 00 ,
1770,Receive,19:08:16.917.0,0x00000301,Standard,Data,0x08,77 3C 3E 3C 00 00 00 00 ,
1771,Receive,19:08:16.917.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
1772,Receive,19:08:16.943.0,0x00000303,Standard,Data,0x04,B1 00 3C 1E ,
1773,Receive,19:08:16.943.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
1774,Receive,19:08:16.943.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 80 3C D2 FF ,
1775,Receive,19:08:16.943.0,0x0000030a,Standard,Data,0x04,5E 3C 5F 3B ,
1776,Receive,19:08:16.943.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
1777,Receive,19:08:16.943.0,0x00000401,Standard,Data,0x08,F0 78 00 00 00 00 00 00 ,
1778,Receive,19:08:17.014.0,0x00000301,Standard,Data,0x08,77 3C 42 3C 00 00 00 00 ,
1779,Receive,19:08:17.014.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
1780,Receive,19:08:17.021.0,0x00000303,Standard,Data,0x04,B1 00 3C 1E ,
1781,Receive,19:08:17.021.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
1782,Receive,19:08:17.030.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7E 3C D6 FF ,
1783,Receive,19:08:17.030.0,0x0000030a,Standard,Data,0x04,63 3C 5A 3B ,
1784,Receive,19:08:17.042.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
1785,Receive,19:08:17.042.0,0x00000401,Standard,Data,0x08,F0 78 00 00 00 00 00 00 ,
1786,Receive,19:08:17.119.0,0x00000301,Standard,Data,0x08,77 3C 44 3C 00 00 00 00 ,
1787,Receive,19:08:17.119.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
1788,Receive,19:08:17.122.0,0x00000303,Standard,Data,0x04,B1 00 3C 1E ,
1789,Receive,19:08:17.122.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
1790,Receive,19:08:17.144.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 82 3C D4 FF ,
1791,Receive,19:08:17.144.0,0x0000030a,Standard,Data,0x04,63 3C 5A 3B ,
1792,Receive,19:08:17.144.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
1793,Receive,19:08:17.144.0,0x00000401,Standard,Data,0x08,F0 78 00 00 00 00 00 00 ,
1794,Receive,19:08:17.213.0,0x00000301,Standard,Data,0x08,72 3C 48 3C 00 00 00 00 ,
1795,Receive,19:08:17.213.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
1796,Receive,19:08:17.220.0,0x00000303,Standard,Data,0x04,B1 00 39 1E ,
1797,Receive,19:08:17.220.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
1798,Receive,19:08:17.231.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7F 3C D4 FF ,
1799,Receive,19:08:17.231.0,0x0000030a,Standard,Data,0x04,5E 3C 5F 3B ,
1800,Receive,19:08:17.241.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
1801,Receive,19:08:17.241.0,0x00000401,Standard,Data,0x08,E5 78 00 00 00 00 00 00 ,
1802,Receive,19:08:17.318.0,0x00000301,Standard,Data,0x08,72 3C 43 3C 00 00 00 00 ,
1803,Receive,19:08:17.318.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
1804,Receive,19:08:17.321.0,0x00000303,Standard,Data,0x04,B1 00 39 1E ,
1805,Receive,19:08:17.321.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
1806,Receive,19:08:17.340.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 82 3C D4 FF ,
1807,Receive,19:08:17.340.0,0x0000030a,Standard,Data,0x04,5E 3C 5F 3B ,
1808,Receive,19:08:17.343.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
1809,Receive,19:08:17.343.0,0x00000401,Standard,Data,0x08,E5 78 00 00 00 00 00 00 ,
1810,Receive,19:08:17.414.0,0x00000301,Standard,Data,0x08,6D 3C 47 3C 00 00 00 00 ,
1811,Receive,19:08:17.414.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
1812,Receive,19:08:17.421.0,0x00000303,Standard,Data,0x04,B2 00 36 1E ,
1813,Receive,19:08:17.421.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
1814,Receive,19:08:17.431.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7F 3C D6 FF ,
1815,Receive,19:08:17.431.0,0x0000030a,Standard,Data,0x04,63 3C 5F 3B ,
1816,Receive,19:08:17.441.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
1817,Receive,19:08:17.441.0,0x00000401,Standard,Data,0x08,DB 78 00 00 00 00 00 00 ,
1818,Receive,19:08:17.517.0,0x00000301,Standard,Data,0x08,6D 3C 42 3C 00 00 00 00 ,
1819,Receive,19:08:17.517.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
1820,Receive,19:08:17.522.0,0x00000303,Standard,Data,0x04,B2 00 36 1E ,
1821,Receive,19:08:17.522.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
1822,Receive,19:08:17.543.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 81 3C D2 FF ,
1823,Receive,19:08:17.543.0,0x0000030a,Standard,Data,0x04,63 3C 5F 3B ,
1824,Receive,19:08:17.543.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
1825,Receive,19:08:17.543.0,0x00000401,Standard,Data,0x08,DB 78 00 00 00 00 00 00 ,
1826,Receive,19:08:17.613.0,0x00000301,Standard,Data,0x08,6D 3C 49 3C 00 00 00 00 ,
1827,Receive,19:08:17.613.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
1828,Receive,19:08:17.620.0,0x00000303,Standard,Data,0x04,B2 00 36 1E ,
1829,Receive,19:08:17.620.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
1830,Receive,19:08:17.631.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7E 3C D2 FF ,
1831,Receive,19:08:17.631.0,0x0000030a,Standard,Data,0x04,5E 3C 5F 3B ,
1832,Receive,19:08:17.642.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
1833,Receive,19:08:17.642.0,0x00000401,Standard,Data,0x08,DB 78 00 00 00 00 00 00 ,
1834,Receive,19:08:17.718.0,0x00000301,Standard,Data,0x08,6D 3C 45 3C 00 00 00 00 ,
1835,Receive,19:08:17.718.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
1836,Receive,19:08:17.721.0,0x00000303,Standard,Data,0x04,B2 00 36 1E ,
1837,Receive,19:08:17.721.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
1838,Receive,19:08:17.742.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 82 3C D4 FF ,
1839,Receive,19:08:17.742.0,0x0000030a,Standard,Data,0x04,5E 3C 5F 3B ,
1840,Receive,19:08:17.742.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
1841,Receive,19:08:17.742.0,0x00000401,Standard,Data,0x08,DB 78 00 00 00 00 00 00 ,
1842,Receive,19:08:17.815.0,0x00000604,Standard,Data,0x08,00 00 00 00 00 00 00 00 ,
1843,Receive,19:08:17.815.0,0x00000605,Standard,Data,0x08,00 00 00 00 01 00 00 00 ,
1844,Receive,19:08:17.815.0,0x00000606,Standard,Data,0x08,00 00 00 00 00 00 00 00 ,
1845,Receive,19:08:17.815.0,0x00000301,Standard,Data,0x08,72 3C 45 3C 00 00 00 00 ,
1846,Receive,19:08:17.815.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
1847,Receive,19:08:17.815.0,0x00000402,Standard,Data,0x08,01 00 00 00 F8 25 00 00 ,
1848,Receive,19:08:17.815.0,0x00000403,Standard,Data,0x08,64 00 00 00 E3 C3 07 00 ,
1849,Receive,19:08:17.823.0,0x00000303,Standard,Data,0x04,B1 00 39 1E ,
1850,Receive,19:08:17.823.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
