序号,传输方向,时间戳,ID,帧格式,帧类型,长度,数据,
8865207,接收,14:45:14.830.0,0x0000030a,标准帧,数据帧,0x04,04 50 FB 4F ,
8865208,接收,14:45:14.840.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8865209,接收,14:45:14.840.0,0x00000401,标准帧,数据帧,0x08,AE A1 00 00 00 00 00 00 ,
8865210,接收,14:45:14.912.0,0x00000301,标准帧,数据帧,0x08,D6 50 96 4F 00 00 00 00 ,
8865211,接收,14:45:14.912.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8865212,接收,14:45:14.935.0,0x00000303,标准帧,数据帧,0x04,6B 28 00 00 ,
8865213,接收,14:45:14.936.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8865214,接收,14:45:14.936.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C CC FF ,
8865215,接收,14:45:14.936.0,0x0000030a,标准帧,数据帧,0x04,04 50 FB 4F ,
8865216,接收,14:45:14.949.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8865217,接收,14:45:14.949.0,0x00000401,标准帧,数据帧,0x08,AE A1 00 00 00 00 00 00 ,
8865218,接收,14:45:15.011.0,0x00000604,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8865219,接收,14:45:15.012.0,0x00000605,标准帧,数据帧,0x08,00 00 00 00 01 00 08 00 ,
8865220,接收,14:45:15.012.0,0x00000606,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8865221,接收,14:45:15.012.0,0x00000301,标准帧,数据帧,0x08,D6 50 9A 4F 00 00 00 00 ,
8865222,接收,14:45:15.012.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8865223,接收,14:45:15.012.0,0x00000402,标准帧,数据帧,0x08,64 00 00 00 B3 E0 06 00 ,
8865224,接收,14:45:15.012.0,0x00000403,标准帧,数据帧,0x08,64 00 00 00 B3 E0 06 00 ,
8865225,接收,14:45:15.018.0,0x00000303,标准帧,数据帧,0x04,6B 28 00 00 ,
8865226,接收,14:45:15.018.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8865227,接收,14:45:15.019.0,0x00000405,标准帧,数据帧,0x08,2A 10 28 10 28 10 28 10 ,
8865228,接收,14:45:15.021.0,0x00000406,标准帧,数据帧,0x08,29 10 28 10 2A 10 27 10 ,
8865229,接收,14:45:15.033.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C CE FF ,
8865230,接收,14:45:15.033.0,0x0000030a,标准帧,数据帧,0x04,04 50 FB 4F ,
8865231,接收,14:45:15.033.0,0x00000407,标准帧,数据帧,0x04,2C 10 28 10 ,
8865232,接收,14:45:15.033.0,0x00000408,标准帧,数据帧,0x04,2D B0 07 00 ,
8865233,接收,14:45:15.039.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8865234,接收,14:45:15.039.0,0x00000401,标准帧,数据帧,0x08,AE A1 00 00 00 00 00 00 ,
8865235,接收,14:45:15.039.0,0x00000409,标准帧,数据帧,0x08,E7 E6 E6 D5 E7 E7 E6 E7 ,
8865236,接收,14:45:15.040.0,0x00000506,标准帧,数据帧,0x07,27 10 2C 10 98 E6 E7 ,
8865237,接收,14:45:15.050.0,0x00000509,标准帧,数据帧,0x03,41 71 01 ,
8865238,接收,14:45:15.050.0,0x0000050a,标准帧,数据帧,0x03,E8 E9 E6 ,
8865239,接收,14:45:15.060.0,0x0000050d,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8865240,接收,14:45:15.060.0,0x0000050d,标准帧,数据帧,0x08,01 4F C3 00 00 00 00 00 ,
8865241,接收,14:45:15.112.0,0x00000301,标准帧,数据帧,0x08,D6 50 96 4F 00 00 00 00 ,
8865242,接收,14:45:15.112.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8865243,接收,14:45:15.139.0,0x00000303,标准帧,数据帧,0x04,6B 28 00 00 ,
8865244,接收,14:45:15.139.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8865245,接收,14:45:15.139.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C CC FF ,
8865246,接收,14:45:15.139.0,0x0000030a,标准帧,数据帧,0x04,04 50 FB 4F ,
8865247,接收,14:45:15.142.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8865248,接收,14:45:15.142.0,0x00000401,标准帧,数据帧,0x08,AE A1 00 00 00 00 00 00 ,
8865249,接收,14:45:15.210.0,0x00000301,标准帧,数据帧,0x08,D6 50 94 4F 00 00 00 00 ,
8865250,接收,14:45:15.210.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8865251,接收,14:45:15.220.0,0x00000303,标准帧,数据帧,0x04,6B 28 00 00 ,
8865252,接收,14:45:15.220.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8865253,接收,14:45:15.230.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C D2 FF ,
8865254,接收,14:45:15.230.0,0x0000030a,标准帧,数据帧,0x04,04 50 FB 4F ,
8865255,接收,14:45:15.240.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8865256,接收,14:45:15.240.0,0x00000401,标准帧,数据帧,0x08,AE A1 00 00 00 00 00 00 ,
8865257,接收,14:45:15.311.0,0x00000301,标准帧,数据帧,0x08,D6 50 9B 4F 00 00 00 00 ,
8865258,接收,14:45:15.311.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8865259,接收,14:45:15.340.0,0x00000303,标准帧,数据帧,0x04,6B 28 00 00 ,
8865260,接收,14:45:15.340.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8865261,接收,14:45:15.340.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C CC FF ,
8865262,接收,14:45:15.340.0,0x0000030a,标准帧,数据帧,0x04,04 50 FB 4F ,
8865263,接收,14:45:15.340.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8865264,接收,14:45:15.340.0,0x00000401,标准帧,数据帧,0x08,AE A1 00 00 00 00 00 00 ,
8865265,接收,14:45:15.410.0,0x00000301,标准帧,数据帧,0x08,D6 50 98 4F 00 00 00 00 ,
8865266,接收,14:45:15.410.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8865267,接收,14:45:15.420.0,0x00000303,标准帧,数据帧,0x04,6B 28 00 00 ,
8865268,接收,14:45:15.420.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8865269,接收,14:45:15.430.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C D0 FF ,
8865270,接收,14:45:15.430.0,0x0000030a,标准帧,数据帧,0x04,09 50 F5 4F ,
8865271,接收,14:45:15.440.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8865272,接收,14:45:15.440.0,0x00000401,标准帧,数据帧,0x08,AE A1 00 00 00 00 00 00 ,
8865273,接收,14:45:15.511.0,0x00000301,标准帧,数据帧,0x08,D6 50 99 4F 00 00 00 00 ,
8865274,接收,14:45:15.511.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8865275,接收,14:45:15.540.0,0x00000303,标准帧,数据帧,0x04,6B 28 00 00 ,
8865276,接收,14:45:15.540.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8865277,接收,14:45:15.540.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C D0 FF ,
8865278,接收,14:45:15.540.0,0x0000030a,标准帧,数据帧,0x04,09 50 F5 4F ,
8865279,接收,14:45:15.540.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8865280,接收,14:45:15.540.0,0x00000401,标准帧,数据帧,0x08,AE A1 00 00 00 00 00 00 ,
8865281,接收,14:45:15.610.0,0x00000301,标准帧,数据帧,0x08,D6 50 9E 4F 00 00 00 00 ,
8865282,接收,14:45:15.610.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8865283,接收,14:45:15.620.0,0x00000303,标准帧,数据帧,0x04,6B 28 00 00 ,
8865284,接收,14:45:15.620.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8865285,接收,14:45:15.629.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C D6 FF ,
8865286,接收,14:45:15.629.0,0x0000030a,标准帧,数据帧,0x04,0E 50 FB 4F ,
8865287,接收,14:45:15.639.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8865288,接收,14:45:15.639.0,0x00000401,标准帧,数据帧,0x08,AE A1 00 00 00 00 00 00 ,
8865289,接收,14:45:15.711.0,0x00000301,标准帧,数据帧,0x08,D6 50 93 4F 00 00 00 00 ,
8865290,接收,14:45:15.711.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8865291,接收,14:45:15.737.0,0x00000303,标准帧,数据帧,0x04,6B 28 00 00 ,
8865292,接收,14:45:15.737.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8865293,接收,14:45:15.738.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C D0 FF ,
8865294,接收,14:45:15.738.0,0x0000030a,标准帧,数据帧,0x04,0E 50 FB 4F ,
8865295,接收,14:45:15.739.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8865296,接收,14:45:15.741.0,0x00000401,标准帧,数据帧,0x08,AE A1 00 00 00 00 00 00 ,
8865297,接收,14:45:15.809.0,0x00000301,标准帧,数据帧,0x08,D6 50 95 4F 00 00 00 00 ,
8865298,接收,14:45:15.809.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8865299,接收,14:45:15.818.0,0x00000303,标准帧,数据帧,0x04,6B 28 00 00 ,
8865300,接收,14:45:15.819.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8865301,接收,14:45:15.829.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C CA FF ,
8865302,接收,14:45:15.829.0,0x0000030a,标准帧,数据帧,0x04,0E 50 F5 4F ,
8865303,接收,14:45:15.839.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8865304,接收,14:45:15.839.0,0x00000401,标准帧,数据帧,0x08,AE A1 00 00 00 00 00 00 ,
8865305,接收,14:45:15.912.0,0x00000301,标准帧,数据帧,0x08,D6 50 97 4F 00 00 00 00 ,
8865306,接收,14:45:15.912.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8865307,接收,14:45:15.941.0,0x00000303,标准帧,数据帧,0x04,6B 28 00 00 ,
8865308,接收,14:45:15.941.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8865309,接收,14:45:15.941.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C D0 FF ,
8865310,接收,14:45:15.941.0,0x0000030a,标准帧,数据帧,0x04,0E 50 F5 4F ,
8865311,接收,14:45:15.941.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8865312,接收,14:45:15.941.0,0x00000401,标准帧,数据帧,0x08,AE A1 00 00 00 00 00 00 ,
8865313,接收,14:45:16.009.0,0x00000604,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8865314,接收,14:45:16.010.0,0x00000605,标准帧,数据帧,0x08,00 00 00 00 01 00 08 00 ,
8865315,接收,14:45:16.010.0,0x00000606,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8865316,接收,14:45:16.011.0,0x00000301,标准帧,数据帧,0x08,D6 50 8D 4F 00 00 00 00 ,
8865317,接收,14:45:16.011.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8865318,接收,14:45:16.012.0,0x00000402,标准帧,数据帧,0x08,64 00 00 00 B3 E0 06 00 ,
8865319,接收,14:45:16.012.0,0x00000403,标准帧,数据帧,0x08,64 00 00 00 B3 E0 06 00 ,
8865320,接收,14:45:16.022.0,0x00000303,标准帧,数据帧,0x04,6B 28 00 00 ,
8865321,接收,14:45:16.022.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8865322,接收,14:45:16.022.0,0x00000405,标准帧,数据帧,0x08,2A 10 28 10 28 10 27 10 ,
8865323,接收,14:45:16.022.0,0x00000406,标准帧,数据帧,0x08,29 10 28 10 2A 10 27 10 ,
8865324,接收,14:45:16.032.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C D2 FF ,
8865325,接收,14:45:16.032.0,0x0000030a,标准帧,数据帧,0x04,09 50 FB 4F ,
8865326,接收,14:45:16.032.0,0x00000407,标准帧,数据帧,0x04,2C 10 28 10 ,
8865327,接收,14:45:16.032.0,0x00000408,标准帧,数据帧,0x04,2E B0 07 00 ,
8865328,接收,14:45:16.042.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8865329,接收,14:45:16.042.0,0x00000401,标准帧,数据帧,0x08,AE A1 00 00 00 00 00 00 ,
8865330,接收,14:45:16.042.0,0x00000409,标准帧,数据帧,0x08,E7 E6 E6 D5 E7 E7 E6 E7 ,
8865331,接收,14:45:16.042.0,0x00000506,标准帧,数据帧,0x07,27 10 2C 10 94 E6 E7 ,
8865332,接收,14:45:16.048.0,0x00000509,标准帧,数据帧,0x03,41 71 01 ,
8865333,接收,14:45:16.049.0,0x0000050a,标准帧,数据帧,0x03,E8 E9 E6 ,
8865334,接收,14:45:16.059.0,0x0000050d,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8865335,接收,14:45:16.059.0,0x0000050d,标准帧,数据帧,0x08,01 4F C3 00 00 00 00 00 ,
8865336,接收,14:45:16.112.0,0x00000301,标准帧,数据帧,0x08,D6 50 8B 4F 00 00 00 00 ,
8865337,接收,14:45:16.112.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8865338,接收,14:45:16.138.0,0x00000303,标准帧,数据帧,0x04,6B 28 00 00 ,
8865339,接收,14:45:16.138.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8865340,接收,14:45:16.138.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C D0 FF ,
8865341,接收,14:45:16.138.0,0x0000030a,标准帧,数据帧,0x04,09 50 FB 4F ,
8865342,接收,14:45:16.138.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8865343,接收,14:45:16.141.0,0x00000401,标准帧,数据帧,0x08,A3 A1 00 00 00 00 00 00 ,
8865344,接收,14:45:16.209.0,0x00000301,标准帧,数据帧,0x08,D1 50 96 4F 00 00 00 00 ,
8865345,接收,14:45:16.209.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8865346,接收,14:45:16.219.0,0x00000303,标准帧,数据帧,0x04,68 28 00 00 ,
8865347,接收,14:45:16.219.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8865348,接收,14:45:16.229.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C D2 FF ,
8865349,接收,14:45:16.229.0,0x0000030a,标准帧,数据帧,0x04,0E 50 FB 4F ,
8865350,接收,14:45:16.239.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8865351,接收,14:45:16.239.0,0x00000401,标准帧,数据帧,0x08,A3 A1 00 00 00 00 00 00 ,
8865352,接收,14:45:16.311.0,0x00000301,标准帧,数据帧,0x08,D1 50 92 4F 00 00 00 00 ,
8865353,接收,14:45:16.314.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8865354,接收,14:45:16.339.0,0x00000303,标准帧,数据帧,0x04,68 28 00 00 ,
8865355,接收,14:45:16.339.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8865356,接收,14:45:16.339.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C CE FF ,
8865357,接收,14:45:16.339.0,0x0000030a,标准帧,数据帧,0x04,0E 50 FB 4F ,
8865358,接收,14:45:16.339.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8865359,接收,14:45:16.339.0,0x00000401,标准帧,数据帧,0x08,A3 A1 00 00 00 00 00 00 ,
8865360,接收,14:45:16.410.0,0x00000301,标准帧,数据帧,0x08,D6 50 99 4F 01 00 00 00 ,
8865361,接收,14:45:16.410.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8865362,接收,14:45:16.418.0,0x00000303,标准帧,数据帧,0x04,6B 28 00 00 ,
8865363,接收,14:45:16.418.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8865364,接收,14:45:16.429.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C D0 FF ,
8865365,接收,14:45:16.429.0,0x0000030a,标准帧,数据帧,0x04,09 50 FB 4F ,
8865366,接收,14:45:16.440.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8865367,接收,14:45:16.440.0,0x00000401,标准帧,数据帧,0x08,AE A1 00 00 0A 00 00 00 ,
8865368,接收,14:45:16.512.0,0x00000301,标准帧,数据帧,0x08,D6 50 96 4F 01 00 00 00 ,
8865369,接收,14:45:16.512.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8865370,接收,14:45:16.539.0,0x00000303,标准帧,数据帧,0x04,6B 28 00 00 ,
8865371,接收,14:45:16.539.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8865372,接收,14:45:16.539.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C D0 FF ,
8865373,接收,14:45:16.539.0,0x0000030a,标准帧,数据帧,0x04,04 50 FB 4F ,
8865374,接收,14:45:16.539.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8865375,接收,14:45:16.539.0,0x00000401,标准帧,数据帧,0x08,A3 A1 00 00 00 00 00 00 ,
8865376,接收,14:45:16.609.0,0x00000301,标准帧,数据帧,0x08,D1 50 9B 4F 00 00 00 00 ,
8865377,接收,14:45:16.609.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8865378,接收,14:45:16.619.0,0x00000303,标准帧,数据帧,0x04,68 28 00 00 ,
8865379,接收,14:45:16.619.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8865380,接收,14:45:16.629.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C D0 FF ,
8865381,接收,14:45:16.629.0,0x0000030a,标准帧,数据帧,0x04,04 50 FB 4F ,
8865382,接收,14:45:16.640.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8865383,接收,14:45:16.640.0,0x00000401,标准帧,数据帧,0x08,A3 A1 00 00 00 00 00 00 ,
8865384,接收,14:45:16.712.0,0x00000301,标准帧,数据帧,0x08,D1 50 93 4F 00 00 00 00 ,
8865385,接收,14:45:16.712.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8865386,接收,14:45:16.738.0,0x00000303,标准帧,数据帧,0x04,68 28 00 00 ,
8865387,接收,14:45:16.738.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8865388,接收,14:45:16.739.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C CE FF ,
8865389,接收,14:45:16.739.0,0x0000030a,标准帧,数据帧,0x04,04 50 FB 4F ,
8865390,接收,14:45:16.741.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8865391,接收,14:45:16.741.0,0x00000401,标准帧,数据帧,0x08,A3 A1 00 00 00 00 00 00 ,
8865392,接收,14:45:16.810.0,0x00000301,标准帧,数据帧,0x08,D1 50 9A 4F 00 00 00 00 ,
8865393,接收,14:45:16.810.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8865394,接收,14:45:16.819.0,0x00000303,标准帧,数据帧,0x04,68 28 00 00 ,
8865395,接收,14:45:16.819.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8865396,接收,14:45:16.829.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C CE FF ,
8865397,接收,14:45:16.829.0,0x0000030a,标准帧,数据帧,0x04,0E 50 F5 4F ,
8865398,接收,14:45:16.839.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8865399,接收,14:45:16.839.0,0x00000401,标准帧,数据帧,0x08,A3 A1 00 00 00 00 00 00 ,
8865400,接收,14:45:16.912.0,0x00000301,标准帧,数据帧,0x08,D1 50 96 4F 00 00 00 00 ,
8865401,接收,14:45:16.912.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8865402,接收,14:45:16.938.0,0x00000303,标准帧,数据帧,0x04,68 28 00 00 ,
8865403,接收,14:45:16.938.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8865404,接收,14:45:16.942.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C D0 FF ,
8865405,接收,14:45:16.942.0,0x0000030a,标准帧,数据帧,0x04,0E 50 F5 4F ,
8865406,接收,14:45:16.942.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8865407,接收,14:45:16.942.0,0x00000401,标准帧,数据帧,0x08,A3 A1 00 00 00 00 00 00 ,
8865408,接收,14:45:17.012.0,0x00000604,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8865409,接收,14:45:17.012.0,0x00000605,标准帧,数据帧,0x08,00 00 00 00 01 00 08 00 ,
8865410,接收,14:45:17.012.0,0x00000606,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8865411,接收,14:45:17.012.0,0x00000301,标准帧,数据帧,0x08,D1 50 94 4F 00 00 00 00 ,
8865412,接收,14:45:17.012.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8865413,接收,14:45:17.012.0,0x00000402,标准帧,数据帧,0x08,64 00 00 00 B3 E0 06 00 ,
8865414,接收,14:45:17.012.0,0x00000403,标准帧,数据帧,0x08,64 00 00 00 B3 E0 06 00 ,
8865415,接收,14:45:17.020.0,0x00000303,标准帧,数据帧,0x04,68 28 00 00 ,
8865416,接收,14:45:17.020.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8865417,接收,14:45:17.020.0,0x00000405,标准帧,数据帧,0x08,2A 10 28 10 28 10 27 10 ,
8865418,接收,14:45:17.020.0,0x00000406,标准帧,数据帧,0x08,29 10 28 10 2A 10 28 10 ,
8865419,接收,14:45:17.030.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C D2 FF ,
8865420,接收,14:45:17.030.0,0x0000030a,标准帧,数据帧,0x04,09 50 FB 4F ,
8865421,接收,14:45:17.030.0,0x00000407,标准帧,数据帧,0x04,2C 10 28 10 ,
8865422,接收,14:45:17.030.0,0x00000408,标准帧,数据帧,0x04,2F B0 07 00 ,
8865423,接收,14:45:17.041.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8865424,接收,14:45:17.041.0,0x00000401,标准帧,数据帧,0x08,A3 A1 00 00 00 00 00 00 ,
8865425,接收,14:45:17.041.0,0x00000409,标准帧,数据帧,0x08,E7 E6 E6 D5 E7 E7 E6 E7 ,
8865426,接收,14:45:17.041.0,0x00000506,标准帧,数据帧,0x07,27 10 2C 10 94 E6 E7 ,
8865427,接收,14:45:17.049.0,0x00000509,标准帧,数据帧,0x03,41 71 01 ,
8865428,接收,14:45:17.049.0,0x0000050a,标准帧,数据帧,0x03,E8 E9 E6 ,
8865429,接收,14:45:17.059.0,0x0000050d,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
8865430,接收,14:45:17.059.0,0x0000050d,标准帧,数据帧,0x08,01 4F C3 00 00 00 00 00 ,
8865431,接收,14:45:17.110.0,0x00000301,标准帧,数据帧,0x08,D1 50 97 4F 00 00 00 00 ,
8865432,接收,14:45:17.110.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8865433,接收,14:45:17.140.0,0x00000303,标准帧,数据帧,0x04,68 28 00 00 ,
8865434,接收,14:45:17.141.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8865435,接收,14:45:17.141.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C D2 FF ,
8865436,接收,14:45:17.141.0,0x0000030a,标准帧,数据帧,0x04,09 50 FB 4F ,
8865437,接收,14:45:17.141.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8865438,接收,14:45:17.141.0,0x00000401,标准帧,数据帧,0x08,A3 A1 00 00 00 00 00 00 ,
8865439,接收,14:45:17.209.0,0x00000301,标准帧,数据帧,0x08,D6 50 99 4F 00 00 00 00 ,
8865440,接收,14:45:17.209.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8865441,接收,14:45:17.219.0,0x00000303,标准帧,数据帧,0x04,6B 28 00 00 ,
8865442,接收,14:45:17.219.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8865443,接收,14:45:17.230.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C D0 FF ,
8865444,接收,14:45:17.230.0,0x0000030a,标准帧,数据帧,0x04,0E 50 FB 4F ,
8865445,接收,14:45:17.240.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8865446,接收,14:45:17.240.0,0x00000401,标准帧,数据帧,0x08,AE A1 00 00 00 00 00 00 ,
8865447,接收,14:45:17.311.0,0x00000301,标准帧,数据帧,0x08,D6 50 97 4F 00 00 00 00 ,
8865448,接收,14:45:17.311.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8865449,接收,14:45:17.341.0,0x00000303,标准帧,数据帧,0x04,6B 28 00 00 ,
8865450,接收,14:45:17.341.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8865451,接收,14:45:17.341.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C D2 FF ,
8865452,接收,14:45:17.341.0,0x0000030a,标准帧,数据帧,0x04,0E 50 FB 4F ,
8865453,接收,14:45:17.341.0,0x00000400,标准帧,数据帧,0x08,01 00 48 00 00 00 00 00 ,
8865454,接收,14:45:17.341.0,0x00000401,标准帧,数据帧,0x08,AE A1 00 00 00 00 00 00 ,
8865455,接收,14:45:17.410.0,0x00000301,标准帧,数据帧,0x08,D6 50 98 4F 00 00 00 00 ,
8865456,接收,14:45:17.410.0,0x00000302,标准帧,数据帧,0x08,C4 09 00 00 A9 50 9D 39 ,
8865457,接收,14:45:17.419.0,0x00000303,标准帧,数据帧,0x04,6B 28 00 00 ,
8865458,接收,14:45:17.419.0,0x00000304,标准帧,数据帧,0x06,04 8E 02 10 00 00 ,
8865459,接收,14:45:17.429.0,0x00000309,标准帧,数据帧,0x08,63 A9 00 52 0D 3C CE FF ,
